age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
21, 197200, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
19, 544091, 9, 0, 0, 25, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-AF-spouse
49, 94638, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Separated
57, 337895, 13, 0, 0, 40, Federal-gov, United-States, Male, Black, Husband, Prof-specialty, >50K, Married-civ-spouse
53, 144361, 9, 0, 0, 38, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
44, 128354, 14, 0, 0, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
29, 271466, 11, 0, 0, 43, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
25, 32275, 10, 0, 0, 40, Private, United-States, Female, Other, Wife, Exec-managerial, <=50K, Married-civ-spouse
47, 51835, 15, 0, 1902, 60, Private, Honduras, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
47, 109832, 9, 0, 0, 60, Self-emp-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
41, 147372, 9, 0, 0, 48, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
30, 188146, 9, 5013, 0, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
42, 116632, 16, 0, 0, 45, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
29, 105598, 10, 0, 0, 58, Private, United-States, Male, White, Not-in-family, Tech-support, <=50K, Divorced
28, 183175, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
53, 169846, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
31, 309974, 13, 0, 0, 40, Private, United-States, Female, Black, Own-child, Sales, <=50K, Separated
79, 124744, 10, 0, 0, 20, Private, United-States, Male, White, Other-relative, Prof-specialty, <=50K, Married-civ-spouse
27, 213921, 9, 0, 0, 40, Private, Mexico, Male, White, Own-child, Other-service, <=50K, Never-married
40, 32214, 12, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
18, 309634, 7, 0, 0, 22, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
18, 446839, 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
46, 51618, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
59, 159937, 9, 0, 0, 48, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
44, 343591, 9, 14344, 0, 40, Private, United-States, Female, White, Not-in-family, Craft-repair, >50K, Divorced
53, 346253, 9, 0, 0, 35, Private, United-States, Female, White, Own-child, Sales, <=50K, Divorced
33, 202051, 14, 0, 0, 50, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
43, 410867, 16, 0, 0, 50, Federal-gov, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
37, 286730, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
28, 212563, 10, 0, 0, 25, Private, United-States, Female, Black, Unmarried, Machine-op-inspct, <=50K, Divorced
48, 171095, 12, 0, 0, 40, Private, England, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
47, 149116, 14, 0, 0, 50, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
20, 188300, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
29, 103432, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
32, 317660, 9, 7688, 0, 40, Self-emp-inc, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
31, 189265, 9, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
38, 65324, 15, 0, 0, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
56, 335605, 9, 0, 1887, 50, Self-emp-not-inc, Canada, Male, White, Husband, Other-service, >50K, Married-civ-spouse
28, 377869, 10, 4064, 0, 25, Private, United-States, Female, White, Wife, Sales, <=50K, Married-civ-spouse
36, 102864, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Machine-op-inspct, <=50K, Never-married
49, 197371, 11, 0, 0, 40, Local-gov, United-States, Male, Black, Husband, Craft-repair, >50K, Married-civ-spouse
21, 199915, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
29, 267989, 13, 0, 0, 50, State-gov, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
20, 111697, 10, 0, 1719, 28, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
39, 365739, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
28, 69621, 12, 0, 0, 60, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
24, 43323, 9, 0, 1762, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
37, 254202, 13, 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
46, 146195, 12, 0, 0, 36, Private, United-States, Female, Black, Not-in-family, Tech-support, <=50K, Divorced
38, 125933, 14, 0, 0, 40, Federal-gov, Iran, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
27, 163127, 11, 0, 0, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
20, 34310, 10, 0, 0, 20, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
49, 81973, 10, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Husband, Craft-repair, >50K, Married-civ-spouse
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
45, 196584, 11, 0, 1564, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
70, 105376, 10, 0, 0, 40, Private, United-States, Male, White, Other-relative, Tech-support, <=50K, Never-married
31, 185814, 9, 0, 0, 30, Private, United-States, Female, Black, Unmarried, Transport-moving, <=50K, Never-married
36, 108293, 9, 0, 0, 24, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Widowed
47, 186009, 10, 0, 0, 38, Local-gov, Mexico, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
34, 198183, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
33, 163003, 13, 0, 0, 40, Private, Philippines, Female, Asian-Pac-Islander, Other-relative, Exec-managerial, <=50K, Never-married
71, 494223, 10, 0, 1816, 2, Self-emp-not-inc, United-States, Male, Black, Unmarried, Sales, <=50K, Separated
25, 252752, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Never-married
44, 78374, 14, 0, 0, 40, Self-emp-inc, United-States, Female, Asian-Pac-Islander, Unmarried, Exec-managerial, <=50K, Divorced
28, 88419, 9, 0, 0, 40, Private, England, Female, Asian-Pac-Islander, Not-in-family, Exec-managerial, <=50K, Never-married
36, 207157, 10, 0, 0, 40, Private, Mexico, Female, White, Unmarried, Other-service, <=50K, Divorced
39, 235485, 12, 0, 0, 42, Federal-gov, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Never-married
46, 102628, 14, 0, 0, 40, State-gov, United-States, Male, White, Unmarried, Protective-serv, <=50K, Widowed
66, 54826, 11, 0, 0, 20, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Widowed
27, 124953, 9, 0, 1980, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
28, 175325, 9, 0, 0, 40, State-gov, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
51, 96062, 10, 0, 1977, 40, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
27, 253814, 9, 0, 0, 25, Private, United-States, Female, White, Unmarried, Sales, <=50K, Married-spouse-absent
34, 483777, 9, 0, 0, 40, Private, United-States, Male, Black, Not-in-family, Handlers-cleaners, <=50K, Never-married
18, 183930, 9, 0, 0, 12, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
43, 114580, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
40, 286370, 4, 0, 0, 40, Private, Mexico, Male, White, Husband, Machine-op-inspct, >50K, Married-civ-spouse
41, 143129, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
31, 99928, 14, 0, 0, 50, Private, United-States, Female, White, Wife, Prof-specialty, <=50K, Married-civ-spouse
58, 109567, 16, 0, 0, 1, State-gov, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
38, 155222, 10, 0, 0, 28, Private, United-States, Female, Black, Not-in-family, Machine-op-inspct, <=50K, Divorced
41, 523910, 13, 0, 0, 40, Local-gov, United-States, Male, Black, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 99374, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
40, 56795, 14, 14084, 0, 55, Federal-gov, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Never-married
35, 138992, 14, 7298, 0, 40, Private, United-States, Male, White, Other-relative, Prof-specialty, >50K, Married-civ-spouse
26, 397317, 14, 0, 1876, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
51, 259323, 13, 0, 0, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
42, 254817, 10, 0, 1340, 40, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
37, 48211, 9, 0, 0, 35, State-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
18, 140164, 7, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
36, 128757, 13, 7298, 0, 36, Private, United-States, Male, Black, Husband, Other-service, >50K, Married-civ-spouse
58, 210563, 9, 15024, 0, 35, Self-emp-inc, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
17, 65368, 7, 0, 0, 12, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
35, 153790, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Not-in-family, Sales, <=50K, Never-married
50, 313321, 12, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
45, 109434, 13, 0, 0, 55, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
31, 197860, 10, 0, 0, 40, Private, United-States, Male, White, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
90, 51744, 9, 0, 2206, 40, Private, United-States, Male, Black, Not-in-family, Other-service, <=50K, Never-married
53, 140359, 1, 0, 0, 35, Local-gov, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
18, 243313, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
66, 167687, 9, 1409, 0, 50, Self-emp-not-inc, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
75, 314209, 11, 0, 0, 20, Private, Columbia, Female, White, Not-in-family, Adm-clerical, <=50K, Widowed
65, 176796, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
35, 538583, 7, 3674, 0, 40, Private, United-States, Male, Black, Not-in-family, Transport-moving, <=50K, Separated
41, 130408, 9, 0, 0, 38, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
33, 110978, 10, 0, 0, 40, Private, United-States, Female, Other, Other-relative, Craft-repair, <=50K, Divorced
40, 170525, 10, 0, 0, 38, State-gov, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
38, 115076, 14, 0, 0, 70, Local-gov, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
23, 115458, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Transport-moving, <=50K, Never-married
40, 347890, 13, 0, 0, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
41, 196001, 9, 0, 0, 20, Self-emp-not-inc, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
24, 273905, 12, 0, 0, 50, State-gov, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
58, 236596, 9, 0, 0, 45, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
32, 183916, 9, 0, 0, 34, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
40, 207578, 12, 0, 1977, 60, Private, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
41, 112763, 15, 0, 0, 40, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
42, 390781, 13, 0, 0, 40, Private, United-States, Female, Black, Wife, Adm-clerical, <=50K, Married-civ-spouse
59, 171328, 6, 0, 0, 30, Local-gov, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
58, 259014, 10, 0, 0, 20, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
42, 303044, 9, 0, 0, 40, Self-emp-not-inc, Cambodia, Male, Asian-Pac-Islander, Husband, Farming-fishing, >50K, Married-civ-spouse
20, 117789, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
32, 172579, 9, 0, 0, 30, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Separated
45, 187666, 11, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Widowed
50, 204518, 4, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
36, 150042, 13, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
26, 378322, 7, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
37, 257295, 10, 0, 0, 75, Self-emp-inc, Thailand, Male, Asian-Pac-Islander, Husband, Exec-managerial, >50K, Married-civ-spouse
33, 185480, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
33, 222205, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, >50K, Married-civ-spouse
27, 209109, 14, 0, 0, 35, Local-gov, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
30, 70377, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
35, 190174, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
25, 193787, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
24, 279472, 10, 7298, 0, 48, Private, United-States, Female, White, Wife, Machine-op-inspct, >50K, Married-civ-spouse
22, 34918, 13, 0, 0, 15, Private, Germany, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
34, 175413, 12, 0, 0, 45, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
60, 173960, 13, 0, 0, 42, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
21, 205759, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
57, 425161, 14, 15024, 0, 40, Federal-gov, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
41, 220531, 15, 0, 0, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
50, 176609, 10, 0, 0, 45, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Divorced
25, 371987, 13, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
50, 193884, 4, 0, 0, 40, Private, Ecuador, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 200352, 13, 0, 0, 45, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
31, 127595, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
27, 248402, 13, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Tech-support, <=50K, Never-married
37, 57424, 13, 0, 0, 60, Self-emp-inc, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
48, 146268, 13, 7688, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
21, 153718, 10, 0, 0, 25, Private, United-States, Female, Asian-Pac-Islander, Not-in-family, Other-service, <=50K, Never-married
24, 303296, 10, 0, 0, 40, Private, Laos, Female, Asian-Pac-Islander, Wife, Adm-clerical, <=50K, Married-civ-spouse
43, 173321, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
46, 83082, 12, 0, 0, 33, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
35, 193815, 12, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
41, 34987, 10, 0, 0, 54, Self-emp-inc, United-States, Male, White, Husband, Farming-fishing, >50K, Married-civ-spouse
26, 59306, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
34, 142897, 14, 7298, 0, 35, Private, Taiwan, Male, Asian-Pac-Islander, Husband, Exec-managerial, >50K, Married-civ-spouse
36, 205607, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, Black, Not-in-family, Prof-specialty, >50K, Divorced
22, 399087, 3, 0, 0, 40, Private, Mexico, Female, White, Other-relative, Machine-op-inspct, <=50K, Married-civ-spouse
29, 423158, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
62, 159841, 9, 0, 0, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Widowed
39, 174308, 9, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
43, 50356, 10, 0, 1485, 50, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
35, 186110, 9, 0, 0, 45, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Divorced
29, 200381, 7, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
43, 187728, 10, 0, 1887, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
41, 206565, 10, 0, 0, 45, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
26, 224563, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
47, 178686, 11, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
30, 94235, 9, 0, 0, 40, Private, United-States, Male, White, Other-relative, Craft-repair, <=50K, Never-married
49, 71195, 14, 0, 0, 60, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
19, 104112, 9, 0, 0, 30, Private, Haiti, Male, Black, Unmarried, Sales, <=50K, Never-married
45, 261192, 9, 0, 0, 40, Private, United-States, Male, Black, Husband, Other-service, <=50K, Married-civ-spouse
26, 94936, 12, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
33, 85043, 9, 0, 0, 20, Private, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
22, 293364, 10, 0, 0, 40, State-gov, United-States, Female, Black, Own-child, Protective-serv, <=50K, Never-married
43, 241895, 13, 0, 0, 42, Self-emp-not-inc, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
31, 156464, 13, 0, 0, 25, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
33, 117963, 13, 0, 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
26, 192262, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
33, 111363, 13, 0, 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
42, 111949, 9, 0, 0, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
36, 348022, 6, 0, 0, 24, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
43, 180609, 13, 0, 0, 45, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
43, 174575, 13, 0, 1564, 45, Private, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Divorced
22, 362589, 12, 0, 0, 15, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
57, 212448, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Divorced
39, 481060, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Sales, <=50K, Divorced
26, 185885, 10, 0, 0, 15, Federal-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Never-married
17, 89821, 7, 0, 0, 10, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
20, 350845, 10, 0, 0, 10, Local-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
33, 267404, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, <=50K, Married-civ-spouse
38, 172927, 9, 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
46, 214955, 3, 0, 2339, 45, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
46, 108699, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 117312, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Transport-moving, <=50K, Married-civ-spouse
23, 396099, 9, 0, 0, 25, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
44, 162028, 10, 0, 2415, 6, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 25429, 10, 0, 0, 16, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
19, 232392, 9, 0, 0, 40, Private, United-States, Female, White, Other-relative, Other-service, <=50K, Never-married
35, 220098, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
46, 277946, 12, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Separated
34, 196164, 9, 0, 0, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
44, 115562, 10, 0, 0, 40, Private, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
45, 96975, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Divorced
20, 416103, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
28, 108574, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
50, 288353, 13, 0, 0, 40, State-gov, United-States, Male, White, Husband, Protective-serv, >50K, Married-civ-spouse
34, 227689, 11, 0, 0, 64, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Divorced
46, 317253, 9, 0, 0, 25, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
41, 42346, 10, 0, 0, 24, Local-gov, United-States, Female, Black, Not-in-family, Other-service, <=50K, Divorced
24, 241951, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Handlers-cleaners, <=50K, Never-married
33, 118500, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
35, 92440, 8, 0, 0, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, >50K, Divorced
52, 190762, 2, 0, 0, 40, Private, Mexico, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
30, 426017, 7, 0, 0, 19, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
34, 240283, 9, 0, 0, 40, State-gov, United-States, Female, White, Unmarried, Transport-moving, <=50K, Divorced
17, 175024, 7, 2176, 0, 18, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
32, 92003, 13, 0, 0, 40, State-gov, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
33, 228528, 6, 0, 0, 35, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
23, 204653, 9, 0, 0, 72, Private, Dominican-Republic, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
63, 222289, 9, 0, 0, 40, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
40, 204116, 13, 2174, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Married-spouse-absent
30, 29662, 12, 0, 0, 25, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
34, 117018, 10, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Protective-serv, <=50K, Never-married
23, 81281, 10, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
42, 340148, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
45, 45857, 9, 0, 0, 28, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
