age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
53, 169846, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 101509, 10, 0, 0, 32, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
31, 309974, 13, 0, 0, 40, Private, United-States, Female, Black, Own-child, Sales, <=50K, Separated
23, 211678, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
79, 124744, 10, 0, 0, 20, Private, United-States, Male, White, Other-relative, Prof-specialty, <=50K, Married-civ-spouse
27, 213921, 9, 0, 0, 40, Private, Mexico, Male, White, Own-child, Other-service, <=50K, Never-married
18, 309634, 7, 0, 0, 22, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
18, 446839, 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
46, 51618, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
44, 343591, 9, 14344, 0, 40, Private, United-States, Female, White, Not-in-family, Craft-repair, >50K, Divorced
53, 346253, 9, 0, 0, 35, Private, United-States, Female, White, Own-child, Sales, <=50K, Divorced
30, 54334, 5, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
43, 410867, 16, 0, 0, 50, Federal-gov, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
37, 286730, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
28, 212563, 10, 0, 0, 25, Private, United-States, Female, Black, Unmarried, Machine-op-inspct, <=50K, Divorced
29, 115585, 10, 0, 0, 50, Local-gov, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
48, 171095, 12, 0, 0, 40, Private, England, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
32, 249409, 9, 0, 0, 40, Federal-gov, United-States, Male, Black, Own-child, Other-service, <=50K, Never-married
47, 149116, 14, 0, 0, 50, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
20, 188300, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
29, 103432, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
30, 194901, 7, 0, 0, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
31, 189265, 9, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
24, 432376, 13, 0, 0, 40, Private, United-States, Male, White, Other-relative, Sales, <=50K, Never-married
28, 377869, 10, 4064, 0, 25, Private, United-States, Female, White, Wife, Sales, <=50K, Married-civ-spouse
36, 102864, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Machine-op-inspct, <=50K, Never-married
22, 102632, 9, 0, 0, 41, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
21, 199915, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
30, 77143, 13, 0, 0, 40, Private, Germany, Male, Black, Own-child, Exec-managerial, <=50K, Never-married
19, 301606, 10, 0, 0, 35, Private, United-States, Male, Black, Own-child, Other-service, <=50K, Never-married
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
20, 111697, 10, 0, 1719, 28, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
39, 365739, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
28, 69621, 12, 0, 0, 60, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
24, 43323, 9, 0, 1762, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
46, 146195, 12, 0, 0, 36, Private, United-States, Female, Black, Not-in-family, Tech-support, <=50K, Divorced
27, 163127, 11, 0, 0, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
20, 34310, 10, 0, 0, 20, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
19, 316868, 10, 0, 0, 30, Private, Mexico, Male, White, Own-child, Other-service, <=50K, Never-married
45, 196584, 11, 0, 1564, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
70, 105376, 10, 0, 0, 40, Private, United-States, Male, White, Other-relative, Tech-support, <=50K, Never-married
31, 185814, 9, 0, 0, 30, Private, United-States, Female, Black, Unmarried, Transport-moving, <=50K, Never-married
36, 108293, 9, 0, 0, 24, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Widowed
47, 186009, 10, 0, 0, 38, Local-gov, Mexico, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
34, 198183, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
33, 163003, 13, 0, 0, 40, Private, Philippines, Female, Asian-Pac-Islander, Other-relative, Exec-managerial, <=50K, Never-married
21, 296158, 9, 0, 0, 35, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
23, 214542, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
71, 494223, 10, 0, 1816, 2, Self-emp-not-inc, United-States, Male, Black, Unmarried, Sales, <=50K, Separated
29, 191535, 9, 0, 0, 60, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
42, 228456, 13, 0, 0, 50, Private, United-States, Male, Black, Other-relative, Other-service, <=50K, Separated
25, 252752, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Never-married
44, 78374, 14, 0, 0, 40, Self-emp-inc, United-States, Female, Asian-Pac-Islander, Unmarried, Exec-managerial, <=50K, Divorced
28, 88419, 9, 0, 0, 40, Private, England, Female, Asian-Pac-Islander, Not-in-family, Exec-managerial, <=50K, Never-married
36, 207157, 10, 0, 0, 40, Private, Mexico, Female, White, Unmarried, Other-service, <=50K, Divorced
39, 235485, 12, 0, 0, 42, Federal-gov, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Never-married
46, 102628, 14, 0, 0, 40, State-gov, United-States, Male, White, Unmarried, Protective-serv, <=50K, Widowed
18, 25828, 7, 0, 0, 16, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
66, 54826, 11, 0, 0, 20, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Widowed
27, 124953, 9, 0, 1980, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
27, 428030, 13, 0, 0, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
27, 253814, 9, 0, 0, 25, Private, United-States, Female, White, Unmarried, Sales, <=50K, Married-spouse-absent
21, 312956, 9, 0, 0, 40, Private, United-States, Male, Black, Own-child, Craft-repair, <=50K, Never-married
34, 483777, 9, 0, 0, 40, Private, United-States, Male, Black, Not-in-family, Handlers-cleaners, <=50K, Never-married
18, 183930, 9, 0, 0, 12, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
43, 114580, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
30, 633742, 10, 0, 0, 45, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
41, 143129, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
31, 99928, 14, 0, 0, 50, Private, United-States, Female, White, Wife, Prof-specialty, <=50K, Married-civ-spouse
38, 155222, 10, 0, 0, 28, Private, United-States, Female, Black, Not-in-family, Machine-op-inspct, <=50K, Divorced
23, 197387, 3, 0, 0, 40, Private, Mexico, Male, White, Other-relative, Transport-moving, <=50K, Married-civ-spouse
36, 99374, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
40, 56795, 14, 14084, 0, 55, Federal-gov, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Never-married
35, 138992, 14, 7298, 0, 40, Private, United-States, Male, White, Other-relative, Prof-specialty, >50K, Married-civ-spouse
24, 32921, 9, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
26, 397317, 14, 0, 1876, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
42, 254817, 10, 0, 1340, 40, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
37, 48211, 9, 0, 0, 35, State-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
18, 140164, 7, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
35, 36270, 9, 0, 0, 60, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
58, 210563, 9, 15024, 0, 35, Self-emp-inc, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
17, 65368, 7, 0, 0, 12, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
35, 153790, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Not-in-family, Sales, <=50K, Never-married
37, 635913, 13, 0, 0, 60, Private, United-States, Male, Black, Not-in-family, Exec-managerial, >50K, Never-married
50, 313321, 12, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
25, 255004, 6, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
90, 51744, 9, 0, 2206, 40, Private, United-States, Male, Black, Not-in-family, Other-service, <=50K, Never-married
53, 140359, 1, 0, 0, 35, Local-gov, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
18, 243313, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
75, 314209, 11, 0, 0, 20, Private, Columbia, Female, White, Not-in-family, Adm-clerical, <=50K, Widowed
65, 176796, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
35, 538583, 7, 3674, 0, 40, Private, United-States, Male, Black, Not-in-family, Transport-moving, <=50K, Separated
41, 130408, 9, 0, 0, 38, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
25, 159732, 10, 0, 0, 42, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
33, 110978, 10, 0, 0, 40, Private, United-States, Female, Other, Other-relative, Craft-repair, <=50K, Divorced
28, 76714, 15, 0, 0, 55, Private, United-States, Male, White, Not-in-family, Prof-specialty, >50K, Never-married
40, 170525, 10, 0, 0, 38, State-gov, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
23, 115458, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Transport-moving, <=50K, Never-married
41, 196001, 9, 0, 0, 20, Self-emp-not-inc, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
38, 179488, 10, 0, 1741, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
32, 183916, 9, 0, 0, 34, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
41, 112763, 15, 0, 0, 40, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
42, 390781, 13, 0, 0, 40, Private, United-States, Female, Black, Wife, Adm-clerical, <=50K, Married-civ-spouse
59, 171328, 6, 0, 0, 30, Local-gov, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
19, 27382, 10, 0, 0, 40, Local-gov, United-States, Male, White, Own-child, Adm-clerical, <=50K, Never-married
58, 259014, 10, 0, 0, 20, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
20, 117789, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
32, 172579, 9, 0, 0, 30, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Separated
45, 187666, 11, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Widowed
50, 204518, 4, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
36, 150042, 13, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
17, 245918, 7, 0, 0, 12, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
33, 185480, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
33, 222205, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, >50K, Married-civ-spouse
17, 191260, 5, 1055, 0, 24, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
27, 209109, 14, 0, 0, 35, Local-gov, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
30, 70377, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
35, 190174, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
25, 193787, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
24, 279472, 10, 7298, 0, 48, Private, United-States, Female, White, Wife, Machine-op-inspct, >50K, Married-civ-spouse
22, 34918, 13, 0, 0, 15, Private, Germany, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
34, 175413, 12, 0, 0, 45, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
60, 173960, 13, 0, 0, 42, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
21, 205759, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
50, 176609, 10, 0, 0, 45, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Divorced
25, 371987, 13, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
31, 127595, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
29, 220419, 13, 0, 0, 56, Local-gov, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Never-married
21, 231931, 10, 0, 0, 45, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
27, 248402, 13, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Tech-support, <=50K, Never-married
37, 57424, 13, 0, 0, 60, Self-emp-inc, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
24, 278130, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
38, 169469, 9, 0, 0, 80, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Divorced
21, 153718, 10, 0, 0, 25, Private, United-States, Female, Asian-Pac-Islander, Not-in-family, Other-service, <=50K, Never-married
24, 303296, 10, 0, 0, 40, Private, Laos, Female, Asian-Pac-Islander, Wife, Adm-clerical, <=50K, Married-civ-spouse
43, 173321, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
26, 193945, 12, 0, 0, 45, Private, United-States, Male, White, Not-in-family, Tech-support, <=50K, Never-married
46, 83082, 12, 0, 0, 33, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
26, 59306, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
36, 205607, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, Black, Not-in-family, Prof-specialty, >50K, Divorced
22, 199698, 10, 0, 0, 15, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
24, 191954, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
22, 399087, 3, 0, 0, 40, Private, Mexico, Female, White, Other-relative, Machine-op-inspct, <=50K, Married-civ-spouse
29, 423158, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
62, 159841, 9, 0, 0, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Widowed
35, 186110, 9, 0, 0, 45, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Divorced
29, 200381, 7, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
43, 187728, 10, 0, 1887, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
66, 127921, 9, 2050, 0, 55, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
41, 206565, 10, 0, 0, 45, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
26, 224563, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
47, 178686, 11, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
17, 270942, 3, 0, 0, 48, Private, Mexico, Male, White, Other-relative, Other-service, <=50K, Never-married
30, 94235, 9, 0, 0, 40, Private, United-States, Male, White, Other-relative, Craft-repair, <=50K, Never-married
49, 71195, 14, 0, 0, 60, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
19, 104112, 9, 0, 0, 30, Private, Haiti, Male, Black, Unmarried, Sales, <=50K, Never-married
26, 94936, 12, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
33, 85043, 9, 0, 0, 20, Private, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
22, 293364, 10, 0, 0, 40, State-gov, United-States, Female, Black, Own-child, Protective-serv, <=50K, Never-married
43, 241895, 13, 0, 0, 42, Self-emp-not-inc, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
56, 101128, 12, 0, 0, 25, Private, Iran, Male, White, Not-in-family, Other-service, <=50K, Married-spouse-absent
31, 156464, 13, 0, 0, 25, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
65, 161400, 7, 0, 0, 40, Private, United-States, Male, Other, Unmarried, Other-service, <=50K, Widowed
42, 111949, 9, 0, 0, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
36, 348022, 6, 0, 0, 24, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
43, 174575, 13, 0, 1564, 45, Private, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Divorced
22, 410439, 9, 0, 0, 55, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Married-spouse-absent
22, 362589, 12, 0, 0, 15, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
57, 212448, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Divorced
39, 481060, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Sales, <=50K, Divorced
26, 185885, 10, 0, 0, 15, Federal-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Never-married
17, 89821, 7, 0, 0, 10, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
44, 160323, 9, 0, 0, 40, Private, United-States, Male, Black, Not-in-family, Craft-repair, <=50K, Never-married
20, 350845, 10, 0, 0, 10, Local-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
33, 267404, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, <=50K, Married-civ-spouse
23, 35633, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
46, 80914, 14, 0, 0, 30, Self-emp-not-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
54, 174319, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Divorced
46, 214955, 3, 0, 2339, 45, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
46, 108699, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 117312, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Transport-moving, <=50K, Married-civ-spouse
23, 396099, 9, 0, 0, 25, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
29, 134152, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Separated
44, 162028, 10, 0, 2415, 6, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 25429, 10, 0, 0, 16, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
19, 232392, 9, 0, 0, 40, Private, United-States, Female, White, Other-relative, Other-service, <=50K, Never-married
35, 220098, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
27, 301302, 13, 0, 0, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
46, 277946, 12, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Separated
34, 196164, 9, 0, 0, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
45, 96975, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Divorced
20, 416103, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
28, 108574, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
34, 227689, 11, 0, 0, 64, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Divorced
41, 42346, 10, 0, 0, 24, Local-gov, United-States, Female, Black, Not-in-family, Other-service, <=50K, Divorced
24, 241951, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Handlers-cleaners, <=50K, Never-married
33, 118500, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
35, 92440, 8, 0, 0, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, >50K, Divorced
30, 426017, 7, 0, 0, 19, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
34, 243867, 7, 0, 0, 40, Local-gov, United-States, Male, Black, Not-in-family, Machine-op-inspct, <=50K, Separated
34, 240283, 9, 0, 0, 40, State-gov, United-States, Female, White, Unmarried, Transport-moving, <=50K, Divorced
17, 175024, 7, 2176, 0, 18, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
32, 92003, 13, 0, 0, 40, State-gov, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
29, 188401, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Divorced
33, 228528, 6, 0, 0, 35, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
36, 255191, 14, 0, 1408, 40, Federal-gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
23, 204653, 9, 0, 0, 72, Private, Dominican-Republic, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
40, 204116, 13, 2174, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Married-spouse-absent
30, 29662, 12, 0, 0, 25, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
27, 116358, 10, 0, 1980, 40, Private, Philippines, Male, Asian-Pac-Islander, Own-child, Craft-repair, <=50K, Never-married
34, 284843, 9, 594, 0, 60, Local-gov, United-States, Male, Black, Not-in-family, Farming-fishing, <=50K, Never-married
34, 117018, 10, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Protective-serv, <=50K, Never-married
42, 340148, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
29, 363425, 13, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
45, 45857, 9, 0, 0, 28, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
24, 191073, 9, 0, 0, 40, Federal-gov, United-States, Male, White, Own-child, Armed-Forces, <=50K, Never-married
27, 405855, 5, 0, 0, 40, Private, Mexico, Male, White, Other-relative, Craft-repair, <=50K, Never-married
20, 298227, 10, 0, 0, 35, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
