age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
41, 143129, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
31, 99928, 14, 0, 0, 50, Private, United-States, Female, White, Wife, Prof-specialty, <=50K, Married-civ-spouse
38, 155222, 10, 0, 0, 28, Private, United-States, Female, Black, Not-in-family, Machine-op-inspct, <=50K, Divorced
40, 56795, 14, 14084, 0, 55, Federal-gov, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Never-married
26, 397317, 14, 0, 1876, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
42, 254817, 10, 0, 1340, 40, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
37, 48211, 9, 0, 0, 35, State-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
18, 140164, 7, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
58, 210563, 9, 15024, 0, 35, Self-emp-inc, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
17, 65368, 7, 0, 0, 12, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
35, 153790, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Not-in-family, Sales, <=50K, Never-married
50, 313321, 12, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
53, 140359, 1, 0, 0, 35, Local-gov, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
18, 243313, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
75, 314209, 11, 0, 0, 20, Private, Columbia, Female, White, Not-in-family, Adm-clerical, <=50K, Widowed
65, 176796, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
41, 130408, 9, 0, 0, 38, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
33, 110978, 10, 0, 0, 40, Private, United-States, Female, Other, Other-relative, Craft-repair, <=50K, Divorced
40, 170525, 10, 0, 0, 38, State-gov, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
41, 196001, 9, 0, 0, 20, Self-emp-not-inc, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
32, 183916, 9, 0, 0, 34, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
41, 112763, 15, 0, 0, 40, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
42, 390781, 13, 0, 0, 40, Private, United-States, Female, Black, Wife, Adm-clerical, <=50K, Married-civ-spouse
59, 171328, 6, 0, 0, 30, Local-gov, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
20, 117789, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
32, 172579, 9, 0, 0, 30, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Separated
45, 187666, 11, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Widowed
36, 150042, 13, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
33, 185480, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
33, 222205, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, >50K, Married-civ-spouse
30, 70377, 9, 0, 0, 40, Private, United-States, Female, White, Own-child, Prof-specialty, <=50K, Divorced
35, 190174, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
25, 193787, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
24, 279472, 10, 7298, 0, 48, Private, United-States, Female, White, Wife, Machine-op-inspct, >50K, Married-civ-spouse
22, 34918, 13, 0, 0, 15, Private, Germany, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
34, 175413, 12, 0, 0, 45, Private, United-States, Female, Black, Unmarried, Sales, <=50K, Divorced
60, 173960, 13, 0, 0, 42, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
25, 371987, 13, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
31, 127595, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
27, 248402, 13, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Tech-support, <=50K, Never-married
37, 57424, 13, 0, 0, 60, Self-emp-inc, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
21, 153718, 10, 0, 0, 25, Private, United-States, Female, Asian-Pac-Islander, Not-in-family, Other-service, <=50K, Never-married
24, 303296, 10, 0, 0, 40, Private, Laos, Female, Asian-Pac-Islander, Wife, Adm-clerical, <=50K, Married-civ-spouse
43, 173321, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
46, 83082, 12, 0, 0, 33, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
36, 205607, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, Black, Not-in-family, Prof-specialty, >50K, Divorced
22, 399087, 3, 0, 0, 40, Private, Mexico, Female, White, Other-relative, Machine-op-inspct, <=50K, Married-civ-spouse
29, 423158, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
62, 159841, 9, 0, 0, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Widowed
29, 200381, 7, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
43, 187728, 10, 0, 1887, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
22, 293364, 10, 0, 0, 40, State-gov, United-States, Female, Black, Own-child, Protective-serv, <=50K, Never-married
42, 111949, 9, 0, 0, 35, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
36, 348022, 6, 0, 0, 24, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
22, 362589, 12, 0, 0, 15, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
57, 212448, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Divorced
39, 481060, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Sales, <=50K, Divorced
26, 185885, 10, 0, 0, 15, Federal-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Never-married
20, 350845, 10, 0, 0, 10, Local-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
33, 267404, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Craft-repair, <=50K, Married-civ-spouse
46, 214955, 3, 0, 2339, 45, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
46, 108699, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 117312, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Transport-moving, <=50K, Married-civ-spouse
23, 396099, 9, 0, 0, 25, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
44, 162028, 10, 0, 2415, 6, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 25429, 10, 0, 0, 16, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
19, 232392, 9, 0, 0, 40, Private, United-States, Female, White, Other-relative, Other-service, <=50K, Never-married
35, 220098, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
34, 196164, 9, 0, 0, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
45, 96975, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Divorced
28, 108574, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
34, 227689, 11, 0, 0, 64, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Divorced
41, 42346, 10, 0, 0, 24, Local-gov, United-States, Female, Black, Not-in-family, Other-service, <=50K, Divorced
24, 241951, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Handlers-cleaners, <=50K, Never-married
33, 118500, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
30, 426017, 7, 0, 0, 19, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
34, 240283, 9, 0, 0, 40, State-gov, United-States, Female, White, Unmarried, Transport-moving, <=50K, Divorced
32, 92003, 13, 0, 0, 40, State-gov, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
33, 228528, 6, 0, 0, 35, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
40, 204116, 13, 2174, 0, 40, Self-emp-not-inc, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Married-spouse-absent
30, 29662, 12, 0, 0, 25, Private, United-States, Female, White, Wife, Other-service, >50K, Married-civ-spouse
34, 117018, 10, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Protective-serv, <=50K, Never-married
42, 340148, 10, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
45, 45857, 9, 0, 0, 28, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
44, 290521, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Exec-managerial, <=50K, Widowed
19, 206399, 9, 0, 0, 40, Private, United-States, Female, Black, Own-child, Machine-op-inspct, <=50K, Never-married
44, 234885, 9, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
30, 180374, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
24, 170070, 13, 0, 0, 20, Private, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
37, 126708, 9, 0, 0, 60, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
30, 118551, 13, 0, 0, 16, Private, United-States, Female, White, Wife, Tech-support, >50K, Married-civ-spouse
67, 49401, 11, 0, 0, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
46, 279196, 13, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Never-married
23, 197904, 9, 0, 0, 35, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Never-married
41, 193626, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Married-spouse-absent
25, 189775, 10, 0, 0, 20, Private, United-States, Female, Black, Own-child, Adm-clerical, <=50K, Married-spouse-absent
45, 164427, 13, 0, 0, 40, Local-gov, United-States, Female, White, Unmarried, Prof-specialty, <=50K, Divorced
40, 347934, 9, 0, 0, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
35, 32220, 12, 0, 0, 60, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Never-married
34, 187251, 9, 0, 0, 25, Private, United-States, Female, White, Unmarried, Prof-specialty, <=50K, Divorced
41, 343121, 9, 0, 0, 36, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
26, 64293, 10, 0, 0, 35, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
58, 180980, 10, 0, 0, 42, Private, France, Female, White, Unmarried, Other-service, <=50K, Divorced
25, 181054, 13, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
47, 543162, 9, 0, 0, 40, Local-gov, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Separated
39, 91996, 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Divorced
25, 267044, 10, 0, 0, 20, Private, United-States, Female, Amer-Indian-Eskimo, Not-in-family, Adm-clerical, <=50K, Never-married
28, 85812, 10, 0, 0, 40, Private, United-States, Female, White, Wife, Sales, <=50K, Married-civ-spouse
74, 99183, 10, 0, 0, 9, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
44, 109339, 7, 0, 0, 46, Private, Puerto-Rico, Female, Other, Unmarried, Machine-op-inspct, <=50K, Divorced
41, 101739, 12, 0, 0, 50, Private, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
57, 190942, 2, 0, 0, 30, Private, United-States, Female, Black, Not-in-family, Priv-house-serv, <=50K, Widowed
31, 41493, 13, 0, 0, 45, Self-emp-inc, United-States, Female, White, Not-in-family, Farming-fishing, <=50K, Never-married
30, 237903, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Handlers-cleaners, <=50K, Never-married
32, 84179, 9, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
58, 51662, 6, 0, 0, 8, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
36, 27053, 9, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Unmarried, Other-service, <=50K, Separated
72, 205343, 7, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Widowed
35, 229328, 9, 0, 0, 40, Private, United-States, Female, Black, Wife, Machine-op-inspct, <=50K, Married-civ-spouse
33, 319560, 11, 0, 0, 40, Federal-gov, United-States, Female, Black, Unmarried, Craft-repair, >50K, Divorced
69, 136218, 7, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
34, 148291, 9, 0, 0, 32, Private, United-States, Female, White, Wife, Tech-support, <=50K, Married-civ-spouse
24, 82804, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Handlers-cleaners, <=50K, Never-married
45, 433665, 4, 0, 0, 40, Private, Mexico, Female, White, Unmarried, Other-service, <=50K, Separated
27, 158156, 16, 0, 0, 70, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
36, 28738, 12, 0, 0, 35, Self-emp-not-inc, United-States, Female, White, Unmarried, Sales, <=50K, Divorced
58, 283635, 13, 0, 0, 40, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
21, 197747, 10, 0, 0, 24, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
23, 117789, 13, 0, 0, 40, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
49, 136455, 13, 0, 0, 45, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
60, 51290, 4, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
48, 45612, 9, 0, 0, 37, Private, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Never-married
17, 169658, 6, 0, 0, 21, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
52, 200853, 14, 6849, 0, 60, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Divorced
27, 109881, 13, 0, 0, 20, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
23, 190483, 13, 0, 0, 20, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
45, 462440, 7, 0, 0, 20, Private, United-States, Female, Black, Not-in-family, Other-service, <=50K, Widowed
65, 109351, 5, 0, 0, 24, Private, United-States, Female, Black, Unmarried, Priv-house-serv, <=50K, Widowed
47, 165039, 10, 0, 0, 40, Self-emp-not-inc, United-States, Female, Black, Unmarried, Other-service, <=50K, Never-married
49, 120451, 6, 0, 0, 40, Local-gov, United-States, Female, Black, Unmarried, Other-service, <=50K, Separated
30, 103649, 13, 0, 0, 40, Private, United-States, Female, Black, Wife, Adm-clerical, >50K, Married-civ-spouse
19, 262601, 9, 0, 0, 14, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
31, 402089, 9, 0, 0, 40, Local-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
38, 143774, 10, 0, 0, 45, State-gov, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Separated
27, 288341, 9, 0, 0, 32, Private, United-States, Female, White, Own-child, Machine-op-inspct, <=50K, Never-married
29, 71592, 10, 0, 0, 40, State-gov, Philippines, Female, Asian-Pac-Islander, Unmarried, Adm-clerical, <=50K, Never-married
20, 81145, 10, 0, 0, 25, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
42, 341204, 12, 8614, 0, 40, Private, United-States, Female, White, Unmarried, Prof-specialty, >50K, Divorced
22, 240817, 9, 2597, 0, 40, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
18, 59342, 7, 0, 0, 5, State-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
34, 136721, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
45, 86644, 13, 0, 0, 55, Local-gov, United-States, Female, White, Wife, Prof-specialty, <=50K, Married-civ-spouse
24, 140027, 10, 0, 0, 45, Private, United-States, Female, Black, Own-child, Machine-op-inspct, <=50K, Never-married
23, 335453, 13, 0, 0, 20, State-gov, United-States, Female, White, Not-in-family, Tech-support, <=50K, Never-married
30, 189620, 13, 0, 0, 40, Private, Poland, Female, White, Own-child, Prof-specialty, <=50K, Never-married
19, 475028, 9, 0, 0, 20, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
31, 243605, 13, 0, 1380, 40, Private, Cuba, Female, White, Unmarried, Sales, <=50K, Widowed
46, 295566, 16, 25236, 0, 65, Private, United-States, Female, White, Unmarried, Prof-specialty, >50K, Divorced
44, 63042, 13, 0, 0, 50, Private, United-States, Female, White, Own-child, Exec-managerial, >50K, Divorced
36, 70282, 10, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Divorced
36, 382635, 13, 0, 0, 35, Local-gov, Honduras, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
31, 295697, 9, 0, 0, 40, Private, United-States, Female, Black, Unmarried, Other-service, <=50K, Separated
19, 378418, 9, 0, 0, 40, State-gov, United-States, Female, White, Own-child, Tech-support, <=50K, Never-married
22, 214399, 10, 0, 0, 15, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
44, 111502, 9, 0, 0, 40, Private, United-States, Female, White, Wife, Sales, <=50K, Married-civ-spouse
20, 299047, 10, 0, 0, 20, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
23, 352139, 10, 0, 0, 24, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
55, 173093, 10, 0, 0, 40, Private, United-States, Female, Asian-Pac-Islander, Not-in-family, Adm-clerical, <=50K, Divorced
25, 332702, 11, 0, 0, 15, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
36, 131414, 10, 0, 0, 36, Private, United-States, Female, Black, Not-in-family, Sales, <=50K, Never-married
56, 156052, 9, 594, 0, 20, Private, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
19, 192453, 10, 0, 0, 25, Private, United-States, Female, White, Other-relative, Other-service, <=50K, Never-married
42, 151408, 14, 14084, 0, 50, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Never-married
42, 126319, 13, 0, 0, 40, Local-gov, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
32, 267736, 10, 0, 0, 40, Private, United-States, Female, Black, Own-child, Adm-clerical, <=50K, Never-married
33, 120064, 13, 0, 0, 45, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
46, 167381, 9, 0, 0, 40, Federal-gov, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
36, 101460, 9, 0, 0, 18, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
59, 420537, 9, 0, 0, 38, Local-gov, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
32, 283268, 6, 0, 0, 42, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Separated
22, 151790, 10, 0, 0, 30, Private, Germany, Female, White, Wife, Sales, <=50K, Married-civ-spouse
47, 106252, 13, 0, 0, 50, Self-emp-not-inc, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
26, 171114, 10, 0, 0, 38, Private, United-States, Female, White, Not-in-family, Farming-fishing, <=50K, Never-married
37, 280282, 11, 0, 0, 24, Private, United-States, Female, White, Wife, Tech-support, >50K, Married-civ-spouse
36, 51838, 10, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
28, 196690, 11, 0, 1669, 42, Private, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
40, 237601, 13, 0, 0, 55, Private, United-States, Female, Other, Not-in-family, Sales, >50K, Never-married
42, 169628, 10, 0, 0, 38, Private, United-States, Female, Black, Not-in-family, Adm-clerical, <=50K, Divorced
23, 211046, 9, 2463, 0, 40, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
31, 51471, 9, 0, 0, 38, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
17, 193830, 7, 0, 0, 20, Private, United-States, Female, White, Own-child, Sales, <=50K, Never-married
30, 191571, 9, 0, 0, 36, Private, United-States, Female, White, Own-child, Other-service, <=50K, Separated
47, 93208, 9, 0, 0, 75, Self-emp-not-inc, Italy, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
41, 254440, 11, 0, 0, 60, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
31, 171871, 14, 0, 0, 46, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
30, 129227, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Widowed
62, 174355, 9, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Widowed
39, 680390, 9, 0, 0, 24, Private, United-States, Female, White, Unmarried, Machine-op-inspct, <=50K, Separated
53, 194259, 10, 4386, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
41, 180572, 13, 0, 0, 50, Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Divorced
62, 291175, 13, 0, 0, 48, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Widowed
