age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, >50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
38, [215646 - 316211], 9, 0, 0, 40, Private, America, *, White, *, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, >50K
[53 - 63], [234721 - 378747], [7 - 9], 0, 0, [40 - 45], Self, United-States, Male, Black, Husband, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 45], *, America, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, >50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, >50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, >50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, >50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, >50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[52 - 55], [209642 - 290640], 9, 0, 0, [45 - 50], Self, *, *, White, *, *, <=50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, [50 - 60], *, United-States, *, White, *, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, <=50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, <=50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 51], [159449 - 261929], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, <=50K
[37 - 53], [280464 - 415051], [10 - 13], 0, 0, 80, Self, United-States, Male, Black, *, *, >50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, >50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 222835], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, >50K
[32 - 41], [205019 - 414683], [12 - 14], 0, 0, [50 - 60], Private, *, *, Black, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
32, [186824 - 218322], 9, 0, 0, 40, Private, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, >50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
[38 - 43], [28887 - 318452], 7, 0, 0, [50 - 60], Self, United-States, *, White, *, *, <=50K
