age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, >50K
[37 - 44], [284582 - 356934], 14, 0, 0, [40 - 42], *, America, *, White, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, >50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, >50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, >50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, >50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[52 - 57], [209642 - 278329], 9, 0, 0, [45 - 46], Self, America, *, *, *, *, <=50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[31 - 52], [45781 - 266860], 14, [14084 - 15024], 0, 50, *, United-States, *, White, *, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, <=50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, <=50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[42 - 49], [159449 - 230684], 13, [5178 - 7688], 0, 40, *, United-States, Male, White, Husband, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, <=50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[37 - 57], [280464 - 367260], 10, [0 - 5178], 0, [80 - 89], *, United-States, *, *, *, *, >50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, >50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[23 - 26], [122272 - 211527], 13, 0, 0, [30 - 33], Self, United-States, *, White, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, <=50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
[32 - 41], [205019 - 255004], 12, 0, 0, [50 - 52], *, United-States, *, *, *, *, >50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
32, [186824 - 210562], 9, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, >50K
[38 - 43], [28887 - 287701], 7, 0, 0, [50 - 60], Self, United-States, Male, White, *, *, <=50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, <=50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, <=50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, >50K
[40 - 54], [193524 - 295334], 16, 0, 0, 60, Self, United-States, Male, White, Husband, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, <=50K
[43 - 52], [117037 - 195635], [7 - 9], 0, [2042 - 2051], 40, *, United-States, *, White, *, *, >50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, <=50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, >50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, <=50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, >50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, <=50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, <=50K
59, [109015 - 167963], 9, 0, 0, 40, *, United-States, *, White, *, *, <=50K
