age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income
35, [56352 - 80479], 11, 0, 0, 40, Private, America, Male, White, *, *, <=50K
[41 - 42], 147372, 9, 0, 0, [48 - 50], Private, United-States, Male, *, Husband, *, <=50K
[41 - 42], 147372, 9, 0, 0, [48 - 50], Private, United-States, Male, *, Husband, *, <=50K
[41 - 42], 147372, 9, 0, 0, [48 - 50], Private, United-States, Male, *, Husband, *, <=50K
[30 - 31], 188146, 9, 5013, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[30 - 31], 188146, 9, 5013, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[30 - 31], 188146, 9, 5013, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Husband, *, >50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
48, [149640 - 164964], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
48, [149640 - 164964], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
48, [149640 - 164964], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
42, [116632 - 130760], 16, 0, 0, 45, Private, United-States, Male, White, *, Prof-specialty, >50K
42, [116632 - 130760], 16, 0, 0, 45, Private, United-States, Male, White, *, Prof-specialty, <=50K
42, [116632 - 130760], 16, 0, 0, 45, Private, United-States, Male, White, *, Prof-specialty, <=50K
29, [105598 - 130856], 10, 0, 0, [58 - 60], Private, United-States, Male, White, *, *, <=50K
29, [105598 - 130856], 10, 0, 0, [58 - 60], Private, United-States, Male, White, *, *, <=50K
29, [105598 - 130856], 10, 0, 0, [58 - 60], Private, United-States, Male, White, *, *, <=50K
36, [155537 - 166416], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
36, [155537 - 166416], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
36, [155537 - 166416], 9, 0, 0, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
28, [183175 - 188236], 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K
28, [183175 - 188236], 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K
28, [183175 - 188236], 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K
53, [169846 - 195638], 9, 0, 0, 40, Private, United-States, Female, White, *, Adm-clerical, >50K
53, [169846 - 195638], 9, 0, 0, 40, Private, United-States, Female, White, *, Adm-clerical, <=50K
53, [169846 - 195638], 9, 0, 0, 40, Private, United-States, Female, White, *, Adm-clerical, <=50K
49, [191681 - 199326], 10, 0, 0, 50, Self, United-States, Male, White, Husband, *, >50K
49, [191681 - 199326], 10, 0, 0, 50, Self, United-States, Male, White, Husband, *, >50K
49, [191681 - 199326], 10, 0, 0, 50, Self, United-States, Male, White, Husband, *, <=50K
[19 - 20], [101509 - 110597], 10, 0, 0, 32, Private, United-States, *, White, Own-child, services, <=50K
[19 - 20], [101509 - 110597], 10, 0, 0, 32, Private, United-States, *, White, Own-child, services, <=50K
[19 - 20], [101509 - 110597], 10, 0, 0, 32, Private, United-States, *, White, Own-child, services, <=50K
[29 - 30], [162298 - 186932], 13, 0, 0, 70, Self, United-States, Male, White, *, *, >50K
[29 - 30], [162298 - 186932], 13, 0, 0, 70, Self, United-States, Male, White, *, *, <=50K
[29 - 30], [162298 - 186932], 13, 0, 0, 70, Self, United-States, Male, White, *, *, >50K
23, [211678 - 214542], 10, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
23, [211678 - 214542], 10, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
23, [211678 - 214542], 10, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[79 - 80], [124744 - 173488], 10, 0, 0, 20, Private, United-States, *, White, *, *, <=50K
[79 - 80], [124744 - 173488], 10, 0, 0, 20, Private, United-States, *, White, *, *, <=50K
[79 - 80], [124744 - 173488], 10, 0, 0, 20, Private, United-States, *, White, *, *, <=50K
40, [32214 - 94080], 12, 0, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
40, [32214 - 94080], 12, 0, 0, 40, Private, United-States, Male, White, Husband, *, >50K
40, [32214 - 94080], 12, 0, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Own-child, services, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Own-child, services, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Own-child, services, <=50K
[18 - 19], [446839 - 459248], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, *, <=50K
[18 - 19], [446839 - 459248], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, *, <=50K
[18 - 19], [446839 - 459248], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, *, <=50K
52, [276515 - 294991], 13, 0, 0, 40, *, America, Male, White, Husband, services, <=50K
52, [276515 - 294991], 13, 0, 0, 40, *, America, Male, White, Husband, services, >50K
52, [276515 - 294991], 13, 0, 0, 40, *, America, Male, White, Husband, services, >50K
46, [51618 - 82946], 9, 0, 0, 40, Private, United-States, Female, White, *, services, <=50K
46, [51618 - 82946], 9, 0, 0, 40, Private, United-States, Female, White, *, services, <=50K
46, [51618 - 82946], 9, 0, 0, 40, Private, United-States, Female, White, *, services, <=50K
59, [159937 - 194290], 9, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, <=50K
59, [159937 - 194290], 9, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, <=50K
59, [159937 - 194290], 9, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, >50K
49, [268234 - 278322], 9, 0, 0, 40, *, United-States, Male, *, Husband, *, >50K
49, [268234 - 278322], 9, 0, 0, 40, *, United-States, Male, *, Husband, *, >50K
49, [268234 - 278322], 9, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K
[33 - 34], [202051 - 208405], 14, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K
[33 - 34], [202051 - 208405], 14, 0, 0, 50, Private, United-States, Male, White, Husband, *, >50K
[33 - 34], [202051 - 208405], 14, 0, 0, 50, Private, United-States, Male, White, Husband, *, >50K
[30 - 31], [54334 - 86958], 5, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
[30 - 31], [54334 - 86958], 5, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
[30 - 31], [54334 - 86958], 5, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
[57 - 58], [249977 - 255822], 11, 0, 0, 40, Private, *, Male, White, Husband, *, <=50K
[57 - 58], [249977 - 255822], 11, 0, 0, 40, Private, *, Male, White, Husband, *, >50K
[57 - 58], [249977 - 255822], 11, 0, 0, 40, Private, *, Male, White, Husband, *, >50K
37, [286730 - 294919], 10, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
37, [286730 - 294919], 10, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
37, [286730 - 294919], 10, 0, 0, 40, Private, United-States, *, White, *, *, <=50K
34, [226296 - 230420], 13, 0, 0, 40, *, United-States, Male, White, *, *, >50K
34, [226296 - 230420], 13, 0, 0, 40, *, United-States, Male, White, *, *, >50K
34, [226296 - 230420], 13, 0, 0, 40, *, United-States, Male, White, *, *, <=50K
[48 - 50], [191277 - 276664], 16, 0, 1902, [60 - 65], Self, United-States, Male, White, Husband, Prof-specialty, >50K
[48 - 50], [191277 - 276664], 16, 0, 1902, [60 - 65], Self, United-States, Male, White, Husband, Prof-specialty, >50K
[48 - 50], [191277 - 276664], 16, 0, 1902, [60 - 65], Self, United-States, Male, White, Husband, Prof-specialty, >50K
[37 - 38], [202683 - 203836], 10, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, >50K
[37 - 38], [202683 - 203836], 10, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, >50K
[37 - 38], [202683 - 203836], 10, 0, 0, [48 - 50], Self, United-States, Male, White, Husband, *, <=50K
[76 - 77], [124191 - 125784], [14 - 15], 0, 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K
[76 - 77], [124191 - 125784], [14 - 15], 0, 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, <=50K
[76 - 77], [124191 - 125784], [14 - 15], 0, 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, <=50K
[44 - 45], [198282 - 205100], 13, 15024, 0, 60, Private, United-States, Male, White, Husband, *, >50K
[44 - 45], [198282 - 205100], 13, 15024, 0, 60, Private, United-States, Male, White, Husband, *, >50K
[44 - 45], [198282 - 205100], 13, 15024, 0, 60, Private, United-States, Male, White, Husband, *, >50K
47, [149116 - 169092], 14, 0, 0, 50, Self, United-States, *, White, *, *, <=50K
47, [149116 - 169092], 14, 0, 0, 50, Self, United-States, *, White, *, *, >50K
47, [149116 - 169092], 14, 0, 0, 50, Self, United-States, *, White, *, *, >50K
20, [188300 - 192711], 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
20, [188300 - 192711], 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
20, [188300 - 192711], 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
29, [103432 - 107812], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, *, <=50K
29, [103432 - 107812], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, *, <=50K
29, [103432 - 107812], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, *, <=50K
[30 - 31], [194901 - 196125], 7, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[30 - 31], [194901 - 196125], 7, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
[30 - 31], [194901 - 196125], 7, 0, 0, 40, Private, United-States, Male, White, *, manual-labor, <=50K
42, [124692 - 138634], 9, 0, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
42, [124692 - 138634], 9, 0, 0, 40, Private, United-States, Male, White, Husband, *, <=50K
42, [124692 - 138634], 9, 0, 0, 40, Private, United-States, Male, White, Husband, *, >50K
24, [432376 - 441700], 13, 0, 0, 40, Private, United-States, Male, White, *, services, <=50K
24, [432376 - 441700], 13, 0, 0, 40, Private, United-States, Male, White, *, services, <=50K
24, [432376 - 441700], 13, 0, 0, 40, Private, United-States, Male, White, *, services, <=50K
[38 - 40], [65324 - 77357], 15, 0, 0, 40, Private, United-States, *, White, *, Prof-specialty, >50K
[38 - 40], [65324 - 77357], 15, 0, 0, 40, Private, United-States, *, White, *, Prof-specialty, >50K
[38 - 40], [65324 - 77357], 15, 0, 0, 40, Private, United-States, *, White, *, Prof-specialty, <=50K
36, [102864 - 108997], 9, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K
36, [102864 - 108997], 9, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K
36, [102864 - 108997], 9, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K
[53 - 55], [95647 - 147098], 5, 0, 0, 50, Self, United-States, Male, White, Husband, manual-labor, <=50K
[53 - 55], [95647 - 147098], 5, 0, 0, 50, Self, United-States, Male, White, Husband, manual-labor, <=50K
[53 - 55], [95647 - 147098], 5, 0, 0, 50, Self, United-States, Male, White, Husband, manual-labor, <=50K
[56 - 57], 303090, 10, 0, 0, 50, Self-emp-inc, United-States, Male, White, Husband, Sales, <=50K
[56 - 57], 303090, 10, 0, 0, 50, Self-emp-inc, United-States, Male, White, Husband, Sales, >50K
[56 - 57], 303090, 10, 0, 0, 50, Self-emp-inc, United-States, Male, White, Husband, Sales, >50K
55, [247552 - 260938], 10, 0, 0, [56 - 60], Self, United-States, Male, White, Husband, *, <=50K
55, [247552 - 260938], 10, 0, 0, [56 - 60], Self, United-States, Male, White, Husband, *, >50K
55, [247552 - 260938], 10, 0, 0, [56 - 60], Self, United-States, Male, White, Husband, *, >50K
[22 - 23], [102632 - 122346], 9, 0, 0, 41, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K
[22 - 23], [102632 - 122346], 9, 0, 0, 41, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K
[22 - 23], [102632 - 122346], 9, 0, 0, 41, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K
21, 199915, 10, 0, 0, 40, Private, United-States, *, White, Own-child, Other-service, <=50K
21, 199915, 10, 0, 0, 40, Private, United-States, *, White, Own-child, Other-service, <=50K
21, 199915, 10, 0, 0, 40, Private, United-States, *, White, Own-child, Other-service, <=50K
40, 118853, 13, 0, 0, 60, Self, *, Male, White, Husband, *, <=50K
40, 118853, 13, 0, 0, 60, Self, *, Male, White, Husband, *, >50K
40, 118853, 13, 0, 0, 60, Self, *, Male, White, Husband, *, >50K
29, [267989 - 270421], 13, 0, 0, 50, *, United-States, Male, White, *, *, >50K
29, [267989 - 270421], 13, 0, 0, 50, *, United-States, Male, White, *, *, <=50K
29, [267989 - 270421], 13, 0, 0, 50, *, United-States, Male, White, *, *, >50K
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, *, *, >50K
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, *, *, <=50K
[20 - 23], [111697 - 132053], 10, 0, [1719 - 1721], [28 - 40], Private, United-States, Female, White, *, Adm-clerical, <=50K
[20 - 23], [111697 - 132053], 10, 0, [1719 - 1721], [28 - 40], Private, United-States, Female, White, *, Adm-clerical, <=50K
[20 - 23], [111697 - 132053], 10, 0, [1719 - 1721], [28 - 40], Private, United-States, Female, White, *, Adm-clerical, <=50K
31, [114937 - 124020], 12, 0, 0, 40, *, United-States, Male, White, Husband, *, >50K
31, [114937 - 124020], 12, 0, 0, 40, *, United-States, Male, White, Husband, *, <=50K
31, [114937 - 124020], 12, 0, 0, 40, *, United-States, Male, White, Husband, *, >50K
[39 - 40], [365739 - 374764], 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K
[39 - 40], [365739 - 374764], 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K
[39 - 40], [365739 - 374764], 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K
[28 - 32], [69621 - 93213], 12, 0, 0, [60 - 62], Private, United-States, *, White, *, *, <=50K
[28 - 32], [69621 - 93213], 12, 0, 0, [60 - 62], Private, United-States, *, White, *, *, <=50K
[28 - 32], [69621 - 93213], 12, 0, 0, [60 - 62], Private, United-States, *, White, *, *, <=50K
24, [43323 - 85088], 9, 0, 1762, 40, Private, United-States, *, White, *, *, <=50K
24, [43323 - 85088], 9, 0, 1762, 40, Private, United-States, *, White, *, *, <=50K
24, [43323 - 85088], 9, 0, 1762, 40, Private, United-States, *, White, *, *, <=50K
38, [120985 - 125550], 9, 4386, 0, 35, Self, United-States, *, White, *, *, <=50K
38, [120985 - 125550], 9, 4386, 0, 35, Self, United-States, *, White, *, *, <=50K
38, [120985 - 125550], 9, 4386, 0, 35, Self, United-States, *, White, *, *, <=50K
37, 254202, 13, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K
37, 254202, 13, 0, 0, 50, Private, United-States, Male, White, Husband, *, >50K
37, 254202, 13, 0, 0, 50, Private, United-States, Male, White, Husband, *, >50K
38, [125933 - 129573], 14, 0, 0, 40, *, *, *, White, *, *, >50K
38, [125933 - 129573], 14, 0, 0, 40, *, *, *, White, *, *, >50K
38, [125933 - 129573], 14, 0, 0, 40, *, *, *, White, *, *, <=50K
43, [56920 - 83348], 9, 0, 0, 60, Self, United-States, Male, White, *, manual-labor, <=50K
43, [56920 - 83348], 9, 0, 0, 60, Self, United-States, Male, White, *, manual-labor, <=50K
43, [56920 - 83348], 9, 0, 0, 60, Self, United-States, Male, White, *, manual-labor, <=50K
27, [163127 - 171114], 11, 0, 0, 35, Private, United-States, Female, White, *, Adm-clerical, <=50K
27, [163127 - 171114], 11, 0, 0, 35, Private, United-States, Female, White, *, Adm-clerical, <=50K
27, [163127 - 171114], 11, 0, 0, 35, Private, United-States, Female, White, *, Adm-clerical, <=50K
20, [34310 - 38620], 10, 0, 0, 20, Private, United-States, *, White, Own-child, services, <=50K
20, [34310 - 38620], 10, 0, 0, 20, Private, United-States, *, White, Own-child, services, <=50K
20, [34310 - 38620], 10, 0, 0, 20, Private, United-States, *, White, Own-child, services, <=50K
49, [81973 - 85384], 10, 0, 0, 40, *, United-States, Male, *, Husband, *, >50K
49, [81973 - 85384], 10, 0, 0, 40, *, United-States, Male, *, Husband, *, >50K
49, [81973 - 85384], 10, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Own-child, *, <=50K
[45 - 47], 196584, 11, 0, [1564 - 1669], 40, Self, United-States, *, White, *, *, >50K
[45 - 47], 196584, 11, 0, [1564 - 1669], 40, Self, United-States, *, White, *, *, >50K
[45 - 47], 196584, 11, 0, [1564 - 1669], 40, Self, United-States, *, White, *, *, <=50K
22, [175374 - 195179], 10, 0, 0, 24, Private, United-States, Male, White, *, services, <=50K
22, [175374 - 195179], 10, 0, 0, 24, Private, United-States, Male, White, *, services, <=50K
22, [175374 - 195179], 10, 0, 0, 24, Private, United-States, Male, White, *, services, <=50K
[64 - 70], [181232 - 282642], [7 - 9], 0, 2179, 40, Private, United-States, Male, White, Husband, manual-labor, <=50K
[64 - 70], [181232 - 282642], [7 - 9], 0, 2179, 40, Private, United-States, Male, White, Husband, manual-labor, >50K
[64 - 70], [181232 - 282642], [7 - 9], 0, 2179, 40, Private, United-States, Male, White, Husband, manual-labor, >50K
34, [198183 - 205733], 9, 0, 0, 40, Private, United-States, Female, White, *, Adm-clerical, <=50K
