age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
52.5, 220780.5, 9, 0, 0, 45, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
52.5, 220780.5, 9, 0, 0, 45, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
52.5, 220780.5, 9, 0, 0, 45, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
33, 72569, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
33, 72569, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
33, 72569, 14, 14554, 0, 50, Private, United-States, *, White, *, *, *, >50K
42, 167012, 13, 6238, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
42, 167012, 13, 6238, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
42, 167012, 13, 6238, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
39, 280464, 10, 0, 0, 80, Self, *, Male, *, *, *, *, >50K
39, 280464, 10, 0, 0, 80, Self, *, Male, *, *, *, *, >50K
39, 280464, 10, 0, 0, 80, Self, *, Male, *, *, *, *, >50K
30, 155158.5, 13, 0, 0, 40, Gov, *, Male, *, Married-civ-spouse, Husband, Prof-specialty, >50K
30, 155158.5, 13, 0, 0, 40, Gov, *, Male, *, Married-civ-spouse, Husband, Prof-specialty, >50K
30, 155158.5, 13, 0, 0, 40, Gov, *, Male, *, Married-civ-spouse, Husband, Prof-specialty, <=50K
23, 141990, 13, 0, 0, 30, Private, United-States, Female, *, Never-married, Own-child, *, <=50K
23, 141990, 13, 0, 0, 30, Private, United-States, Female, *, Never-married, Own-child, *, <=50K
23, 141990, 13, 0, 0, 30, Private, United-States, Female, *, Never-married, Own-child, *, <=50K
33, 206902, 12, 0, 0, 50, Private, United-States, Male, *, *, *, Sales, <=50K
33, 206902, 12, 0, 0, 50, Private, United-States, Male, *, *, *, Sales, <=50K
33, 206902, 12, 0, 0, 50, Private, United-States, Male, *, *, *, Sales, >50K
34, 245487, 4, 0, 0, 45, Private, Mexico, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
34, 245487, 4, 0, 0, 45, Private, Mexico, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
34, 245487, 4, 0, 0, 45, Private, Mexico, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
25, 190646, 9, 0, 0, 35, Self, United-States, Male, White, Never-married, *, manual-labor, <=50K
25, 190646, 9, 0, 0, 35, Self, United-States, Male, White, Never-married, *, manual-labor, <=50K
25, 190646, 9, 0, 0, 35, Self, United-States, Male, White, Never-married, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
32, 187690.5, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
32, 187690.5, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
38, 58963.5, 7, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
38, 58963.5, 7, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
38, 58963.5, 7, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
43, 319248, 14, 0, 0, 45, *, United-States, *, *, *, *, *, >50K
43, 319248, 14, 0, 0, 45, *, United-States, *, *, *, *, *, >50K
43, 319248, 14, 0, 0, 45, *, United-States, *, *, *, *, *, >50K
40.5, 193524, 16, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
40.5, 193524, 16, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
40.5, 193524, 16, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
54, 327713.5, 9, 0, 0, 20, Self, United-States, Female, *, *, *, services, <=50K
54, 327713.5, 9, 0, 0, 20, Self, United-States, Female, *, *, *, services, <=50K
54, 327713.5, 9, 0, 0, 20, Self, United-States, Female, *, *, *, services, <=50K
35, 97939, 5, 0, 0, 40, *, United-States, Male, *, *, *, manual-labor, <=50K
35, 97939, 5, 0, 0, 40, *, United-States, Male, *, *, *, manual-labor, <=50K
35, 97939, 5, 0, 0, 40, *, United-States, Male, *, *, *, manual-labor, <=50K
44.5, 150679, 7, 0, 2042, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
44.5, 150679, 7, 0, 2042, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, >50K
44.5, 150679, 7, 0, 2042, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, >50K
59, 111109, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, *, *, <=50K
59, 111109, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, *, *, <=50K
59, 111109, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, *, *, <=50K
56, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
56, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
56, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
19, 168294, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K
19, 168294, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K
19, 168294, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K
40, 367260, 9.5, 0, 0, 80, Private, United-States, *, White, *, *, *, <=50K
40, 367260, 9.5, 0, 0, 80, Private, United-States, *, White, *, *, *, <=50K
40, 367260, 9.5, 0, 0, 80, Private, United-States, *, White, *, *, *, <=50K
49, 193366, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
49, 193366, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
49, 193366, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
24, 201751, 12, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K
24, 201751, 12, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K
24, 201751, 12, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, >50K
20.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, Sales, <=50K
20.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, Sales, <=50K
20.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, Sales, <=50K
45, 390804.5, 13, 0, 1692.5, 40, Private, United-States, *, White, *, *, *, <=50K
45, 390804.5, 13, 0, 1692.5, 40, Private, United-States, *, White, *, *, *, <=50K
45, 390804.5, 13, 0, 1692.5, 40, Private, United-States, *, White, *, *, *, >50K
30, 59951, 10, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K
30, 59951, 10, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K
30, 59951, 10, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K
22, 311512, 10, 0, 0, 15, State-gov, United-States, *, *, *, *, *, <=50K
22, 311512, 10, 0, 0, 15, State-gov, United-States, *, *, *, *, *, <=50K
22, 311512, 10, 0, 0, 15, State-gov, United-States, *, *, *, *, *, <=50K
48.5, 242406, 7, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
48.5, 242406, 7, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
48.5, 242406, 7, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K
21, 200920.5, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, *, <=50K
19, 557972, 9, 0, 0, 27.5, Private, United-States, *, White, *, *, *, <=50K
19, 557972, 9, 0, 0, 27.5, Private, United-States, *, White, *, *, *, <=50K
19, 557972, 9, 0, 0, 27.5, Private, United-States, *, White, *, *, *, <=50K
48, 285975, 12, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
48, 285975, 12, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
48, 285975, 12, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
31, 507875, 5, 0, 0, 43, Private, America, Male, White, Married-civ-spouse, *, manual-labor, <=50K
31, 507875, 5, 0, 0, 43, Private, America, Male, White, Married-civ-spouse, *, manual-labor, <=50K
31, 507875, 5, 0, 0, 43, Private, America, Male, White, Married-civ-spouse, *, manual-labor, <=50K
53.5, 93520.5, 13, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
53.5, 93520.5, 13, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
53.5, 93520.5, 13, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
25, 172987, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
25, 172987, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
25, 172987, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
49, 105866.5, 9, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K
49, 105866.5, 9, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K
49, 105866.5, 9, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K
25, 297006, 9, 0, 0, 35.5, Private, United-States, Male, White, Never-married, *, *, <=50K
25, 297006, 9, 0, 0, 35.5, Private, United-States, Male, White, Never-married, *, *, <=50K
25, 297006, 9, 0, 0, 35.5, Private, United-States, Male, White, Never-married, *, *, <=50K
57.5, 346981, 13, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
57.5, 346981, 13, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
57.5, 346981, 13, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 147072.5, 9, 0, 0, 39, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
53, 147072.5, 9, 0, 0, 39, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
53, 147072.5, 9, 0, 0, 39, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
44.5, 128354, 14, 0, 0, 40, *, United-States, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
44.5, 128354, 14, 0, 0, 40, *, United-States, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
44.5, 128354, 14, 0, 0, 40, *, United-States, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
41, 108285, 11, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
41, 108285, 11, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
41, 108285, 11, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
29, 271466, 11, 0, 0, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
29, 271466, 11, 0, 0, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
29, 271466, 11, 0, 0, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
25, 34064.5, 10, 0, 0, 40, Private, United-States, Female, *, *, *, *, <=50K
25, 34064.5, 10, 0, 0, 40, Private, United-States, Female, *, *, *, *, <=50K
25, 34064.5, 10, 0, 0, 40, Private, United-States, Female, *, *, *, *, <=50K
47.5, 121556, 15.5, 0, 1939.5, 60, Self, America, *, White, Married-civ-spouse, *, Prof-specialty, >50K
47.5, 121556, 15.5, 0, 1939.5, 60, Self, America, *, White, Married-civ-spouse, *, Prof-specialty, >50K
47.5, 121556, 15.5, 0, 1939.5, 60, Self, America, *, White, Married-civ-spouse, *, Prof-specialty, >50K
50, 265461, 13, 0, 0, 55, *, United-States, Male, White, Divorced, Not-in-family, Exec-managerial, >50K
50, 265461, 13, 0, 0, 55, *, United-States, Male, White, Divorced, Not-in-family, Exec-managerial, >50K
50, 265461, 13, 0, 0, 55, *, United-States, Male, White, Divorced, Not-in-family, Exec-managerial, >50K
47, 132745.5, 9, 0, 0, 60, Self, United-States, *, White, *, *, Exec-managerial, <=50K
47, 132745.5, 9, 0, 0, 60, Self, United-States, *, White, *, *, Exec-managerial, <=50K
47, 132745.5, 9, 0, 0, 60, Self, United-States, *, White, *, *, Exec-managerial, <=50K
43, 240686.5, 10, 0, 0, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
43, 240686.5, 10, 0, 0, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
43, 240686.5, 10, 0, 0, 40, Private, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46.5, 225659, 3, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
46.5, 225659, 3, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
46.5, 225659, 3, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
35, 80169, 11, 0, 0, 40, Private, America, Male, White, Married-civ-spouse, Husband, services, <=50K
35, 80169, 11, 0, 0, 40, Private, America, Male, White, Married-civ-spouse, Husband, services, >50K
35, 80169, 11, 0, 0, 40, Private, America, Male, White, Married-civ-spouse, Husband, services, <=50K
41, 174940, 9, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
41, 174940, 9, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
41, 174940, 9, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
30, 188146, 9, 5095.5, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
30, 188146, 9, 5095.5, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
30, 188146, 9, 5095.5, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
30, 59496, 13, 2407, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
48, 157302, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
48, 157302, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
48, 157302, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
42, 123696, 16, 0, 0, 47.5, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
42, 123696, 16, 0, 0, 47.5, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
42, 123696, 16, 0, 0, 47.5, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
29, 118227, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
29, 118227, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
29, 118227, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
36, 160976.5, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
36, 160976.5, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
36, 160976.5, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
28, 185705.5, 10, 0, 0, 40, Private, United-States, Female, White, *, Not-in-family, Adm-clerical, <=50K
28, 185705.5, 10, 0, 0, 40, Private, United-States, Female, White, *, Not-in-family, Adm-clerical, <=50K
28, 185705.5, 10, 0, 0, 40, Private, United-States, Female, White, *, Not-in-family, Adm-clerical, <=50K
53, 169846, 9, 0, 0, 40, *, United-States, Female, White, *, *, Adm-clerical, >50K
53, 169846, 9, 0, 0, 40, *, United-States, Female, White, *, *, Adm-clerical, <=50K
53, 169846, 9, 0, 0, 40, *, United-States, Female, White, *, *, Adm-clerical, >50K
49, 195503.5, 10, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
49, 195503.5, 10, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
49, 195503.5, 10, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
19.5, 106053, 10, 0, 0, 32, Private, United-States, *, White, Never-married, Own-child, services, <=50K
19.5, 106053, 10, 0, 0, 32, Private, United-States, *, White, Never-married, Own-child, services, <=50K
19.5, 106053, 10, 0, 0, 32, Private, United-States, *, White, Never-married, Own-child, services, <=50K
31, 316521.5, 13, 0, 0, 40, Private, United-States, Female, *, *, *, services, <=50K
31, 316521.5, 13, 0, 0, 40, Private, United-States, Female, *, *, *, services, <=50K
31, 316521.5, 13, 0, 0, 40, Private, United-States, Female, *, *, *, services, <=50K
29.5, 174615, 13, 0, 0, 70, Self, United-States, Male, White, *, *, *, >50K
29.5, 174615, 13, 0, 0, 70, Self, United-States, Male, White, *, *, *, <=50K
29.5, 174615, 13, 0, 0, 70, Self, United-States, Male, White, *, *, *, >50K
23, 211678, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
23, 211678, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
23, 211678, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, *, Machine-op-inspct, <=50K
80.5, 124744, 10, 0, 0, 20, Self, United-States, Male, White, *, *, *, <=50K
80.5, 124744, 10, 0, 0, 20, Self, United-States, Male, White, *, *, *, <=50K
80.5, 124744, 10, 0, 0, 20, Self, United-States, Male, White, *, *, *, <=50K
27, 214389.5, 9, 0, 0, 40, Private, America, Male, White, *, Own-child, *, <=50K
27, 214389.5, 9, 0, 0, 40, Private, America, Male, White, *, Own-child, *, <=50K
27, 214389.5, 9, 0, 0, 40, Private, America, Male, White, *, Own-child, *, <=50K
40, 63147, 12, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
40, 63147, 12, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
40, 63147, 12, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Never-married, Own-child, services, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Never-married, Own-child, services, <=50K
18, 309634, 7, 0, 0, 22, Private, United-States, *, White, Never-married, Own-child, services, <=50K
31, 147598, 4, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
31, 147598, 4, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
31, 147598, 4, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
18.5, 453043.5, 9, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
18.5, 453043.5, 9, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
18.5, 453043.5, 9, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
52, 285753, 13, 0, 0, 40, *, America, Male, White, Married-civ-spouse, Husband, services, <=50K
52, 285753, 13, 0, 0, 40, *, America, Male, White, Married-civ-spouse, Husband, services, >50K
52, 285753, 13, 0, 0, 40, *, America, Male, White, Married-civ-spouse, Husband, services, >50K
46, 63437, 9, 0, 0, 40, Private, United-States, Female, White, *, *, services, <=50K
46, 63437, 9, 0, 0, 40, Private, United-States, Female, White, *, *, services, <=50K
46, 63437, 9, 0, 0, 40, Private, United-States, Female, White, *, *, services, <=50K
59, 177113.5, 9, 0, 0, 49, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 177113.5, 9, 0, 0, 49, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 177113.5, 9, 0, 0, 49, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
44, 343591, 9, 14684, 0, 40, Self, United-States, *, *, *, *, *, >50K
44, 343591, 9, 14684, 0, 40, Self, United-States, *, *, *, *, *, >50K
44, 343591, 9, 14684, 0, 40, Self, United-States, *, *, *, *, *, >50K
53.5, 346253, 9, 0, 0, 35, *, United-States, Female, White, *, *, *, <=50K
53.5, 346253, 9, 0, 0, 35, *, United-States, Female, White, *, *, *, <=50K
53.5, 346253, 9, 0, 0, 35, *, United-States, Female, White, *, *, *, <=50K
49, 273278, 9, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 273278, 9, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
49, 273278, 9, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33.5, 205228, 14, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
33.5, 205228, 14, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
33.5, 205228, 14, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
30, 68925.5, 5, 0, 0, 40, Private, *, *, White, *, *, *, <=50K
30, 68925.5, 5, 0, 0, 40, Private, *, *, White, *, *, *, <=50K
30, 68925.5, 5, 0, 0, 40, Private, *, *, White, *, *, *, <=50K
43, 427187.5, 16, 0, 0, 50, *, United-States, *, White, *, *, Prof-specialty, >50K
43, 427187.5, 16, 0, 0, 50, *, United-States, *, White, *, *, Prof-specialty, >50K
43, 427187.5, 16, 0, 0, 50, *, United-States, *, White, *, *, Prof-specialty, <=50K
57.5, 252899.5, 11, 0, 0, 40, Private, *, Male, White, Married-civ-spouse, Husband, *, <=50K
57.5, 252899.5, 11, 0, 0, 40, Private, *, Male, White, Married-civ-spouse, Husband, *, >50K
57.5, 252899.5, 11, 0, 0, 40, Private, *, Male, White, Married-civ-spouse, Husband, *, >50K
37, 290824.5, 10, 0, 0, 40, Private, United-States, *, White, Divorced, *, *, <=50K
37, 290824.5, 10, 0, 0, 40, Private, United-States, *, White, Divorced, *, *, <=50K
37, 290824.5, 10, 0, 0, 40, Private, United-States, *, White, Divorced, *, *, <=50K
28, 212563, 10, 0, 0, 25, Private, United-States, *, *, *, *, *, <=50K
28, 212563, 10, 0, 0, 25, Private, United-States, *, *, *, *, *, <=50K
28, 212563, 10, 0, 0, 25, Private, United-States, *, *, *, *, *, <=50K
34, 228358, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 228358, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 228358, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
29, 117689, 10, 0, 0, 50, *, United-States, Male, White, Never-married, *, *, <=50K
29, 117689, 10, 0, 0, 50, *, United-States, Male, White, Never-married, *, *, <=50K
29, 117689, 10, 0, 0, 50, *, United-States, Male, White, Never-married, *, *, <=50K
37.5, 208262, 10, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
37.5, 208262, 10, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
37.5, 208262, 10, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
48, 172962, 12, 0, 0, 40, Private, *, *, White, *, *, *, <=50K
48, 172962, 12, 0, 0, 40, Private, *, *, White, *, *, *, >50K
48, 172962, 12, 0, 0, 40, Private, *, *, White, *, *, *, <=50K
32, 249409, 9, 0, 0, 40, *, United-States, Male, *, Never-married, Own-child, *, <=50K
32, 249409, 9, 0, 0, 40, *, United-States, Male, *, Never-married, Own-child, *, <=50K
32, 249409, 9, 0, 0, 40, *, United-States, Male, *, Never-married, Own-child, *, <=50K
76.5, 124987.5, 14.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
76.5, 124987.5, 14.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
76.5, 124987.5, 14.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
45.5, 201691, 13, 15024, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
45.5, 201691, 13, 15024, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
45.5, 201691, 13, 15024, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
47, 159104, 14, 0, 0, 50, Self, United-States, *, White, *, *, *, <=50K
47, 159104, 14, 0, 0, 50, Self, United-States, *, White, *, *, *, >50K
47, 159104, 14, 0, 0, 50, Self, United-States, *, White, *, *, *, >50K
20, 190505.5, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, *, <=50K
20, 190505.5, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, *, <=50K
20, 190505.5, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, *, <=50K
