age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
52.5, 176870, 297, 0, 18, *, America, *, Black, *, *, *, <=50K, 9
52.5, 176870, 297, 0, 18, *, America, *, Black, *, *, *, <=50K, 9
52.5, 176870, 297, 0, 18, *, America, *, Black, *, *, *, <=50K, 7
52.5, 176870, 297, 0, 18, *, America, *, Black, *, *, *, <=50K, 9
52.5, 176870, 297, 0, 18, *, America, *, Black, *, *, *, <=50K, 9
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 9
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 13
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 13
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 9
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 8
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 6
52, 220887, 0, 0, 45, *, United-States, Male, White, *, *, *, *, 9
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 14
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 10
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 15
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 15
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
42.5, 172143, 6433, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 10
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 9
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 10
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 9
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 9
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 10
41.5, 308553.5, 0, 0, 80, *, United-States, *, *, *, *, *, *, 9
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 13
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 13
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 12
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 6
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 11
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 13
30, 162034, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, *, 14
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 13
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 10
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 3
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 10
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 9
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 10
23.5, 123617.5, 0, 0, 30, Private, United-States, *, White, Never-married, *, *, <=50K, 10
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 12
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 9
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 11
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 14
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 10
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 13
33, 223690, 0, 0, 50, *, United-States, *, Black, *, *, *, *, 13
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 4
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 9
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 10
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 3
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 9
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 10
38.5, 277794, 0, 0, 45, *, America, *, Amer-Indian-Eskimo, *, *, *, <=50K, 10
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 6
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 14
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 13
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 10
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 10
32, 187690.5, 0, 0, 40, *, United-States, *, White, *, *, manual-labor, <=50K, 9
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 7
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 13
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 9
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 10
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 13
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 9
38, 43929.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 9
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 14
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 9
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 9
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 9
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 13
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 10
43, 304073, 0, 0, 45, Self, United-States, *, White, *, *, *, *, 13
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 16
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 10
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 10
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 10
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 13
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 10
40, 209673.5, 0, 0, 60, Self, America, Male, White, *, *, *, *, 12
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 9
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 3
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 5
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 4
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 10
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 5
57.5, 349512, 0, 0, 22.5, Self, America, *, Black, *, *, *, <=50K, 10
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 5
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 10
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 9
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 8
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 10
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 9
35.5, 86990.5, 0, 0, 40, *, United-States, *, Black, *, *, *, <=50K, 13
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 7
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 14
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 10
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 9
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 13
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 9
43.5, 123581.5, 0, 2042, 40, *, United-States, *, White, Married-civ-spouse, *, *, *, 13
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 9
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 13
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 9
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 10
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 10
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 9
59, 115463.5, 0, 0, 40, Private, United-States, *, White, *, *, *, *, 9
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 13
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 6
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 13
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
56, 223093, 0, 0, 40, *, United-States, *, White, *, *, *, *, 7
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 10
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
19, 169209.5, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K, 9
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 9
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 13
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 3
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 10
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 16
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 12
39, 387164, 0, 0, 80, Self, America, *, White, *, *, *, *, 2
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 12
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
49, 194657.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 4
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 12
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 13
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 9
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 13
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 9
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 8
23.5, 190709, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K, 10
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 10
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 10
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 10
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 9
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 10
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 6
22.5, 288197.5, 0, 0, 44.5, Private, America, *, Black, *, *, *, <=50K, 9
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 13
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 9
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 10
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 12
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 11
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 14
46, 428423.5, 0, 1647.5, 40, *, United-States, *, White, *, *, *, *, 13
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 10
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 5
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 9
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 10
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 10
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 12
30, 63114.5, 0, 0, 40, *, *, *, White, *, *, *, <=50K, 12
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 10
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 9
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 10
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 13
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 9
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 10
23, 314477.5, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K, 10
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 7
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 9
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 10
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 10
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 9
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 9
48, 248922.5, 0, 0, 40, *, *, *, White, *, *, *, *, 14
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 10
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 10
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 9
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 9
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 9
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 9
21, 199189.5, 0, 0, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 10
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 10
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 10
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 12
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 3
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 13
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 9
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 14
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 4
48, 276478.5, 0, 0, 40, Self, America, *, White, *, *, *, *, 10
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 5
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 10
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 3
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 2
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 13
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 13
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 13
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 13
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 9
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 13
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 5
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 13
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 16
53, 94267.5, 0, 0, 40, *, *, Male, White, *, *, *, *, 10
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 13
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 4
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 13
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 13
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 14
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 9
24, 182470.5, 0, 0, 50, Self, United-States, *, White, *, *, *, *, 10
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 14
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 13
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 8
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 9
49, 96908.5, 0, 0, 40, *, United-States, *, White, *, *, *, *, 13
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 9
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 9
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 11
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 10
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 13
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 9
25, 312492.5, 0, 0, 35.5, *, *, Male, White, *, *, *, <=50K, 13
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 13
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 9
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 5
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 10
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 9
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 9
58, 359873, 0, 0, 40, *, United-States, *, Black, *, *, *, *, 9
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 9
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 14
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 9
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 11
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 16
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 13
53.5, 157073, 0, 0, 38, *, America, *, White, *, *, *, *, 13
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 14
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 9
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 10
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 9
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 13
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 9
44, 133599.5, 0, 0, 40, Private, America, *, White, *, *, *, *, 13
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 13
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
41, 107713, 0, 0, 40, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 11
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 14
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 9
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 9
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 9
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 10
29, 274394.5, 0, 0, 44, *, United-States, *, White, *, *, *, <=50K, 9
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 10
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 9
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 9
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 10
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 13
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 8
25.5, 72561, 0, 0, 40, *, America, *, Other, *, *, *, <=50K, 3
51.5, 98704.5, 0, 1939.5, 60, *, America, *, White, *, *, *, *, 15
51.5, 98704.5, 0, 1939.5, 60, *, America, *, White, *, *, *, *, 9
51.5, 98704.5, 0, 1939.5, 60, *, America, *, White, *, *, *, *, 15
