CRIM, ZN, INDUS, CHAS, NOX, RM, AGE, DIS, RAD, TAX, PTRATIO, B, LSTAT, MEDV
0.05194, 0, 3.335, 0, 0.458, 7.0725, 52.25, 6.0622, 3, 234.5, 18.7, 395.765, 7.8999999999999995, 26.60
0.05194, 0, 3.335, 0, 0.458, 7.0725, 52.25, 6.0622, 3, 234.5, 18.7, 395.765, 7.8999999999999995, 22.50
0.05194, 0, 3.335, 0, 0.458, 7.0725, 52.25, 6.0622, 3, 234.5, 18.7, 395.765, 7.8999999999999995, 22.20
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 22.90
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 27.10
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 16.50
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 18.90
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 15.00
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 18.90
0.15659, 12.5, 7.87, 0, 0.524, 6.1945, 83.3, 6.0763, 5, 311, 15.2, 396.25, 21.18, 21.70
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 20.40
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 18.20
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 19.90
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 17.50
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 18.20
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 19.60
0.7409, 0, 8.14, 0, 0.538, 6.0225, 76.05, 4.7075, 4, 307, 21, 396.9, 11.535, 16.60
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 23.10
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 23.80
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 23.10
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 20.40
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 25.00
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 23.00
1.05393, 0, 8.14, 0, 0.538, 6.1805, 41.8, 4.95725, 4.5, 307, 21, 391.875, 7.545, 20.60
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 20.20
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 15.20
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 15.60
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 13.90
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 14.80
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 14.50
1.0787149999999999, 0, 8.14, 0, 0.538, 5.799, 68.3, 4.1255500000000005, 4, 307, 21, 342.945, 15.204999999999998, 13.10
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 13.60
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 14.50
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 18.40
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 21.00
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 12.70
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 13.50
1.432305, 0, 8.350000000000001, 0, 0.538, 6.122, 99.05, 4.1263, 4.5, 345.5, 21, 386.12, 21.810000000000002, 19.50
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 13.20
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 19.30
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 20.40
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 19.40
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 16.20
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 17.80
1.38799, 0, 9.02, 0, 0.541, 6.0895, 86.6, 4.01085, 4.5, 345.5, 21, 314.75, 27.71, 19.80
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 18.90
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 20.00
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 21.00
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 18.50
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 22.20
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 18.50
0.174045, 0, 6.67, 0, 0.507, 6.008, 71.25, 4.48765, 5, 283, 19.7, 396.9, 11.235, 18.70
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 24.70
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 22.60
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 24.40
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 28.10
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 25.00
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 19.50
0.20237, 0, 8.275, 0, 0.507, 6.1705000000000005, 41.35, 4.5392, 5, 279, 19.7, 395.16499999999996, 10.55, 19.00
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 30.80
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 34.90
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 28.50
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 37.30
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 27.90
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 23.10
0.053245, 80, 3.95, 0, 0.4315, 6.871499999999999, 25.75, 6.9681999999999995, 3.5, 301.5, 18.75, 396.265, 5.34, 24.50
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 26.60
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 25.30
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 24.70
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 21.20
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 19.30
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 20.00
0.15789999999999998, 10, 6.9350000000000005, 0, 0.456, 6.77, 21.45, 5.7209, 3, 233, 18.25, 391.155, 9.495000000000001, 25.20
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 14.40
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 26.40
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 22.50
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 20.30
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 19.40
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 21.60
0.311535, 0, 8.75, 0, 0.496, 5.9830000000000005, 95.3, 5.87, 3.5, 268.5, 18.25, 396.9, 30.81, 23.80
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 19.70
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 20.50
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 23.40
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 23.30
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 22.00
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 20.10
0.10101, 25.5, 5.64, 0, 0.439, 6.43, 55.4, 6.9251000000000005, 5, 271.5, 16.8, 396.23, 13.45, 22.20
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 25.00
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 23.70
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 23.70
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 26.20
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 26.40
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 33.10
0.12216500000000001, 28, 5.865, 0, 0.439, 6.7465, 22.200000000000003, 7.320600000000001, 5.5, 286.5, 17.950000000000003, 396.9, 6.975, 19.40
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 18.90
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 19.40
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 22.90
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 24.10
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 18.60
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 18.20
0.060095, 77.5, 4, 0, 0.4195, 6.233499999999999, 47.6, 9.015, 3.5, 469, 21.55, 396.9, 14.8, 20.60
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 35.40
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 24.70
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 31.60
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 34.90
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 32.90
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 44.00
0.022305, 95, 2.485, 0, 0.40700000000000003, 7.3515, 31.2, 10.41155, 5, 314, 17.9, 396.41499999999996, 5.289999999999999, 30.10
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 23.30
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 19.60
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 18.70
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 22.20
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 25.00
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 24.30
0.24714000000000003, 25, 5.495, 0, 0.453, 6.4535, 48.5, 7.93515, 8, 307, 19.7, 393.78999999999996, 10.005, 24.50
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 16.00
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 23.90
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 22.90
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 17.60
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 18.50
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 20.50
0.188895, 25, 5.495, 0, 0.453, 6.2925, 93.4, 7.437, 8, 318, 19.7, 386.855, 16.45, 17.20
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 33.00
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 28.00
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 24.40
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 36.10
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 28.40
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 17.50
0.067055, 28.75, 4.17, 0, 0.44405, 7.17, 59.5, 9.2229, 5, 284, 19.15, 395.07, 9.29, 26.60
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 23.50
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 24.10
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 21.90
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 20.90
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 32.20
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 22.50
0.050249999999999996, 85, 3.505, 0, 0.4065, 6.689, 32.6, 7.915900000000001, 4.5, 347.5, 16.25, 396.9, 6.96, 24.80
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 22.00
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 17.40
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 20.90
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 24.80
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 24.40
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 24.80
0.13599, 18.75, 6.07, 0, 0.42, 6.4175, 29.099999999999998, 7.702350000000001, 5.5, 345, 19, 396.55499999999995, 10.594999999999999, 29.60
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 24.20
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 21.70
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 22.80
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 23.40
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 24.10
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 20.30
0.141825, 0, 11.82, 0, 0.45299999999999996, 6.4239999999999995, 21.6, 5.3515999999999995, 4.5, 351.5, 19.4, 389.895, 8.3, 24.60
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 21.40
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 20.00
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 20.80
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 21.20
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 21.20
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 23.10
0.285295, 0, 12.83, 0, 0.492, 6.334, 59.75, 4.75835, 5.5, 415, 18.7, 389.73, 10.835, 21.00
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 22.90
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 25.00
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 20.60
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 32.00
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 29.10
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 33.40
0.069035, 34, 15.04, 0, 0.46799999999999997, 6.931, 65.45, 3.9665999999999997, 5.5, 270, 18.299999999999997, 395.955, 9.375, 28.20
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 28.40
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 38.70
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 43.80
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 33.20
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 37.20
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 39.80
0.12204, 0, 2.89, 0, 0.4665, 7.347, 70.55, 3.4952, 2.5, 276, 18, 377.44, 7.105, 50.00
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 27.50
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 26.50
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 20.10
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 19.50
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 19.80
0.18652, 0, 9.125, 0, 0.5525, 6.754, 88.5, 2.8169500000000003, 5.5, 387.5, 20.9, 395.83, 12.945, 21.70
