CRIM, ZN, INDUS, CHAS, NOX, RM, AGE, DIS, RAD, TAX, PTRATIO, B, LSTAT, MEDV
1.23247, 0, 8.14, 0, 0.538, 6.142, 93.35, 4.18825, 4, 307, 21, 396.9, 18.72, 13.10
1.013315, 0, 8.14, 0, 0.538, 6.154, 95.15, 4.682, 4, 307, 21, 382.40999999999997, 14.81, 16.60
1.013315, 0, 8.14, 0, 0.538, 6.154, 95.15, 4.682, 4, 307, 21, 382.40999999999997, 14.81, 18.40
1.013315, 0, 8.14, 0, 0.538, 6.154, 95.15, 4.682, 4, 307, 21, 382.40999999999997, 14.81, 14.50
1.00245, 0, 9.02, 0, 0.541, 6.674, 87.35, 4.239, 4.5, 345.5, 21, 387.96000000000004, 12.71, 21.00
1.00245, 0, 9.02, 0, 0.541, 6.674, 87.35, 4.239, 4.5, 345.5, 21, 387.96000000000004, 12.71, 19.30
1.00245, 0, 9.02, 0, 0.541, 6.674, 87.35, 4.239, 4.5, 345.5, 21, 387.96000000000004, 12.71, 23.80
1.500405, 0, 9.02, 0, 0.541, 6.023, 89.45, 3.9943, 4, 307, 21, 311.65, 27.71, 13.20
1.500405, 0, 9.02, 0, 0.541, 6.023, 89.45, 3.9943, 4, 307, 21, 311.65, 27.71, 13.50
1.500405, 0, 9.02, 0, 0.541, 6.023, 89.45, 3.9943, 4, 307, 21, 311.65, 27.71, 17.80
0.080805, 0, 5.96, 0, 0.499, 5.933, 68.2, 3.64725, 5, 279, 19.2, 396.9, 10.545, 18.90
0.080805, 0, 5.96, 0, 0.499, 5.933, 68.2, 3.64725, 5, 279, 19.2, 396.9, 10.545, 20.00
0.080805, 0, 5.96, 0, 0.499, 5.933, 68.2, 3.64725, 5, 279, 19.2, 396.9, 10.545, 21.00
0.17505, 0, 8.275, 0, 0.499, 6.1705000000000005, 31.25, 3.89635, 5, 279, 19.2, 395.16499999999996, 10.5, 24.70
0.17505, 0, 8.275, 0, 0.499, 6.1705000000000005, 31.25, 3.89635, 5, 279, 19.2, 395.16499999999996, 10.5, 22.60
0.17505, 0, 8.275, 0, 0.499, 6.1705000000000005, 31.25, 3.89635, 5, 279, 19.2, 395.16499999999996, 10.5, 28.10
0.03189, 77.5, 3.95, 0, 0.428, 6.8095, 22.6, 5.4011, 3.5, 252, 18.75, 396.265, 4.51, 30.80
0.03189, 77.5, 3.95, 0, 0.428, 6.8095, 22.6, 5.4011, 3.5, 252, 18.75, 396.265, 4.51, 34.90
0.03189, 77.5, 3.95, 0, 0.428, 6.8095, 22.6, 5.4011, 3.5, 252, 18.75, 396.265, 4.51, 27.90
0.1434, 0, 6.91, 0, 0.448, 6.77, 4.75, 5.7209, 3, 233, 17.9, 389.935, 6.140000000000001, 26.60
0.1434, 0, 6.91, 0, 0.448, 6.77, 4.75, 5.7209, 3, 233, 17.9, 389.935, 6.140000000000001, 25.30
0.1434, 0, 6.91, 0, 0.448, 6.77, 4.75, 5.7209, 3, 233, 17.9, 389.935, 6.140000000000001, 24.70
0.155525, 0, 6.91, 0, 0.448, 6.069, 40, 5.7209, 3, 233, 17.9, 393.145, 11.850000000000001, 21.20
0.155525, 0, 6.91, 0, 0.448, 6.069, 40, 5.7209, 3, 233, 17.9, 393.145, 11.850000000000001, 19.30
0.155525, 0, 6.91, 0, 0.448, 6.069, 40, 5.7209, 3, 233, 17.9, 393.145, 11.850000000000001, 20.00
0.24157, 0, 6.91, 0, 0.448, 6.03, 90.4, 5.88855, 3, 233, 17.9, 394.82, 24.805, 16.60
0.24157, 0, 6.91, 0, 0.448, 6.03, 90.4, 5.88855, 3, 233, 17.9, 394.82, 24.805, 14.40
0.24157, 0, 6.91, 0, 0.448, 6.03, 90.4, 5.88855, 3, 233, 17.9, 394.82, 24.805, 19.40
0.08873, 21, 5.64, 0, 0.439, 6.039, 54.35, 6.8147, 4, 243, 16.8, 396.23, 13.45, 19.70
0.08873, 21, 5.64, 0, 0.439, 6.039, 54.35, 6.8147, 4, 243, 16.8, 396.23, 13.45, 20.50
0.08873, 21, 5.64, 0, 0.439, 6.039, 54.35, 6.8147, 4, 243, 16.8, 396.23, 13.45, 23.40
0.090585, 25.5, 5.64, 0, 0.439, 6.511, 21.1, 6.9251000000000005, 5, 271.5, 16.8, 396.9, 5.82, 25.00
0.090585, 25.5, 5.64, 0, 0.439, 6.511, 21.1, 6.9251000000000005, 5, 271.5, 16.8, 396.9, 5.82, 23.70
0.090585, 25.5, 5.64, 0, 0.439, 6.511, 21.1, 6.9251000000000005, 5, 271.5, 16.8, 396.9, 5.82, 23.70
0.028695000000000002, 77.5, 4, 0, 0.4115, 5.888, 47.6, 8.9527, 3.5, 469, 21.55, 396.9, 14.8, 18.90
0.028695000000000002, 77.5, 4, 0, 0.4115, 5.888, 47.6, 8.9527, 3.5, 469, 21.55, 396.9, 14.8, 19.40
0.028695000000000002, 77.5, 4, 0, 0.4115, 5.888, 47.6, 8.9527, 3.5, 469, 21.55, 396.9, 14.8, 18.20
0.015905000000000002, 90, 2.685, 0, 0.41900000000000004, 7.249, 25.799999999999997, 8.6966, 5, 288.5, 17.9, 395.93, 5.585, 35.40
0.015905000000000002, 90, 2.685, 0, 0.41900000000000004, 7.249, 25.799999999999997, 8.6966, 5, 288.5, 17.9, 395.93, 5.585, 23.10
0.015905000000000002, 90, 2.685, 0, 0.41900000000000004, 7.249, 25.799999999999997, 8.6966, 5, 288.5, 17.9, 395.93, 5.585, 24.50
0.03437, 85, 2.19, 0, 0.41, 6.383, 35.7, 9.203949999999999, 2, 314, 17.3, 396.9, 7.51, 24.70
0.03437, 85, 2.19, 0, 0.41, 6.383, 35.7, 9.203949999999999, 2, 314, 17.3, 396.9, 7.51, 21.90
0.03437, 85, 2.19, 0, 0.41, 6.383, 35.7, 9.203949999999999, 2, 314, 17.3, 396.9, 7.51, 20.90
0.029245, 100, 1.7800000000000002, 0, 0.413, 6.843500000000001, 43.95, 8.3248, 5, 307, 15.1, 393.335, 5.6899999999999995, 31.60
0.029245, 100, 1.7800000000000002, 0, 0.413, 6.843500000000001, 43.95, 8.3248, 5, 307, 15.1, 393.335, 5.6899999999999995, 24.10
0.029245, 100, 1.7800000000000002, 0, 0.413, 6.843500000000001, 43.95, 8.3248, 5, 307, 15.1, 393.335, 5.6899999999999995, 24.80
0.15445, 25, 5.13, 0, 0.453, 6.4535, 38.2, 7.89785, 8, 284, 19.7, 393.78999999999996, 8.18, 23.30
0.15445, 25, 5.13, 0, 0.453, 6.4535, 38.2, 7.89785, 8, 284, 19.7, 393.78999999999996, 8.18, 19.60
0.15445, 25, 5.13, 0, 0.453, 6.4535, 38.2, 7.89785, 8, 284, 19.7, 393.78999999999996, 8.18, 25.00
0.16051500000000002, 25, 5.13, 0, 0.453, 6.0985, 79.80000000000001, 7.22545, 8, 284, 19.7, 396.005, 13.795, 18.70
0.16051500000000002, 25, 5.13, 0, 0.453, 6.0985, 79.80000000000001, 7.22545, 8, 284, 19.7, 396.005, 13.795, 16.00
0.16051500000000002, 25, 5.13, 0, 0.453, 6.0985, 79.80000000000001, 7.22545, 8, 284, 19.7, 396.005, 13.795, 22.20
0.067055, 21.25, 4.17, 0, 0.44005000000000005, 7.104, 64.95, 9.2229, 3.5, 248.5, 18.8, 394.435, 8.05, 33.00
0.067055, 21.25, 4.17, 0, 0.44005000000000005, 7.104, 64.95, 9.2229, 3.5, 248.5, 18.8, 394.435, 8.05, 23.90
0.067055, 21.25, 4.17, 0, 0.44005000000000005, 7.104, 64.95, 9.2229, 3.5, 248.5, 18.8, 394.435, 8.05, 24.40
0.050249999999999996, 80, 3.37, 0, 0.399, 6.6655, 18.950000000000003, 7.21965, 4.5, 347.5, 16.1, 396.9, 4.82, 23.50
0.050249999999999996, 80, 3.37, 0, 0.399, 6.6655, 18.950000000000003, 7.21965, 4.5, 347.5, 16.1, 396.9, 4.82, 22.50
0.050249999999999996, 80, 3.37, 0, 0.399, 6.6655, 18.950000000000003, 7.21965, 4.5, 347.5, 16.1, 396.9, 4.82, 29.00
0.096715, 12.5, 6.07, 0, 0.409, 5.8815, 29.099999999999998, 6.498, 4, 345, 18.9, 396.55499999999995, 10.594999999999999, 22.00
0.096715, 12.5, 6.07, 0, 0.409, 5.8815, 29.099999999999998, 6.498, 4, 345, 18.9, 396.55499999999995, 10.594999999999999, 17.40
0.096715, 12.5, 6.07, 0, 0.409, 5.8815, 29.099999999999998, 6.498, 4, 345, 18.9, 396.55499999999995, 10.594999999999999, 20.90
0.141825, 0, 10.81, 0, 0.413, 6.417, 7.199999999999999, 5.2873, 4, 305, 19.2, 387.32000000000005, 7.13, 24.20
0.141825, 0, 10.81, 0, 0.413, 6.417, 7.199999999999999, 5.2873, 4, 305, 19.2, 387.32000000000005, 7.13, 22.80
0.141825, 0, 10.81, 0, 0.413, 6.417, 7.199999999999999, 5.2873, 4, 305, 19.2, 387.32000000000005, 7.13, 23.40
0.15876, 0, 12.365, 0, 0.425, 6.0440000000000005, 27.05, 5.395, 4.5, 351.5, 19.2, 386.91999999999996, 9.88, 21.70
0.15876, 0, 12.365, 0, 0.425, 6.0440000000000005, 27.05, 5.395, 4.5, 351.5, 19.2, 386.91999999999996, 9.88, 20.30
0.15876, 0, 12.365, 0, 0.425, 6.0440000000000005, 27.05, 5.395, 4.5, 351.5, 19.2, 386.91999999999996, 9.88, 23.90
0.08704, 0, 12.83, 0, 0.437, 6.2795, 25.9, 4.3770500000000006, 5, 398, 18.7, 394.92, 8.525, 24.10
0.08704, 0, 12.83, 0, 0.437, 6.2795, 25.9, 4.3770500000000006, 5, 398, 18.7, 394.92, 8.525, 21.40
0.08704, 0, 12.83, 0, 0.437, 6.2795, 25.9, 4.3770500000000006, 5, 398, 18.7, 394.92, 8.525, 20.80
0.11655499999999999, 0, 12.83, 0, 0.492, 6.279, 74.5, 4.53315, 5.5, 415, 18.7, 383.48, 12.155000000000001, 20.00
0.11655499999999999, 0, 12.83, 0, 0.492, 6.279, 74.5, 4.53315, 5.5, 415, 18.7, 383.48, 12.155000000000001, 21.20
0.11655499999999999, 0, 12.83, 0, 0.492, 6.279, 74.5, 4.53315, 5.5, 415, 18.7, 383.48, 12.155000000000001, 21.20
0.04113, 25, 4.86, 0, 0.426, 6.727, 40.1, 5.4007, 4, 281, 19, 396.9, 6.4, 28.00
0.04113, 25, 4.86, 0, 0.426, 6.727, 40.1, 5.4007, 4, 281, 19, 396.9, 6.4, 24.80
0.04113, 25, 4.86, 0, 0.426, 6.727, 40.1, 5.4007, 4, 281, 19, 396.9, 6.4, 22.90
0.053970000000000004, 0, 4.49, 0, 0.449, 6.5095, 52.05, 4.7794, 3, 247, 18.5, 396.9, 11.239999999999998, 23.90
0.053970000000000004, 0, 4.49, 0, 0.449, 6.5095, 52.05, 4.7794, 3, 247, 18.5, 396.9, 11.239999999999998, 26.60
0.053970000000000004, 0, 4.49, 0, 0.449, 6.5095, 52.05, 4.7794, 3, 247, 18.5, 396.9, 11.239999999999998, 22.50
0.093275, 0, 4.49, 0, 0.469, 6.269, 63.199999999999996, 3.7476, 3, 261.5, 18.5, 395.15, 9.89, 22.20
0.093275, 0, 4.49, 0, 0.469, 6.269, 63.199999999999996, 3.7476, 3, 261.5, 18.5, 395.15, 9.89, 22.60
0.093275, 0, 4.49, 0, 0.469, 6.269, 63.199999999999996, 3.7476, 3, 261.5, 18.5, 395.15, 9.89, 21.40
0.07381499999999999, 0, 3.41, 0, 0.489, 7.0809999999999995, 89.25, 3.4217, 2.5, 270, 17.8, 396.9, 5.6, 23.60
0.07381499999999999, 0, 3.41, 0, 0.489, 7.0809999999999995, 89.25, 3.4217, 2.5, 270, 17.8, 396.9, 5.6, 28.70
0.07381499999999999, 0, 3.41, 0, 0.489, 7.0809999999999995, 89.25, 3.4217, 2.5, 270, 17.8, 396.9, 5.6, 37.90
0.042484999999999995, 28, 15.04, 0, 0.464, 6.442, 65.45, 3.6659, 4, 270, 18.2, 395.955, 9.375, 22.90
0.042484999999999995, 28, 15.04, 0, 0.464, 6.442, 65.45, 3.6659, 4, 270, 18.2, 395.955, 9.375, 25.00
0.042484999999999995, 28, 15.04, 0, 0.464, 6.442, 65.45, 3.6659, 4, 270, 18.2, 395.955, 9.375, 20.60
0.12204, 0, 2.89, 0, 0.445, 7.347, 66.9, 3.4952, 2, 276, 18, 377.44, 6.65, 28.40
0.12204, 0, 2.89, 0, 0.445, 7.347, 66.9, 3.4952, 2, 276, 18, 377.44, 6.65, 38.70
0.12204, 0, 2.89, 0, 0.445, 7.347, 66.9, 3.4952, 2, 276, 18, 377.44, 6.65, 33.20
0.08187, 0, 2.89, 0, 0.4665, 7.8255, 47.65, 3.4952, 2.5, 276, 18, 395.215, 4.305, 43.80
0.08187, 0, 2.89, 0, 0.4665, 7.8255, 47.65, 3.4952, 2.5, 276, 18, 395.215, 4.305, 37.20
0.08187, 0, 2.89, 0, 0.4665, 7.8255, 47.65, 3.4952, 2.5, 276, 18, 395.215, 4.305, 50.00
0.14866, 0, 8.56, 0, 0.52, 6.754, 84.95, 2.8169500000000003, 5, 384, 20.9, 395.16999999999996, 10.875, 27.50
0.14866, 0, 8.56, 0, 0.52, 6.754, 84.95, 2.8169500000000003, 5, 384, 20.9, 395.16999999999996, 10.875, 26.50
0.14866, 0, 8.56, 0, 0.52, 6.754, 84.95, 2.8169500000000003, 5, 384, 20.9, 395.16999999999996, 10.875, 20.10
0.246195, 0, 8.56, 0, 0.52, 6.405, 88.30000000000001, 2.7147, 5, 384, 20.9, 231.01500000000001, 13.09, 18.60
0.246195, 0, 8.56, 0, 0.52, 6.405, 88.30000000000001, 2.7147, 5, 384, 20.9, 231.01500000000001, 13.09, 20.40
0.246195, 0, 8.56, 0, 0.52, 6.405, 88.30000000000001, 2.7147, 5, 384, 20.9, 231.01500000000001, 13.09, 19.40
0.15191, 0, 8.56, 0, 0.52, 6.1625, 96.9, 2.2699, 5, 384, 20.9, 394.86, 17.564999999999998, 19.50
0.15191, 0, 8.56, 0, 0.52, 6.1625, 96.9, 2.2699, 5, 384, 20.9, 394.86, 17.564999999999998, 19.50
0.15191, 0, 8.56, 0, 0.52, 6.1625, 96.9, 2.2699, 5, 384, 20.9, 394.86, 17.564999999999998, 19.80
0.17352499999999998, 0, 9.125, 0, 0.5525, 6.195, 59.849999999999994, 2.7778, 5.5, 387.5, 20.9, 395.195, 13, 21.70
0.17352499999999998, 0, 9.125, 0, 0.5525, 6.195, 59.849999999999994, 2.7778, 5.5, 387.5, 20.9, 395.195, 13, 21.80
0.17352499999999998, 0, 9.125, 0, 0.5525, 6.195, 59.849999999999994, 2.7778, 5.5, 387.5, 20.9, 395.195, 13, 21.20
0.12591, 0, 10.01, 0, 0.547, 6.715, 82.9, 2.71245, 6, 432, 17.8, 395.59, 10.305, 22.80
0.12591, 0, 10.01, 0, 0.547, 6.715, 82.9, 2.71245, 6, 432, 17.8, 395.59, 10.305, 18.50
0.12591, 0, 10.01, 0, 0.547, 6.715, 82.9, 2.71245, 6, 432, 17.8, 395.59, 10.305, 19.20
0.172705, 0, 10.01, 0, 0.547, 6.0024999999999995, 94.15, 2.4507000000000003, 6, 432, 17.8, 395.92499999999995, 16.65, 18.80
0.172705, 0, 10.01, 0, 0.547, 6.0024999999999995, 94.15, 2.4507000000000003, 6, 432, 17.8, 395.92499999999995, 16.65, 18.70
0.172705, 0, 10.01, 0, 0.547, 6.0024999999999995, 94.15, 2.4507000000000003, 6, 432, 17.8, 395.92499999999995, 16.65, 18.30
0.15420499999999998, 0, 10.01, 0, 0.5660000000000001, 5.872, 73.3, 2.61835, 6, 432, 18.5, 367.2, 15.37, 20.40
0.15420499999999998, 0, 10.01, 0, 0.5660000000000001, 5.872, 73.3, 2.61835, 6, 432, 18.5, 367.2, 15.37, 19.30
0.15420499999999998, 0, 10.01, 0, 0.5660000000000001, 5.872, 73.3, 2.61835, 6, 432, 18.5, 367.2, 15.37, 17.50
0.119005, 0, 25.65, 0, 0.581, 5.936999999999999, 79.05000000000001, 2.2577, 2, 188, 19.1, 389.15, 14.59, 22.00
0.119005, 0, 25.65, 0, 0.581, 5.936999999999999, 79.05000000000001, 2.2577, 2, 188, 19.1, 389.15, 14.59, 20.30
0.119005, 0, 25.65, 0, 0.581, 5.936999999999999, 79.05000000000001, 2.2577, 2, 188, 19.1, 389.15, 14.59, 21.40
0.12168500000000002, 0, 25.65, 0, 0.581, 5.961, 94.95, 2.0869, 2, 188, 19.1, 378.735, 21.67, 20.50
0.12168500000000002, 0, 25.65, 0, 0.581, 5.961, 94.95, 2.0869, 2, 188, 19.1, 378.735, 21.67, 17.30
0.12168500000000002, 0, 25.65, 0, 0.581, 5.961, 94.95, 2.0869, 2, 188, 19.1, 378.735, 21.67, 18.80
0.38735, 0, 25.65, 0, 0.6025, 5.8935, 96.9, 1.7572, 3, 312.5, 20.15, 375.665, 27.26, 15.70
0.38735, 0, 25.65, 0, 0.6025, 5.8935, 96.9, 1.7572, 3, 312.5, 20.15, 375.665, 27.26, 13.30
0.38735, 0, 25.65, 0, 0.6025, 5.8935, 96.9, 1.7572, 3, 312.5, 20.15, 375.665, 27.26, 14.00
0.5702, 0, 21.89, 0, 0.624, 5.8175, 96, 1.8841, 4, 437, 21.2, 394.505, 17.765, 16.20
0.5702, 0, 21.89, 0, 0.624, 5.8175, 96, 1.8841, 4, 437, 21.2, 394.505, 17.765, 14.30
0.5702, 0, 21.89, 0, 0.624, 5.8175, 96, 1.8841, 4, 437, 21.2, 394.505, 17.765, 17.40
0.441605, 0, 21.89, 0, 0.624, 6.4425, 98.8, 1.9616, 4, 437, 21.2, 396.9, 16.175, 18.00
0.441605, 0, 21.89, 0, 0.624, 6.4425, 98.8, 1.9616, 4, 437, 21.2, 396.9, 16.175, 18.10
0.441605, 0, 21.89, 0, 0.624, 6.4425, 98.8, 1.9616, 4, 437, 21.2, 396.9, 16.175, 17.10
0.7665, 0, 21.89, 0, 0.624, 6.458, 98.9, 2.22295, 4, 437, 21.2, 395.97, 12.6, 19.20
0.7665, 0, 21.89, 0, 0.624, 6.458, 98.9, 2.22295, 4, 437, 21.2, 395.97, 12.6, 19.60
0.7665, 0, 21.89, 0, 0.624, 6.458, 98.9, 2.22295, 4, 437, 21.2, 395.97, 12.6, 23.00
0.652995, 0, 21.89, 0, 0.624, 5.9864999999999995, 96.9, 2.4699, 4, 437, 21.2, 392.79499999999996, 16.745, 18.40
0.652995, 0, 21.89, 0, 0.624, 5.9864999999999995, 96.9, 2.4699, 4, 437, 21.2, 392.79499999999996, 16.745, 15.60
0.652995, 0, 21.89, 0, 0.624, 5.9864999999999995, 96.9, 2.4699, 4, 437, 21.2, 392.79499999999996, 16.745, 17.80
1.62864, 0, 24.814999999999998, 0, 0.624, 5.2165, 100, 1.631, 4, 574, 21.2, 396.9, 34.41, 14.40
1.62864, 0, 24.814999999999998, 0, 0.624, 5.2165, 100, 1.631, 4, 574, 21.2, 396.9, 34.41, 7.00
1.62864, 0, 24.814999999999998, 0, 0.624, 5.2165, 100, 1.631, 4, 574, 21.2, 396.9, 34.41, 8.10
3.32105, 0, 19.58, 1, 0.871, 5.766, 100, 1.5355, 5, 403, 14.7, 396.9, 26.82, 13.40
3.32105, 0, 19.58, 1, 0.871, 5.766, 100, 1.5355, 5, 403, 14.7, 396.9, 26.82, 15.30
3.32105, 0, 19.58, 1, 0.871, 5.766, 100, 1.5355, 5, 403, 14.7, 396.9, 26.82, 17.00
4.0974, 0, 19.58, 0, 0.871, 5.468, 100, 1.4363000000000001, 5, 403, 14.7, 396.9, 27.975, 15.60
4.0974, 0, 19.58, 0, 0.871, 5.468, 100, 1.4363000000000001, 5, 403, 14.7, 396.9, 27.975, 11.80
4.0974, 0, 19.58, 0, 0.871, 5.468, 100, 1.4363000000000001, 5, 403, 14.7, 396.9, 27.975, 14.60
2.37934, 0, 19.58, 0, 0.871, 6.13, 100, 1.52115, 5, 403, 14.7, 217.43, 27.8, 13.80
2.37934, 0, 19.58, 0, 0.871, 6.13, 100, 1.52115, 5, 403, 14.7, 217.43, 27.8, 15.60
2.37934, 0, 19.58, 0, 0.871, 6.13, 100, 1.52115, 5, 403, 14.7, 217.43, 27.8, 19.40
2.5324799999999996, 0, 19.58, 0, 0.871, 5.391500000000001, 96.9, 1.5606, 5, 403, 14.7, 356.99, 28.32, 17.80
2.5324799999999996, 0, 19.58, 0, 0.871, 5.391500000000001, 96.9, 1.5606, 5, 403, 14.7, 356.99, 28.32, 15.40
2.5324799999999996, 0, 19.58, 0, 0.871, 5.391500000000001, 96.9, 1.5606, 5, 403, 14.7, 356.99, 28.32, 19.60
1.98525, 0, 19.58, 0, 0.871, 6.316, 98.65, 2.00335, 5, 403, 14.7, 372.8, 14.1, 21.50
1.98525, 0, 19.58, 0, 0.871, 6.316, 98.65, 2.00335, 5, 403, 14.7, 372.8, 14.1, 23.30
1.98525, 0, 19.58, 0, 0.871, 6.316, 98.65, 2.00335, 5, 403, 14.7, 372.8, 14.1, 19.10
3.53501, 0, 19.58, 1, 0.871, 6.2010000000000005, 88.3, 1.77195, 5, 403, 14.7, 213.465, 15.58, 15.60
3.53501, 0, 19.58, 1, 0.871, 6.2010000000000005, 88.3, 1.77195, 5, 403, 14.7, 213.465, 15.58, 13.10
3.53501, 0, 19.58, 1, 0.871, 6.2010000000000005, 88.3, 1.77195, 5, 403, 14.7, 213.465, 15.58, 27.00
1.616885, 0, 19.58, 0, 0.605, 7.436, 97.4, 1.9616, 5, 403, 14.7, 368.93, 4.59, 41.30
1.616885, 0, 19.58, 0, 0.605, 7.436, 97.4, 1.9616, 5, 403, 14.7, 368.93, 4.59, 50.00
1.616885, 0, 19.58, 0, 0.605, 7.436, 97.4, 1.9616, 5, 403, 14.7, 368.93, 4.59, 50.00
1.896185, 0, 19.58, 0, 0.605, 6.234, 100, 2.0099, 5, 403, 14.7, 353.89, 8.875, 24.30
1.896185, 0, 19.58, 0, 0.605, 6.234, 100, 2.0099, 5, 403, 14.7, 353.89, 8.875, 23.80
1.896185, 0, 19.58, 0, 0.605, 6.234, 100, 2.0099, 5, 403, 14.7, 353.89, 8.875, 22.30
1.83377, 0, 19.58, 1, 0.605, 8.0885, 98.2, 2.702, 5, 403, 15.549999999999999, 391.675, 6.21, 50.00
1.83377, 0, 19.58, 1, 0.605, 8.0885, 98.2, 2.702, 5, 403, 15.549999999999999, 391.675, 6.21, 50.00
1.83377, 0, 19.58, 1, 0.605, 8.0885, 98.2, 2.702, 5, 403, 15.549999999999999, 391.675, 6.21, 23.00
2.58318, 0, 19.58, 0, 0.605, 5.9775, 93.19999999999999, 2.42395, 5, 403, 14.7, 395.11, 13.035, 22.70
2.58318, 0, 19.58, 0, 0.605, 5.9775, 93.19999999999999, 2.42395, 5, 403, 14.7, 395.11, 13.035, 25.00
2.58318, 0, 19.58, 0, 0.605, 5.9775, 93.19999999999999, 2.42395, 5, 403, 14.7, 395.11, 13.035, 17.40
