age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
53, 251633, 0, 0, 40, Private, America, Male, *, Married-civ-spouse, Husband, manual-labor, *, 9
53, 251633, 0, 0, 40, Private, America, Male, *, Married-civ-spouse, Husband, manual-labor, *, 9
53, 251633, 0, 0, 40, Private, America, Male, *, Married-civ-spouse, Husband, manual-labor, *, 10
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 10
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 13
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 10
28, 338890.5, 0, 0, 40, Private, America, *, *, *, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 10
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 15
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 14
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
37, 291513, 0, 0, 40, *, United-States, *, White, Married-civ-spouse, *, *, <=50K, 5
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 5
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 10
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 7
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 10
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 9
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 9
50, 184582.5, 0, 0, 16.5, Private, America, *, *, *, *, *, *, 9
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 8
52, 221849.5, 0, 0, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 14
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 10
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 15
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 15
31.5, 102611.5, 14554, 0, 50, *, United-States, *, White, *, *, *, >50K, 13
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43, 167012, 6433, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 10
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 15
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 4
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 9
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 10
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 15
39, 281158, 0, 0, 80, Self, United-States, *, *, *, *, *, *, 12
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 13
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
30, 152743.5, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 13
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 13
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 10
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 13
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 3
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 5
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 9
23, 134910, 0, 0, 30, *, United-States, *, *, *, *, *, <=50K, 13
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 12
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 9
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 9
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 9
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 10
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 7
32, 206655, 0, 0, 50, Private, United-States, *, *, *, *, *, <=50K, 10
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 4
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
34.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 6
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 14
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 9
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 13
25, 190646, 0, 0, 35, Self, United-States, *, White, *, *, *, <=50K, 10
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 192446, 0, 0, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 7
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 7
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 51179, 0, 0, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 11
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 14
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 13
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 9
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 13
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 13
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 13
43, 320530.5, 0, 0, 45, Self, United-States, *, White, *, *, *, >50K, 14
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 16
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
40.5, 201535.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 9
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 13
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 4
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 7
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 9
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 9
56, 336605, 0, 0, 20, Self, United-States, *, *, *, *, *, *, 9
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 5
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 7
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
35, 87602.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K, 12
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 7
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 16
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
43.5, 126791.5, 0, 2042, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 9
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 9
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 13
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 10
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 9
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 9
59, 115440, 0, 0, 40, Private, United-States, Female, *, Divorced, *, *, <=50K, 9
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
56, 224316, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
19, 175776, 0, 0, 40, *, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 9
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 9
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 13
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 10
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 16
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 12
42, 386655.5, 0, 0, 80, *, *, *, *, *, *, *, *, 10
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 4
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
49, 194546.5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 12
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 11
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
23.5, 203419, 0, 0, 52, *, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 10
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 10
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
20, 270700, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 13
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 9
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 12
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 11
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 9
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 14
46, 428423.5, 0, 1655, 40, *, United-States, *, *, *, *, *, *, 13
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 10
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 10
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 13
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 10
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 6
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 12
30, 59951, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 7
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 10
23, 321041.5, 0, 0, 15.5, *, United-States, *, *, *, *, *, <=50K, 13
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 7
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 3
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 10
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 9
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 4
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 9
48, 260468, 0, 0, 40, Private, America, Male, White, *, *, manual-labor, <=50K, 9
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 10
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 11
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
21, 204909.5, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 10
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 9
19.5, 559181, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K, 10
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 12
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 3
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
48, 290450, 0, 0, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 5
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 10
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 3
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 2
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 13
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 10
31, 540940, 0, 0, 45, *, America, Male, White, *, *, *, *, 13
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 12
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 5
53, 103649.5, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 13
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 9
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 4
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 7
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 14
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 10
24, 186790, 0, 0, 50, Self, United-States, Male, White, *, *, *, *, 9
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 9
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 9
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 8
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 4
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
49, 105866.5, 0, 0, 40, Private, United-States, Female, White, *, *, *, <=50K, 9
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 9
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 9
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 11
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 10
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 9
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 13
25, 311828.5, 0, 0, 35.5, Private, America, Male, White, *, *, *, <=50K, 1
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 14
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 6
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 6
57.5, 356881.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
53, 149626, 0, 0, 39, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
53, 149626, 0, 0, 39, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 6
53, 149626, 0, 0, 39, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 3
53, 149626, 0, 0, 39, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
