age, workclass, native-country, sex, race, marital-status, income 
32, Private, United-States, Male, Black, Never-married, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
25, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
32, Private, United-States, Male, White, Never-married, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Self, United-States, Female, White, Divorced, >50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
54, Private, United-States, Female, Black, *, <=50K
54, Private, United-States, Female, Black, *, <=50K
54, Private, United-States, Female, Black, *, <=50K
54, Private, United-States, Female, Black, *, <=50K
54, Private, United-States, Female, Black, *, >50K
54, Private, United-States, Female, Black, *, <=50K
54, Private, United-States, Female, Black, *, <=50K
35, *, United-States, Male, Black, Married-civ-spouse, <=50K
35, *, United-States, Male, Black, Married-civ-spouse, <=50K
35, *, United-States, Male, Black, Married-civ-spouse, >50K
35, *, United-States, Male, Black, Married-civ-spouse, <=50K
35, *, United-States, Male, Black, Married-civ-spouse, >50K
35, *, United-States, Male, Black, Married-civ-spouse, >50K
35, *, United-States, Male, Black, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
59, Private, United-States, Female, White, Divorced, <=50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, >50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
23, Local-gov, United-States, Male, White, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
20, Private, United-States, Male, Black, Never-married, <=50K
45, Private, United-States, Male, White, Divorced, <=50K
45, Private, United-States, Male, White, Divorced, <=50K
45, Private, United-States, Male, White, Divorced, <=50K
45, Private, United-States, Male, White, Divorced, >50K
45, Private, United-States, Male, White, Divorced, >50K
45, Private, United-States, Male, White, Divorced, <=50K
45, Private, United-States, Male, White, Divorced, <=50K
30, Gov, United-States, Male, White, Married-civ-spouse, <=50K
30, Gov, United-States, Male, White, Married-civ-spouse, >50K
30, Gov, United-States, Male, White, Married-civ-spouse, >50K
30, Gov, United-States, Male, White, Married-civ-spouse, <=50K
30, Gov, United-States, Male, White, Married-civ-spouse, <=50K
30, Gov, United-States, Male, White, Married-civ-spouse, >50K
30, Gov, United-States, Male, White, Married-civ-spouse, >50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
22, *, United-States, Male, *, Married-civ-spouse, <=50K
48, Private, America, Male, White, Never-married, <=50K
48, Private, America, Male, White, Never-married, <=50K
48, Private, America, Male, White, Never-married, <=50K
48, Private, America, Male, White, Never-married, <=50K
48, Private, America, Male, White, Never-married, >50K
48, Private, America, Male, White, Never-married, <=50K
48, Private, America, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
21, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
19, Private, United-States, Female, White, *, <=50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
48, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Male, White, Married-civ-spouse, <=50K
31, Private, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Male, White, Married-civ-spouse, <=50K
31, Private, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Male, White, Married-civ-spouse, <=50K
31, Private, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
53, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, >50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
24, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, America, Female, White, Separated, <=50K
49, Private, America, Female, White, Separated, <=50K
49, Private, America, Female, White, Separated, <=50K
49, Private, America, Female, White, Separated, >50K
49, Private, America, Female, White, Separated, <=50K
49, Private, America, Female, White, Separated, <=50K
49, Private, America, Female, White, Separated, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Male, White, Never-married, <=50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
57, *, United-States, Male, Black, Married-civ-spouse, >50K
53, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Male, White, Married-civ-spouse, >50K
53, Private, United-States, Male, White, Married-civ-spouse, >50K
44, Private, United-States, Female, White, Divorced, <=50K
44, Private, United-States, Female, White, Divorced, >50K
44, Private, United-States, Female, White, Divorced, >50K
44, Private, United-States, Female, White, Divorced, <=50K
44, Private, United-States, Female, White, Divorced, <=50K
44, Private, United-States, Female, White, Divorced, <=50K
44, Private, United-States, Female, White, Divorced, <=50K
41, State-gov, United-States, Male, White, Married-civ-spouse, <=50K
41, State-gov, United-States, Male, White, Married-civ-spouse, >50K
41, State-gov, United-States, Male, White, Married-civ-spouse, <=50K
41, State-gov, United-States, Male, White, Married-civ-spouse, <=50K
41, State-gov, United-States, Male, White, Married-civ-spouse, >50K
41, State-gov, United-States, Male, White, Married-civ-spouse, <=50K
41, State-gov, United-States, Male, White, Married-civ-spouse, >50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
29, Private, United-States, Male, White, Never-married, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, >50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
25, Private, United-States, Female, *, Married-civ-spouse, <=50K
47, Private, America, Female, White, Married-civ-spouse, >50K
47, Private, America, Female, White, Married-civ-spouse, >50K
47, Private, America, Female, White, Married-civ-spouse, >50K
47, Private, America, Female, White, Married-civ-spouse, >50K
47, Private, America, Female, White, Married-civ-spouse, >50K
47, Private, America, Female, White, Married-civ-spouse, <=50K
47, Private, America, Female, White, Married-civ-spouse, >50K
50, *, United-States, Male, White, Divorced, >50K
50, *, United-States, Male, White, Divorced, <=50K
50, *, United-States, Male, White, Divorced, <=50K
50, *, United-States, Male, White, Divorced, <=50K
50, *, United-States, Male, White, Divorced, <=50K
50, *, United-States, Male, White, Divorced, >50K
50, *, United-States, Male, White, Divorced, >50K
47, Self, United-States, Male, White, Divorced, <=50K
47, Self, United-States, Male, White, Divorced, <=50K
47, Self, United-States, Male, White, Divorced, <=50K
47, Self, United-States, Male, White, Divorced, <=50K
47, Self, United-States, Male, White, Divorced, <=50K
47, Self, United-States, Male, White, Divorced, >50K
47, Self, United-States, Male, White, Divorced, >50K
46, Private, America, Male, White, Married-civ-spouse, <=50K
46, Private, America, Male, White, Married-civ-spouse, >50K
46, Private, America, Male, White, Married-civ-spouse, >50K
46, Private, America, Male, White, Married-civ-spouse, <=50K
46, Private, America, Male, White, Married-civ-spouse, <=50K
46, Private, America, Male, White, Married-civ-spouse, <=50K
46, Private, America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
35, Private, Central-America, Male, White, Married-civ-spouse, <=50K
41, Private, United-States, Male, White, Married-civ-spouse, <=50K
41, Private, United-States, Male, White, Married-civ-spouse, >50K
41, Private, United-States, Male, White, Married-civ-spouse, >50K
41, Private, United-States, Male, White, Married-civ-spouse, <=50K
41, Private, United-States, Male, White, Married-civ-spouse, >50K
41, Private, United-States, Male, White, Married-civ-spouse, >50K
41, Private, United-States, Male, White, Married-civ-spouse, <=50K
30, Private, United-States, Male, White, Married-civ-spouse, <=50K
30, Private, United-States, Male, White, Married-civ-spouse, <=50K
30, Private, United-States, Male, White, Married-civ-spouse, >50K
30, Private, United-States, Male, White, Married-civ-spouse, >50K
30, Private, United-States, Male, White, Married-civ-spouse, <=50K
30, Private, United-States, Male, White, Married-civ-spouse, <=50K
30, Private, United-States, Male, White, Married-civ-spouse, <=50K
48, Private, United-States, Male, White, Married-civ-spouse, <=50K
48, Private, United-States, Male, White, Married-civ-spouse, <=50K
48, Private, United-States, Male, White, Married-civ-spouse, >50K
48, Private, United-States, Male, White, Married-civ-spouse, >50K
48, Private, United-States, Male, White, Married-civ-spouse, <=50K
48, Private, United-States, Male, White, Married-civ-spouse, <=50K
48, Private, United-States, Male, White, Married-civ-spouse, >50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
29, Private, United-States, Male, White, Divorced, <=50K
36, Private, United-States, Male, White, Married-civ-spouse, <=50K
36, Private, United-States, Male, White, Married-civ-spouse, <=50K
36, Private, United-States, Male, White, Married-civ-spouse, >50K
36, Private, United-States, Male, White, Married-civ-spouse, >50K
36, Private, United-States, Male, White, Married-civ-spouse, <=50K
36, Private, United-States, Male, White, Married-civ-spouse, <=50K
36, Private, United-States, Male, White, Married-civ-spouse, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
28, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Married-civ-spouse, >50K
53, Private, United-States, Female, White, Married-civ-spouse, >50K
53, Private, United-States, Female, White, Married-civ-spouse, <=50K
53, Private, United-States, Female, White, Married-civ-spouse, <=50K
53, Private, United-States, Female, White, Married-civ-spouse, >50K
53, Private, United-States, Female, White, Married-civ-spouse, <=50K
53, Private, United-States, Female, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, <=50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
49, Self-emp-inc, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
31, Private, United-States, Female, Black, Separated, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
29, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
23, Private, United-States, Male, White, Never-married, <=50K
79, Self, United-States, Male, White, Married-civ-spouse, <=50K
79, Self, United-States, Male, White, Married-civ-spouse, <=50K
79, Self, United-States, Male, White, Married-civ-spouse, >50K
79, Self, United-States, Male, White, Married-civ-spouse, >50K
79, Self, United-States, Male, White, Married-civ-spouse, <=50K
79, Self, United-States, Male, White, Married-civ-spouse, <=50K
79, Self, United-States, Male, White, Married-civ-spouse, >50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
27, Private, Mexico, Male, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
18, Private, United-States, Female, White, Never-married, <=50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, <=50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
31, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
18, Private, United-States, Male, White, Never-married, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, >50K
52, Private, Central-America, Male, White, Married-civ-spouse, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, <=50K
52, Private, Central-America, Male, White, Married-civ-spouse, >50K
46, Private, United-States, Female, White, Married-civ-spouse, <=50K
46, Private, United-States, Female, White, Married-civ-spouse, >50K
46, Private, United-States, Female, White, Married-civ-spouse, >50K
46, Private, United-States, Female, White, Married-civ-spouse, <=50K
46, Private, United-States, Female, White, Married-civ-spouse, >50K
46, Private, United-States, Female, White, Married-civ-spouse, <=50K
46, Private, United-States, Female, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, >50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, United-States, Male, White, Married-civ-spouse, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
53, Private, United-States, Female, White, Divorced, <=50K
49, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
49, Local-gov, United-States, Male, White, Married-civ-spouse, >50K
