nodeID, age, workclass, native-country, sex, race, marital-status, income 
313,36,Self-emp-not-inc,United-States,Female,Black,Divorced,>50K
314,22,Private,United-States,Male,White,Never-married,<=50K
315,24,Private,United-States,Male,White,Never-married,<=50K
316,77,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
317,22,Private,Mexico,Female,White,Married-civ-spouse,<=50K
318,29,Private,United-States,Female,White,Never-married,<=50K
320,39,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
323,29,Private,United-States,Female,White,Never-married,<=50K
325,63,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
328,58,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
330,41,Private,United-States,Male,Black,Never-married,<=50K
331,26,Private,United-States,Male,White,Never-married,<=50K
332,47,Private,United-States,Male,White,Never-married,<=50K
334,53,Private,United-States,Male,White,Married-civ-spouse,<=50K
335,17,Private,Mexico,Male,White,Never-married,<=50K
337,49,Private,United-States,Male,White,Never-married,<=50K
338,19,Private,Haiti,Male,Black,Never-married,<=50K
340,26,Private,United-States,Male,White,Never-married,<=50K
341,38,Private,United-States,Male,White,Married-civ-spouse,>50K
343,33,Private,United-States,Male,White,Never-married,<=50K
344,22,State-gov,United-States,Female,Black,Never-married,<=50K
348,56,Private,Iran,Male,White,Married-spouse-absent,<=50K
350,33,Private,United-States,Male,White,Married-civ-spouse,>50K
352,33,Private,United-States,Male,White,Married-civ-spouse,>50K
353,46,Local-gov,United-States,Male,White,Married-civ-spouse,<=50K
355,38,Federal-gov,United-States,Male,White,Married-civ-spouse,>50K
356,65,Private,United-States,Male,Other,Widowed,<=50K
358,42,Private,United-States,Female,White,Married-civ-spouse,<=50K
359,26,Self-emp-not-inc,Portugal,Male,White,Married-civ-spouse,<=50K
360,36,Private,United-States,Female,White,Married-civ-spouse,<=50K
361,62,Private,United-States,Male,White,Married-civ-spouse,>50K
363,43,Private,United-States,Male,White,Divorced,>50K
367,22,Private,United-States,Female,White,Never-married,<=50K
369,39,Private,United-States,Female,White,Divorced,<=50K
371,17,Private,United-States,Male,White,Never-married,<=50K
372,40,State-gov,United-States,Male,White,Married-civ-spouse,>50K
374,44,Private,United-States,Male,Black,Never-married,<=50K
377,23,Private,United-States,Male,White,Never-married,<=50K
378,46,Self-emp-not-inc,United-States,Male,White,Divorced,<=50K
379,38,Private,United-States,Male,White,Married-civ-spouse,<=50K
380,54,Private,United-States,Male,White,Divorced,<=50K
382,25,Private,United-States,Male,White,Married-civ-spouse,<=50K
383,46,Private,United-States,Female,White,Divorced,<=50K
384,36,Local-gov,United-States,Female,White,Married-civ-spouse,<=50K
388,19,Private,United-States,Female,White,Never-married,<=50K
389,19,Private,United-States,Female,White,Never-married,<=50K
390,35,Private,United-States,Female,White,Married-civ-spouse,>50K
391,27,Private,United-States,Male,White,Never-married,<=50K
392,46,Self-emp-not-inc,United-States,Male,White,Separated,<=50K
394,34,Private,United-States,Female,White,Never-married,<=50K
395,44,Private,United-States,Male,White,Married-civ-spouse,<=50K
401,28,Private,United-States,Female,White,Never-married,<=50K
402,50,State-gov,United-States,Male,White,Married-civ-spouse,>50K
403,34,Private,United-States,Female,White,Divorced,<=50K
404,28,Private,Puerto-Rico,Male,Other,Married-civ-spouse,<=50K
407,46,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
412,33,Private,United-States,Female,White,Divorced,<=50K
414,31,State-gov,United-States,Male,White,Married-civ-spouse,<=50K
415,35,Private,United-States,Male,White,Divorced,>50K
416,52,Private,Mexico,Male,White,Married-civ-spouse,<=50K
418,34,Local-gov,United-States,Male,Black,Separated,<=50K
419,34,State-gov,United-States,Female,White,Divorced,<=50K
421,17,Private,United-States,Male,White,Never-married,<=50K
423,29,Private,United-States,Male,White,Divorced,<=50K
426,36,Federal-gov,United-States,Male,White,Never-married,<=50K
427,23,Private,Dominican-Republic,Male,White,Never-married,<=50K
432,40,Self-emp-not-inc,United-States,Female,White,Married-spouse-absent,<=50K
434,27,Private,Philippines,Male,Asian-Pac-Islander,Never-married,<=50K
435,33,Private,United-States,Male,White,Married-civ-spouse,>50K
436,34,Local-gov,United-States,Male,Black,Never-married,<=50K
437,34,Local-gov,United-States,Female,White,Never-married,<=50K
438,23,Private,United-States,Male,White,Married-civ-spouse,<=50K
441,45,Private,United-States,Female,White,Divorced,<=50K
442,24,Federal-gov,United-States,Male,White,Never-married,<=50K
443,44,Private,United-States,Male,White,Married-civ-spouse,>50K
444,27,Private,Mexico,Male,White,Never-married,<=50K
445,20,Private,United-States,Male,White,Never-married,<=50K
450,19,Private,United-States,Female,Black,Never-married,<=50K
452,60,Private,United-States,Male,White,Married-civ-spouse,>50K
454,44,Self-emp-not-inc,United-States,Female,White,Married-civ-spouse,>50K
455,40,Private,United-States,Male,Asian-Pac-Islander,Married-civ-spouse,>50K
456,30,Private,United-States,Female,White,Married-civ-spouse,<=50K
458,23,Private,United-States,Male,White,Married-civ-spouse,<=50K
461,54,Local-gov,United-States,Male,Black,Married-civ-spouse,<=50K
462,32,Private,United-States,Male,White,Married-civ-spouse,<=50K
464,24,Private,United-States,Female,White,Never-married,<=50K
465,37,Private,United-States,Female,White,Married-civ-spouse,<=50K
468,49,Private,United-States,Male,White,Married-civ-spouse,>50K
473,30,Private,United-States,Male,White,Never-married,<=50K
476,17,Private,United-States,Male,White,Never-married,<=50K
477,22,Private,United-States,Male,White,Never-married,<=50K
480,33,Private,Portugal,Male,White,Married-civ-spouse,<=50K
482,28,State-gov,United-States,Male,White,Never-married,<=50K
483,41,Private,United-States,Female,White,Married-spouse-absent,<=50K
485,25,Private,United-States,Female,Black,Married-spouse-absent,<=50K
488,45,Local-gov,United-States,Female,White,Divorced,<=50K
490,40,Private,United-States,Female,White,Never-married,<=50K
492,35,Private,United-States,Female,White,Never-married,<=50K
497,23,Private,El-Salvador,Male,White,Never-married,<=50K
498,26,Private,United-States,Female,White,Never-married,<=50K
500,23,Local-gov,Poland,Male,White,Never-married,<=50K
502,52,Private,United-States,Male,White,Married-civ-spouse,<=50K
503,58,Private,France,Female,White,Divorced,<=50K
504,25,Private,United-States,Female,White,Never-married,<=50K
506,19,Private,United-States,Male,White,Never-married,<=50K
507,43,Private,United-States,Male,White,Married-civ-spouse,<=50K
513,34,Private,United-States,Male,White,Married-civ-spouse,>50K
514,28,Private,United-States,Male,White,Divorced,<=50K
516,25,Private,United-States,Female,Amer-Indian-Eskimo,Never-married,<=50K
519,34,Private,United-States,Male,White,Married-civ-spouse,>50K
520,38,Self-emp-inc,United-States,Male,White,Married-civ-spouse,>50K
522,24,Local-gov,United-States,Male,Black,Divorced,<=50K
524,44,Private,United-States,Male,White,Divorced,>50K
525,28,Private,United-States,Female,White,Married-civ-spouse,<=50K
526,42,Private,United-States,Male,White,Married-civ-spouse,>50K
528,38,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
529,44,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
530,44,Private,Puerto-Rico,Female,Other,Divorced,<=50K
531,26,Private,United-States,Male,White,Never-married,<=50K
532,36,Private,United-States,Male,Black,Married-civ-spouse,<=50K
533,41,Private,United-States,Female,White,Married-civ-spouse,>50K
534,67,Private,United-States,Male,White,Married-civ-spouse,>50K
535,39,Local-gov,United-States,Male,White,Married-civ-spouse,<=50K
536,57,Private,United-States,Female,Black,Widowed,<=50K
540,44,Private,United-States,Male,White,Married-civ-spouse,<=50K
543,27,Private,United-States,Male,White,Never-married,<=50K
544,27,Private,United-States,Male,White,Married-civ-spouse,<=50K
547,35,Local-gov,United-States,Male,White,Married-civ-spouse,<=50K
548,21,Private,United-States,Male,White,Never-married,<=50K
550,46,Self-emp-not-inc,United-States,Male,White,Divorced,<=50K
551,36,Self-emp-not-inc,United-States,Female,White,Separated,<=50K
552,72,Private,United-States,Female,White,Widowed,<=50K
553,35,Private,United-States,Female,Black,Married-civ-spouse,<=50K
554,33,Federal-gov,United-States,Female,Black,Divorced,>50K
555,69,Private,United-States,Female,White,Never-married,<=50K
559,30,Private,Mexico,Male,White,Married-civ-spouse,<=50K
560,28,Private,United-States,Male,White,Never-married,<=50K
562,47,Private,United-States,Male,White,Married-civ-spouse,>50K
563,24,Private,United-States,Female,Black,Never-married,<=50K
564,52,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,>50K
566,43,Self-emp-inc,United-States,Male,White,Married-civ-spouse,<=50K
567,45,Private,Mexico,Female,White,Separated,<=50K
568,29,Self-emp-not-inc,United-States,Male,White,Separated,<=50K
570,24,Private,United-States,Male,White,Never-married,<=50K
571,51,Private,United-States,Male,White,Married-civ-spouse,<=50K
577,36,Self-emp-not-inc,United-States,Female,White,Divorced,<=50K
579,26,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
582,59,Private,United-States,Male,White,Married-civ-spouse,<=50K
583,27,Private,United-States,Male,White,Married-civ-spouse,<=50K
584,31,Self-emp-not-inc,United-States,Male,White,Never-married,<=50K
585,21,Private,United-States,Female,White,Never-married,<=50K
586,29,Private,United-States,Male,White,Never-married,<=50K
588,52,Private,United-States,Male,White,Married-civ-spouse,>50K
589,57,Self-emp-inc,United-States,Male,White,Divorced,<=50K
592,60,Private,United-States,Male,White,Never-married,>50K
593,31,Private,Canada,Male,White,Married-civ-spouse,>50K
595,27,Private,United-States,Male,White,Never-married,<=50K
597,42,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,>50K
599,49,Private,United-States,Female,White,Never-married,<=50K
602,60,Private,United-States,Female,White,Divorced,<=50K
603,42,Local-gov,United-States,Male,White,Married-civ-spouse,<=50K
604,35,Self-emp-not-inc,United-States,Male,White,Never-married,<=50K
605,48,Private,United-States,Female,Black,Never-married,<=50K
607,29,Private,United-States,Male,Amer-Indian-Eskimo,Never-married,<=50K
608,36,Local-gov,United-States,Male,Black,Separated,<=50K
610,52,Private,United-States,Female,White,Divorced,<=50K
611,24,Private,United-States,Male,White,Never-married,<=50K
612,24,Private,United-States,Male,White,Married-civ-spouse,<=50K
613,26,Local-gov,United-States,Male,White,Never-married,<=50K
614,27,Private,United-States,Female,White,Never-married,<=50K
615,39,Private,United-States,Male,White,Never-married,<=50K
616,30,Private,United-States,Male,Black,Married-civ-spouse,<=50K
622,65,Private,United-States,Female,Black,Widowed,<=50K
624,47,Private,El-Salvador,Male,White,Married-spouse-absent,<=50K
625,30,Private,United-States,Male,Black,Never-married,<=50K
626,34,Private,United-States,Male,White,Married-civ-spouse,>50K
628,33,Private,United-States,Male,White,Married-civ-spouse,>50K
629,49,Private,United-States,Male,White,Married-civ-spouse,>50K
630,47,Self-emp-not-inc,United-States,Female,Black,Never-married,<=50K
631,49,Local-gov,United-States,Female,Black,Separated,<=50K
632,43,Private,United-States,Male,White,Married-civ-spouse,>50K
638,47,Self-emp-inc,Cuba,Male,White,Married-civ-spouse,<=50K
639,52,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,>50K
640,26,Private,United-States,Male,White,Divorced,<=50K
641,60,Private,United-States,Male,White,Married-civ-spouse,<=50K
642,21,Private,United-States,Male,White,Never-married,<=50K
643,36,Private,United-States,Male,White,Married-civ-spouse,>50K
645,50,Self-emp-inc,United-States,Male,White,Separated,>50K
646,31,Local-gov,United-States,Female,White,Divorced,<=50K
647,71,Private,United-States,Male,White,Married-civ-spouse,<=50K
650,20,Private,United-States,Male,White,Never-married,<=50K
651,24,Private,United-States,Male,White,Never-married,<=50K
652,35,Private,Taiwan,Male,Asian-Pac-Islander,Married-civ-spouse,>50K
653,38,State-gov,United-States,Female,White,Separated,<=50K
654,27,Private,United-States,Female,White,Never-married,<=50K
655,29,State-gov,Philippines,Female,Asian-Pac-Islander,Never-married,<=50K
658,44,Private,United-States,Male,White,Married-civ-spouse,<=50K
659,43,Private,United-States,Male,White,Married-civ-spouse,>50K
660,44,Self-emp-not-inc,United-States,Male,Black,Married-civ-spouse,>50K
664,20,Private,United-States,Female,White,Never-married,<=50K
672,17,Self-emp-not-inc,United-States,Male,White,Never-married,<=50K
673,33,Private,United-States,Male,White,Married-civ-spouse,>50K
676,17,Private,United-States,Male,White,Never-married,<=50K
677,32,Private,Mexico,Male,White,Married-civ-spouse,<=50K
679,58,Self-emp-not-inc,United-States,Male,White,Widowed,<=50K
681,37,Private,Portugal,Male,White,Married-civ-spouse,>50K
682,34,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,>50K
684,18,State-gov,United-States,Female,White,Never-married,<=50K
688,41,Private,Dominican-Republic,Male,White,Never-married,<=50K
689,26,Private,United-States,Male,White,Never-married,<=50K
690,54,Local-gov,United-States,Male,White,Married-civ-spouse,<=50K
693,20,Private,United-States,Male,White,Never-married,<=50K
696,35,Private,United-States,Male,White,Never-married,>50K
697,31,Private,United-States,Male,White,Married-civ-spouse,>50K
698,30,Private,Poland,Female,White,Never-married,<=50K
701,31,Private,Cuba,Female,White,Widowed,<=50K
702,21,Private,United-States,Male,White,Never-married,<=50K
703,31,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
704,46,Private,United-States,Female,White,Divorced,>50K
705,44,Private,United-States,Female,White,Divorced,>50K
706,40,Private,Jamaica,Male,Black,Married-civ-spouse,<=50K
710,28,Private,United-States,Male,White,Married-civ-spouse,<=50K
711,36,Private,United-States,Female,Black,Divorced,<=50K
714,36,Local-gov,Honduras,Female,White,Divorced,<=50K
716,33,Private,United-States,Male,White,Married-civ-spouse,<=50K
721,41,Private,United-States,Male,White,Married-civ-spouse,<=50K
724,42,Private,United-States,Male,White,Married-civ-spouse,>50K
727,20,Private,United-States,Female,White,Never-married,<=50K
728,31,Private,Mexico,Male,White,Married-civ-spouse,<=50K
732,26,Private,United-States,Male,White,Married-civ-spouse,<=50K
733,25,Private,United-States,Female,White,Never-married,<=50K
737,43,State-gov,United-States,Male,White,Married-civ-spouse,<=50K
738,56,Private,United-States,Female,Black,Widowed,<=50K
743,26,Private,United-States,Male,White,Never-married,<=50K
744,17,Private,United-States,Male,White,Never-married,<=50K
746,55,Private,United-States,Male,White,Married-civ-spouse,>50K
747,32,Private,United-States,Female,Black,Never-married,<=50K
748,29,Private,Haiti,Male,Black,Never-married,<=50K
749,46,State-gov,United-States,Male,White,Married-civ-spouse,<=50K
750,29,State-gov,United-States,Male,White,Married-civ-spouse,>50K
751,22,Private,United-States,Male,White,Never-married,<=50K
752,58,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
754,39,Private,United-States,Male,White,Never-married,<=50K
757,33,Local-gov,United-States,Female,White,Never-married,<=50K
759,37,Private,United-States,Male,Black,Never-married,<=50K
760,36,Private,United-States,Female,White,Never-married,<=50K
761,59,Local-gov,United-States,Female,White,Married-civ-spouse,>50K
762,34,Local-gov,Portugal,Male,White,Divorced,<=50K
764,51,Private,United-States,Male,White,Never-married,>50K
767,22,Private,Germany,Female,White,Married-civ-spouse,<=50K
770,26,Private,United-States,Female,White,Never-married,<=50K
771,37,Private,Guatemala,Male,White,Separated,<=50K
774,55,Private,United-States,Male,White,Never-married,<=50K
776,36,Private,United-States,Female,White,Divorced,<=50K
778,43,Private,United-States,Male,White,Married-civ-spouse,>50K
779,54,Private,United-States,Male,White,Never-married,<=50K
781,28,Private,United-States,Female,White,Never-married,<=50K
782,40,Private,United-States,Male,White,Married-civ-spouse,>50K
784,40,Private,United-States,Female,Other,Never-married,>50K
785,42,Private,United-States,Female,Black,Divorced,<=50K
786,61,Self-emp-not-inc,United-States,Male,White,Married-civ-spouse,<=50K
787,18,Private,United-States,Male,White,Never-married,<=50K
790,48,Private,United-States,Male,White,Married-civ-spouse,>50K
797,25,Private,United-States,Male,Black,Never-married,<=50K
799,43,Private,England,Male,White,Married-civ-spouse,>50K
800,43,Private,United-States,Male,White,Divorced,<=50K
801,24,Private,United-States,Male,Black,Never-married,<=50K
803,31,Private,United-States,Female,White,Divorced,<=50K
807,33,Private,United-States,Male,White,Married-civ-spouse,>50K
808,64,Private,United-States,Male,White,Married-civ-spouse,>50K
815,47,Self-emp-not-inc,Italy,Female,White,Married-civ-spouse,<=50K
816,41,Private,United-States,Female,White,Never-married,<=50K
818,64,Private,United-States,Male,White,Married-civ-spouse,<=50K
821,31,Private,United-States,Female,White,Never-married,<=50K
822,29,Private,United-States,Male,White,Never-married,<=50K
823,30,Private,United-States,Female,White,Widowed,<=50K
824,32,Private,United-States,Male,White,Married-civ-spouse,<=50K
825,57,Private,United-States,Male,White,Widowed,>50K
826,62,Private,United-States,Female,White,Widowed,<=50K
827,39,Private,United-States,Female,White,Separated,<=50K
828,43,Private,United-States,Male,White,Never-married,<=50K
829,24,Self-emp-inc,United-States,Male,White,Never-married,<=50K
832,26,Private,United-States,Male,White,Never-married,<=50K
837,41,Private,United-States,Female,White,Divorced,>50K
839,63,Private,United-States,Male,White,Widowed,<=50K
842,51,Private,United-States,Male,White,Married-civ-spouse,>50K
846,40,Local-gov,United-States,Female,White,Divorced,<=50K
847,37,Private,United-States,Male,White,Married-civ-spouse,>50K
848,39,Private,United-States,Male,White,Married-civ-spouse,<=50K
850,61,Private,United-States,Female,White,Widowed,>50K
851,26,Private,United-States,Female,White,Divorced,<=50K
853,26,Private,United-States,Female,White,Never-married,<=50K
855,34,Private,United-States,Male,White,Never-married,<=50K
856,34,Local-gov,United-States,Female,White,Never-married,<=50K
857,59,Private,United-States,Male,White,Married-civ-spouse,>50K
861,43,Private,Mexico,Male,White,Married-civ-spouse,<=50K
862,48,Private,United-States,Male,White,Married-civ-spouse,<=50K
863,28,Self-emp-inc,United-States,Male,White,Married-civ-spouse,<=50K
864,33,Private,United-States,Male,White,Married-civ-spouse,<=50K
865,24,Private,United-States,Female,White,Never-married,<=50K
866,21,Private,United-States,Male,White,Never-married,<=50K
868,39,Private,United-States,Male,White,Married-civ-spouse,>50K
870,44,Private,United-States,Male,White,Married-civ-spouse,>50K
873,51,Self-emp-not-inc,China,Male,Asian-Pac-Islander,Married-civ-spouse,>50K
874,55,Private,United-States,Male,Black,Divorced,<=50K
875,41,Private,United-States,Male,White,Married-civ-spouse,>50K
881,32,Private,Philippines,Male,White,Married-civ-spouse,>50K
882,27,Private,United-States,Male,White,Married-civ-spouse,<=50K
888,54,Self-emp-not-inc,United-States,Male,Black,Married-civ-spouse,<=50K
891,35,Self-emp-not-inc,United-States,Male,White,Never-married,<=50K
