nodeID,age, workclass, native-country, sex, race, marital-status, income 
65,53.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
66,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
67,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
68,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
69,53.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
70,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
71,53.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
72,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
73,53.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
74,53.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
75,53.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
76,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
77,29.5, Private, America, Female, Black, Married-civ-spouse, >50K
78,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
79,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
80,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
81,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
82,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
83,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
84,29.5, Private, America, Female, Black, Married-civ-spouse, >50K
85,29.5, Private, America, Female, Black, Married-civ-spouse, >50K
86,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
87,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
88,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
89,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
90,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
91,29.5, Private, America, Female, Black, Married-civ-spouse, >50K
92,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
93,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
94,29.5, Private, America, Female, Black, Married-civ-spouse, <=50K
95,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
96,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
97,37, Private, United-States, Female, White, Married-civ-spouse, >50K
98,37, Private, United-States, Female, White, Married-civ-spouse, >50K
99,37, Private, United-States, Female, White, Married-civ-spouse, >50K
100,37, Private, United-States, Female, White, Married-civ-spouse, >50K
101,37, Private, United-States, Female, White, Married-civ-spouse, >50K
102,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
103,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
104,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
105,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
106,37, Private, United-States, Female, White, Married-civ-spouse, >50K
107,37, Private, United-States, Female, White, Married-civ-spouse, >50K
108,37, Private, United-States, Female, White, Married-civ-spouse, >50K
109,37, Private, United-States, Female, White, Married-civ-spouse, >50K
110,37, Private, United-States, Female, White, Married-civ-spouse, >50K
111,37, Private, United-States, Female, White, Married-civ-spouse, >50K
112,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
113,37, Private, United-States, Female, White, Married-civ-spouse, >50K
114,51.5, Private, America, Female, Black, *, <=50K
115,51.5, Private, America, Female, Black, *, <=50K
116,51.5, Private, America, Female, Black, *, <=50K
117,51.5, Private, America, Female, Black, *, <=50K
118,51.5, Private, America, Female, Black, *, <=50K
119,51.5, Private, America, Female, Black, *, >50K
120,51.5, Private, America, Female, Black, *, <=50K
121,51.5, Private, America, Female, Black, *, <=50K
122,51.5, Private, America, Female, Black, *, <=50K
123,51.5, Private, America, Female, Black, *, <=50K
124,51.5, Private, America, Female, Black, *, <=50K
125,51.5, Private, America, Female, Black, *, <=50K
126,51.5, Private, America, Female, Black, *, <=50K
127,51.5, Private, America, Female, Black, *, <=50K
128,51.5, Private, America, Female, Black, *, <=50K
129,51.5, Private, America, Female, Black, *, <=50K
130,51.5, Private, America, Female, Black, *, <=50K
131,51.5, Private, America, Female, Black, *, <=50K
132,51.5, Private, America, Female, Black, *, <=50K
133,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
134,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
135,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
136,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
137,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
138,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
139,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
140,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
141,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
142,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
143,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
144,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
145,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
146,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
147,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
148,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
149,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
150,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
151,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
152,31, Private, United-States, Female, White, Never-married, >50K
153,31, Private, United-States, Female, White, Never-married, <=50K
154,31, Private, United-States, Female, White, Never-married, <=50K
155,31, Private, United-States, Female, White, Never-married, <=50K
156,31, Private, United-States, Female, White, Never-married, <=50K
157,31, Private, United-States, Female, White, Never-married, <=50K
158,31, Private, United-States, Female, White, Never-married, <=50K
159,31, Private, United-States, Female, White, Never-married, <=50K
160,31, Private, United-States, Female, White, Never-married, >50K
161,31, Private, United-States, Female, White, Never-married, <=50K
162,31, Private, United-States, Female, White, Never-married, <=50K
163,31, Private, United-States, Female, White, Never-married, <=50K
164,31, Private, United-States, Female, White, Never-married, <=50K
165,31, Private, United-States, Female, White, Never-married, <=50K
166,31, Private, United-States, Female, White, Never-married, <=50K
167,31, Private, United-States, Female, White, Never-married, <=50K
168,31, Private, United-States, Female, White, Never-married, <=50K
169,31, Private, United-States, Female, White, Never-married, >50K
170,31, Private, United-States, Female, White, Never-married, <=50K
171,42, Private, United-States, Male, White, Married-civ-spouse, >50K
172,42, Private, United-States, Male, White, Married-civ-spouse, >50K
173,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
174,42, Private, United-States, Male, White, Married-civ-spouse, >50K
175,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
176,42, Private, United-States, Male, White, Married-civ-spouse, >50K
177,42, Private, United-States, Male, White, Married-civ-spouse, >50K
178,42, Private, United-States, Male, White, Married-civ-spouse, >50K
179,42, Private, United-States, Male, White, Married-civ-spouse, >50K
180,42, Private, United-States, Male, White, Married-civ-spouse, >50K
181,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
182,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
183,42, Private, United-States, Male, White, Married-civ-spouse, >50K
184,42, Private, United-States, Male, White, Married-civ-spouse, >50K
185,42, Private, United-States, Male, White, Married-civ-spouse, >50K
186,42, Private, United-States, Male, White, Married-civ-spouse, >50K
187,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
188,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
189,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
190,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
191,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
192,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
193,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
194,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
195,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
196,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
197,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
198,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
199,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
200,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
201,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
202,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
203,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
204,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
205,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
206,37.5, Private, United-States, Male, Black, Married-civ-spouse, <=50K
207,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
208,37.5, Private, United-States, Male, Black, Married-civ-spouse, >50K
209,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
210,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
211,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
212,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
213,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
214,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
215,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
216,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
217,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
218,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
219,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
220,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
221,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
222,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
223,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
224,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
225,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
226,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, <=50K
227,36.5, Gov, Asia, Male, Asian-Pac-Islander, Married-civ-spouse, >50K
228,23, Private, United-States, Female, White, Never-married, <=50K
229,23, Private, United-States, Female, White, Never-married, <=50K
230,23, Private, United-States, Female, White, Never-married, <=50K
231,23, Private, United-States, Female, White, Never-married, <=50K
232,23, Private, United-States, Female, White, Never-married, <=50K
233,23, Private, United-States, Female, White, Never-married, <=50K
234,23, Private, United-States, Female, White, Never-married, <=50K
235,23, Private, United-States, Female, White, Never-married, <=50K
236,23, Private, United-States, Female, White, Never-married, <=50K
237,23, Private, United-States, Female, White, Never-married, <=50K
238,23, Private, United-States, Female, White, Never-married, <=50K
239,23, Private, United-States, Female, White, Never-married, <=50K
240,23, Private, United-States, Female, White, Never-married, <=50K
241,23, Private, United-States, Female, White, Never-married, <=50K
242,23, Private, United-States, Female, White, Never-married, <=50K
243,23, Private, United-States, Female, White, Never-married, <=50K
244,23, Private, United-States, Female, White, Never-married, <=50K
245,23, Private, United-States, Female, White, Never-married, <=50K
246,23, Private, United-States, Female, White, Never-married, <=50K
247,32.5, Private, United-States, Male, Black, Never-married, <=50K
248,32.5, Private, United-States, Male, Black, Never-married, <=50K
249,32.5, Private, United-States, Male, Black, Never-married, <=50K
250,32.5, Private, United-States, Male, Black, Never-married, <=50K
251,32.5, Private, United-States, Male, Black, Never-married, <=50K
252,32.5, Private, United-States, Male, Black, Never-married, <=50K
253,32.5, Private, United-States, Male, Black, Never-married, <=50K
254,32.5, Private, United-States, Male, Black, Never-married, <=50K
255,32.5, Private, United-States, Male, Black, Never-married, <=50K
256,32.5, Private, United-States, Male, Black, Never-married, >50K
257,32.5, Private, United-States, Male, Black, Never-married, <=50K
258,32.5, Private, United-States, Male, Black, Never-married, <=50K
259,32.5, Private, United-States, Male, Black, Never-married, <=50K
260,32.5, Private, United-States, Male, Black, Never-married, <=50K
261,32.5, Private, United-States, Male, Black, Never-married, <=50K
262,32.5, Private, United-States, Male, Black, Never-married, <=50K
263,32.5, Private, United-States, Male, Black, Never-married, <=50K
264,32.5, Private, United-States, Male, Black, Never-married, <=50K
265,32.5, Private, United-States, Male, Black, Never-married, <=50K
266,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
267,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
268,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, >50K
269,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
270,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
271,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
272,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, >50K
273,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
274,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
275,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
276,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, >50K
277,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
278,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, >50K
279,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
280,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
281,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
282,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
283,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, <=50K
284,38.5, Private, America, Male, Amer-Indian-Eskimo, Married-civ-spouse, >50K
285,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
286,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
287,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
288,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
289,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
290,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
291,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
292,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
293,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
294,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
295,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
296,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
297,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
298,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
299,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
300,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, >50K
301,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
302,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
303,25.5, Self-emp-not-inc, United-States, Male, White, Never-married, <=50K
304,32, Private, United-States, Male, White, Never-married, <=50K
305,32, Private, United-States, Male, White, Never-married, <=50K
306,32, Private, United-States, Male, White, Never-married, <=50K
307,32, Private, United-States, Male, White, Never-married, <=50K
308,32, Private, United-States, Male, White, Never-married, <=50K
309,32, Private, United-States, Male, White, Never-married, <=50K
310,32, Private, United-States, Male, White, Never-married, <=50K
311,32, Private, United-States, Male, White, Never-married, <=50K
312,32, Private, United-States, Male, White, Never-married, <=50K
313,32, Private, United-States, Male, White, Never-married, <=50K
314,32, Private, United-States, Male, White, Never-married, <=50K
315,32, Private, United-States, Male, White, Never-married, <=50K
316,32, Private, United-States, Male, White, Never-married, <=50K
317,32, Private, United-States, Male, White, Never-married, <=50K
318,32, Private, United-States, Male, White, Never-married, <=50K
319,32, Private, United-States, Male, White, Never-married, <=50K
320,32, Private, United-States, Male, White, Never-married, <=50K
321,32, Private, United-States, Male, White, Never-married, <=50K
322,32, Private, United-States, Male, White, Never-married, <=50K
323,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
324,38, Private, United-States, Male, White, Married-civ-spouse, >50K
325,38, Private, United-States, Male, White, Married-civ-spouse, >50K
326,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
327,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
328,38, Private, United-States, Male, White, Married-civ-spouse, >50K
329,38, Private, United-States, Male, White, Married-civ-spouse, >50K
330,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
331,38, Private, United-States, Male, White, Married-civ-spouse, >50K
332,38, Private, United-States, Male, White, Married-civ-spouse, >50K
333,38, Private, United-States, Male, White, Married-civ-spouse, >50K
334,38, Private, United-States, Male, White, Married-civ-spouse, >50K
335,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
336,38, Private, United-States, Male, White, Married-civ-spouse, >50K
337,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
338,38, Private, United-States, Male, White, Married-civ-spouse, >50K
339,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
340,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
341,38, Private, United-States, Male, White, Married-civ-spouse, >50K
342,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, >50K
343,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
344,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
345,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
346,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
347,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
348,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
349,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
350,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
351,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
352,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
353,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
354,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
355,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
356,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
357,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
358,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
359,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
360,45.5, Self-emp-not-inc, United-States, Female, White, Divorced, <=50K
361,40, Private, United-States, Male, White, Married-civ-spouse, >50K
362,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
363,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
364,40, Private, United-States, Male, White, Married-civ-spouse, >50K
365,40, Private, United-States, Male, White, Married-civ-spouse, >50K
366,40, Private, United-States, Male, White, Married-civ-spouse, >50K
367,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
368,40, Private, United-States, Male, White, Married-civ-spouse, >50K
369,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
370,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
371,40, Private, United-States, Male, White, Married-civ-spouse, >50K
372,40, Private, United-States, Male, White, Married-civ-spouse, >50K
373,40, Private, United-States, Male, White, Married-civ-spouse, >50K
374,40, Private, United-States, Male, White, Married-civ-spouse, >50K
375,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
376,40, Private, United-States, Male, White, Married-civ-spouse, >50K
377,40, Private, United-States, Male, White, Married-civ-spouse, >50K
378,40, Private, United-States, Male, White, Married-civ-spouse, >50K
379,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
380,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
381,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
382,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
383,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
384,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
385,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
386,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
387,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
388,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
389,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
390,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
391,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
392,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
393,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
394,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
395,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
396,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
397,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, >50K
398,40.5, Federal-gov, United-States, Male, Black, Married-civ-spouse, <=50K
399,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
400,43, Private, United-States, Male, White, Married-civ-spouse, >50K
401,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
402,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
403,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
404,43, Private, United-States, Male, White, Married-civ-spouse, >50K
405,43, Private, United-States, Male, White, Married-civ-spouse, >50K
406,43, Private, United-States, Male, White, Married-civ-spouse, >50K
407,43, Private, United-States, Male, White, Married-civ-spouse, >50K
408,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
409,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
410,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
411,43, Private, United-States, Male, White, Married-civ-spouse, >50K
412,43, Private, United-States, Male, White, Married-civ-spouse, >50K
413,43, Private, United-States, Male, White, Married-civ-spouse, >50K
414,43, Private, United-States, Male, White, Married-civ-spouse, >50K
415,43, Private, United-States, Male, White, Married-civ-spouse, >50K
416,43, Private, United-States, Male, White, Married-civ-spouse, >50K
417,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
418,59.5, Private, United-States, Female, White, Divorced, <=50K
419,59.5, Private, United-States, Female, White, Divorced, <=50K
420,59.5, Private, United-States, Female, White, Divorced, <=50K
421,59.5, Private, United-States, Female, White, Divorced, <=50K
422,59.5, Private, United-States, Female, White, Divorced, <=50K
423,59.5, Private, United-States, Female, White, Divorced, <=50K
424,59.5, Private, United-States, Female, White, Divorced, <=50K
425,59.5, Private, United-States, Female, White, Divorced, <=50K
426,59.5, Private, United-States, Female, White, Divorced, <=50K
427,59.5, Private, United-States, Female, White, Divorced, <=50K
428,59.5, Private, United-States, Female, White, Divorced, <=50K
429,59.5, Private, United-States, Female, White, Divorced, <=50K
430,59.5, Private, United-States, Female, White, Divorced, <=50K
431,59.5, Private, United-States, Female, White, Divorced, <=50K
432,59.5, Private, United-States, Female, White, Divorced, <=50K
433,59.5, Private, United-States, Female, White, Divorced, <=50K
