age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
32, 196594.5, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
38.5, 118370, 7.5, 0, 0, 50, *, United-States, Male, White, *, *, *, <=50K
38.5, 118370, 7.5, 0, 0, 50, *, United-States, Male, White, *, *, *, <=50K
38.5, 118370, 7.5, 0, 0, 50, *, United-States, Male, White, *, *, *, <=50K
38.5, 118370, 7.5, 0, 0, 50, *, United-States, Male, White, *, *, *, <=50K
38.5, 118370, 7.5, 0, 0, 50, *, United-States, Male, White, *, *, *, <=50K
42.5, 207027.5, 16, 0, 0, 60, Private, *, Male, *, *, *, *, >50K
42.5, 207027.5, 16, 0, 0, 60, Private, *, Male, *, *, *, *, >50K
42.5, 207027.5, 16, 0, 0, 60, Private, *, Male, *, *, *, *, <=50K
42.5, 207027.5, 16, 0, 0, 60, Private, *, Male, *, *, *, *, >50K
42.5, 207027.5, 16, 0, 0, 60, Private, *, Male, *, *, *, *, >50K
54.5, 314221.5, 9, 0, 0, 22.5, *, United-States, *, *, *, *, *, <=50K
54.5, 314221.5, 9, 0, 0, 22.5, *, United-States, *, *, *, *, *, <=50K
54.5, 314221.5, 9, 0, 0, 22.5, *, United-States, *, *, *, *, *, <=50K
54.5, 314221.5, 9, 0, 0, 22.5, *, United-States, *, *, *, *, *, <=50K
54.5, 314221.5, 9, 0, 0, 22.5, *, United-States, *, *, *, *, *, <=50K
37.5, 90298, 5.5, 0, 0, 40, *, United-States, Male, *, *, *, *, <=50K
37.5, 90298, 5.5, 0, 0, 40, *, United-States, Male, *, *, *, *, <=50K
37.5, 90298, 5.5, 0, 0, 40, *, United-States, Male, *, *, *, *, <=50K
37.5, 90298, 5.5, 0, 0, 40, *, United-States, Male, *, *, *, *, >50K
37.5, 90298, 5.5, 0, 0, 40, *, United-States, Male, *, *, *, *, <=50K
48, 148297, 8, 0, 2042, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
48, 148297, 8, 0, 2042, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
48, 148297, 8, 0, 2042, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
48, 148297, 8, 0, 2042, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
48, 148297, 8, 0, 2042, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 134800.5, 9, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
59, 134800.5, 9, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
59, 134800.5, 9, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
59, 134800.5, 9, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
59, 134800.5, 9, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
57, 250243, 13, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
57, 250243, 13, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
57, 250243, 13, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
57, 250243, 13, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
57, 250243, 13, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
19.5, 169166, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
19.5, 169166, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
19.5, 169166, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
19.5, 169166, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
19.5, 169166, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
49, 202564, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 202564, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
49, 202564, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 202564, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
49, 202564, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
23.5, 232307, 12.5, 0, 0, 52, *, United-States, Male, White, *, *, *, <=50K
23.5, 232307, 12.5, 0, 0, 52, *, United-States, Male, White, *, *, *, <=50K
23.5, 232307, 12.5, 0, 0, 52, *, United-States, Male, White, *, *, *, <=50K
23.5, 232307, 12.5, 0, 0, 52, *, United-States, Male, White, *, *, *, <=50K
23.5, 232307, 12.5, 0, 0, 52, *, United-States, Male, White, *, *, *, <=50K
21.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K
21.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K
21.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K
21.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K
21.5, 266015, 10, 0, 0, 44.5, Private, United-States, Male, *, Never-married, *, *, <=50K
45.5, 386940, 13, 0, 1655, 40, Private, *, Male, White, *, *, *, <=50K
45.5, 386940, 13, 0, 1655, 40, Private, *, Male, White, *, *, *, >50K
45.5, 386940, 13, 0, 1655, 40, Private, *, Male, White, *, *, *, <=50K
45.5, 386940, 13, 0, 1655, 40, Private, *, Male, White, *, *, *, >50K
45.5, 386940, 13, 0, 1655, 40, Private, *, Male, White, *, *, *, >50K
30.5, 80474, 10, 0, 0, 40, *, America, Male, *, Married-civ-spouse, *, *, <=50K
30.5, 80474, 10, 0, 0, 40, *, America, Male, *, Married-civ-spouse, *, *, <=50K
30.5, 80474, 10, 0, 0, 40, *, America, Male, *, Married-civ-spouse, *, *, <=50K
30.5, 80474, 10, 0, 0, 40, *, America, Male, *, Married-civ-spouse, *, *, <=50K
30.5, 80474, 10, 0, 0, 40, *, America, Male, *, Married-civ-spouse, *, *, <=50K
23, 326461, 10, 0, 0, 15, *, United-States, *, *, *, *, *, <=50K
23, 326461, 10, 0, 0, 15, *, United-States, *, *, *, *, *, <=50K
23, 326461, 10, 0, 0, 15, *, United-States, *, *, *, *, *, <=50K
23, 326461, 10, 0, 0, 15, *, United-States, *, *, *, *, *, <=50K
23, 326461, 10, 0, 0, 15, *, United-States, *, *, *, *, *, <=50K
21, 198557.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 198557.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 198557.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 198557.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 198557.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 544091, 9, 0, 0, 27.5, Self, America, *, White, *, *, *, <=50K
21, 544091, 9, 0, 0, 27.5, Self, America, *, White, *, *, *, <=50K
21, 544091, 9, 0, 0, 27.5, Self, America, *, White, *, *, *, <=50K
21, 544091, 9, 0, 0, 27.5, Self, America, *, White, *, *, *, <=50K
21, 544091, 9, 0, 0, 27.5, Self, America, *, White, *, *, *, <=50K
49, 289399, 12, 0, 0, 40, Self, *, *, White, *, *, *, <=50K
49, 289399, 12, 0, 0, 40, Self, *, *, White, *, *, *, <=50K
49, 289399, 12, 0, 0, 40, Self, *, *, White, *, *, *, <=50K
49, 289399, 12, 0, 0, 40, Self, *, *, White, *, *, *, <=50K
49, 289399, 12, 0, 0, 40, Self, *, *, White, *, *, *, <=50K
33.5, 517421.5, 5.5, 0, 0, 43, Private, America, *, White, *, *, *, <=50K
33.5, 517421.5, 5.5, 0, 0, 43, Private, America, *, White, *, *, *, <=50K
33.5, 517421.5, 5.5, 0, 0, 43, Private, America, *, White, *, *, *, <=50K
33.5, 517421.5, 5.5, 0, 0, 43, Private, America, *, White, *, *, *, <=50K
33.5, 517421.5, 5.5, 0, 0, 43, Private, America, *, White, *, *, *, <=50K
54.5, 132155, 13, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
54.5, 132155, 13, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
54.5, 132155, 13, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
54.5, 132155, 13, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
54.5, 132155, 13, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
49.5, 117615, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
49.5, 117615, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, >50K
49.5, 117615, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
49.5, 117615, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
49.5, 117615, 9, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
25, 303334, 9, 0, 0, 37.5, Self, United-States, Male, *, *, *, *, <=50K
25, 303334, 9, 0, 0, 37.5, Self, United-States, Male, *, *, *, *, <=50K
25, 303334, 9, 0, 0, 37.5, Self, United-States, Male, *, *, *, *, <=50K
25, 303334, 9, 0, 0, 37.5, Self, United-States, Male, *, *, *, *, <=50K
25, 303334, 9, 0, 0, 37.5, Self, United-States, Male, *, *, *, *, <=50K
57.5, 346981, 13.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
57.5, 346981, 13.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
57.5, 346981, 13.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
57.5, 346981, 13.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
57.5, 346981, 13.5, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
53, 157103.5, 9, 0, 0, 39, *, United-States, *, *, *, *, *, <=50K
53, 157103.5, 9, 0, 0, 39, *, United-States, *, *, *, *, *, >50K
53, 157103.5, 9, 0, 0, 39, *, United-States, *, *, *, *, *, >50K
53, 157103.5, 9, 0, 0, 39, *, United-States, *, *, *, *, *, <=50K
53, 157103.5, 9, 0, 0, 39, *, United-States, *, *, *, *, *, <=50K
44.5, 165523, 14, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
44.5, 165523, 14, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
44.5, 165523, 14, 0, 0, 40, Self, *, *, *, *, *, *, >50K
44.5, 165523, 14, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
44.5, 165523, 14, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
41.5, 111433.5, 11, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 111433.5, 11, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 111433.5, 11, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 111433.5, 11, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
41.5, 111433.5, 11, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
31, 295513, 11, 0, 0, 43, *, United-States, *, *, *, *, *, <=50K
31, 295513, 11, 0, 0, 43, *, United-States, *, *, *, *, *, >50K
31, 295513, 11, 0, 0, 43, *, United-States, *, *, *, *, *, <=50K
31, 295513, 11, 0, 0, 43, *, United-States, *, *, *, *, *, <=50K
31, 295513, 11, 0, 0, 43, *, United-States, *, *, *, *, *, <=50K
26, 46500.5, 10, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
26, 46500.5, 10, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
26, 46500.5, 10, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
26, 46500.5, 10, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
26, 46500.5, 10, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
48.5, 121556, 15.5, 0, 1939.5, 62.5, *, America, *, White, Married-civ-spouse, *, *, >50K
48.5, 121556, 15.5, 0, 1939.5, 62.5, *, America, *, White, Married-civ-spouse, *, *, >50K
48.5, 121556, 15.5, 0, 1939.5, 62.5, *, America, *, White, Married-civ-spouse, *, *, >50K
48.5, 121556, 15.5, 0, 1939.5, 62.5, *, America, *, White, Married-civ-spouse, *, *, >50K
48.5, 121556, 15.5, 0, 1939.5, 62.5, *, America, *, White, Married-civ-spouse, *, *, >50K
50.5, 319179, 13, 0, 0, 55.5, *, United-States, Male, White, *, *, *, >50K
50.5, 319179, 13, 0, 0, 55.5, *, United-States, Male, White, *, *, *, >50K
50.5, 319179, 13, 0, 0, 55.5, *, United-States, Male, White, *, *, *, >50K
50.5, 319179, 13, 0, 0, 55.5, *, United-States, Male, White, *, *, *, >50K
50.5, 319179, 13, 0, 0, 55.5, *, United-States, Male, White, *, *, *, >50K
49.5, 129413.5, 9, 0, 0, 60, *, United-States, Male, White, *, *, *, <=50K
49.5, 129413.5, 9, 0, 0, 60, *, United-States, Male, White, *, *, *, >50K
49.5, 129413.5, 9, 0, 0, 60, *, United-States, Male, White, *, *, *, >50K
49.5, 129413.5, 9, 0, 0, 60, *, United-States, Male, White, *, *, *, >50K
49.5, 129413.5, 9, 0, 0, 60, *, United-States, Male, White, *, *, *, >50K
44, 250987.5, 10, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
44, 250987.5, 10, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
44, 250987.5, 10, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
44, 250987.5, 10, 0, 0, 40, *, United-States, *, *, *, *, *, >50K
44, 250987.5, 10, 0, 0, 40, *, United-States, *, *, *, *, *, <=50K
48.5, 227200.5, 3.5, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
48.5, 227200.5, 3.5, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
48.5, 227200.5, 3.5, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
48.5, 227200.5, 3.5, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
48.5, 227200.5, 3.5, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
35, 102786, 11, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
35, 102786, 11, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
35, 102786, 11, 0, 0, 40, Private, America, *, *, *, *, *, >50K
35, 102786, 11, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
35, 102786, 11, 0, 0, 40, Private, America, *, *, *, *, *, <=50K
41.5, 165287.5, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
41.5, 165287.5, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
41.5, 165287.5, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
41.5, 165287.5, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
41.5, 165287.5, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
30.5, 188705.5, 9, 5013, 0, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 188705.5, 9, 5013, 0, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 188705.5, 9, 5013, 0, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 188705.5, 9, 5013, 0, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 188705.5, 9, 5013, 0, 40, *, United-States, *, White, *, *, *, >50K
30.5, 81572.5, 13, 2407, 0, 40, *, *, *, *, *, *, *, <=50K
30.5, 81572.5, 13, 2407, 0, 40, *, *, *, *, *, *, *, <=50K
30.5, 81572.5, 13, 2407, 0, 40, *, *, *, *, *, *, *, >50K
30.5, 81572.5, 13, 2407, 0, 40, *, *, *, *, *, *, *, <=50K
30.5, 81572.5, 13, 2407, 0, 40, *, *, *, *, *, *, *, >50K
48.5, 162833, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
48.5, 162833, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
48.5, 162833, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
48.5, 162833, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, <=50K
48.5, 162833, 9, 0, 0, 40, Private, United-States, *, *, *, *, *, >50K
46, 155977, 16, 0, 0, 45, Self, United-States, *, White, *, *, Prof-specialty, >50K
46, 155977, 16, 0, 0, 45, Self, United-States, *, White, *, *, Prof-specialty, >50K
46, 155977, 16, 0, 0, 45, Self, United-States, *, White, *, *, Prof-specialty, >50K
46, 155977, 16, 0, 0, 45, Self, United-States, *, White, *, *, Prof-specialty, >50K
46, 155977, 16, 0, 0, 45, Self, United-States, *, White, *, *, Prof-specialty, >50K
30.5, 132018, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
30.5, 132018, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
30.5, 132018, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, <=50K
30.5, 132018, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, >50K
30.5, 132018, 10, 0, 0, 59, Private, United-States, Male, White, *, *, *, >50K
36, 175083.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
36, 175083.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
36, 175083.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
36, 175083.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
36, 175083.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
29, 194763, 10, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
29, 194763, 10, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
29, 194763, 10, 0, 0, 40, Private, United-States, *, White, *, *, *, >50K
29, 194763, 10, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
29, 194763, 10, 0, 0, 40, Private, United-States, *, White, *, *, *, <=50K
49.5, 227866.5, 10, 0, 0, 50, Self, United-States, Male, White, *, *, *, >50K
49.5, 227866.5, 10, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
49.5, 227866.5, 10, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
49.5, 227866.5, 10, 0, 0, 50, Self, United-States, Male, White, *, *, *, >50K
49.5, 227866.5, 10, 0, 0, 50, Self, United-States, Male, White, *, *, *, >50K
19.5, 137201, 10, 0, 0, 32, Private, United-States, *, *, Never-married, Own-child, *, <=50K
19.5, 137201, 10, 0, 0, 32, Private, United-States, *, *, Never-married, Own-child, *, <=50K
19.5, 137201, 10, 0, 0, 32, Private, United-States, *, *, Never-married, Own-child, *, <=50K
19.5, 137201, 10, 0, 0, 32, Private, United-States, *, *, Never-married, Own-child, *, <=50K
19.5, 137201, 10, 0, 0, 32, Private, United-States, *, *, Never-married, Own-child, *, <=50K
31.5, 329232.5, 13, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
31.5, 329232.5, 13, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
31.5, 329232.5, 13, 0, 0, 40, Self, *, *, *, *, *, *, >50K
31.5, 329232.5, 13, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
31.5, 329232.5, 13, 0, 0, 40, Self, *, *, *, *, *, *, <=50K
31.5, 225285.5, 13, 0, 0, 70, Self, America, Male, White, Married-civ-spouse, Husband, *, >50K
31.5, 225285.5, 13, 0, 0, 70, Self, America, Male, White, Married-civ-spouse, Husband, *, <=50K
31.5, 225285.5, 13, 0, 0, 70, Self, America, Male, White, Married-civ-spouse, Husband, *, >50K
31.5, 225285.5, 13, 0, 0, 70, Self, America, Male, White, Married-civ-spouse, Husband, *, <=50K
31.5, 225285.5, 13, 0, 0, 70, Self, America, Male, White, Married-civ-spouse, Husband, *, >50K
23.5, 214819.5, 10, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
23.5, 214819.5, 10, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
23.5, 214819.5, 10, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
23.5, 214819.5, 10, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
23.5, 214819.5, 10, 0, 0, 40, Private, America, *, White, *, *, *, <=50K
79, 153126, 10, 200.5, 0, 20, *, United-States, *, White, *, *, *, <=50K
79, 153126, 10, 200.5, 0, 20, *, United-States, *, White, *, *, *, >50K
79, 153126, 10, 200.5, 0, 20, *, United-States, *, White, *, *, *, <=50K
79, 153126, 10, 200.5, 0, 20, *, United-States, *, White, *, *, *, <=50K
79, 153126, 10, 200.5, 0, 20, *, United-States, *, White, *, *, *, <=50K
27, 227381.5, 9, 0, 0, 40, Private, America, *, *, Never-married, *, *, <=50K
