nodeID,age, workclass, native-country, sex, race, marital-status, income 
47,38, Private, United-States, Male, White, Divorced, <=50K
48,38, Private, United-States, Male, White, Divorced, <=50K
49,38, Private, United-States, Male, White, Divorced, <=50K
50,38, Private, United-States, Male, White, Divorced, <=50K
51,38, Private, United-States, Male, White, Divorced, <=50K
52,38, Private, United-States, Male, White, Divorced, <=50K
53,38, Private, United-States, Male, White, Divorced, <=50K
54,38, Private, United-States, Male, White, Divorced, <=50K
55,38, Private, United-States, Male, White, Divorced, <=50K
56,38, Private, United-States, Male, White, Divorced, <=50K
57,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
58,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
59,53, *, United-States, Male, Black, Married-civ-spouse, >50K
60,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
61,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
62,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
63,53, *, United-States, Male, Black, Married-civ-spouse, >50K
64,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
65,53, *, United-States, Male, Black, Married-civ-spouse, >50K
66,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
67,53, *, United-States, Male, Black, Married-civ-spouse, >50K
68,53, *, United-States, Male, Black, Married-civ-spouse, >50K
69,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
70,53, *, United-States, Male, Black, Married-civ-spouse, >50K
71,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
72,53, *, United-States, Male, Black, Married-civ-spouse, >50K
73,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
74,53, *, United-States, Male, Black, Married-civ-spouse, <=50K
75,53, *, United-States, Male, Black, Married-civ-spouse, >50K
76,28, Private, America, Female, Black, *, <=50K
77,28, Private, America, Female, Black, *, <=50K
78,28, Private, America, Female, Black, *, <=50K
79,28, Private, America, Female, Black, *, <=50K
80,28, Private, America, Female, Black, *, <=50K
81,28, Private, America, Female, Black, *, <=50K
82,28, Private, America, Female, Black, *, <=50K
83,28, Private, America, Female, Black, *, <=50K
84,28, Private, America, Female, Black, *, <=50K
85,28, Private, America, Female, Black, *, <=50K
86,28, Private, America, Female, Black, *, <=50K
87,28, Private, America, Female, Black, *, <=50K
88,28, Private, America, Female, Black, *, <=50K
89,28, Private, America, Female, Black, *, <=50K
90,28, Private, America, Female, Black, *, <=50K
91,28, Private, America, Female, Black, *, <=50K
92,28, Private, America, Female, Black, *, >50K
93,28, Private, America, Female, Black, *, <=50K
94,28, Private, America, Female, Black, *, <=50K
95,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
96,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
97,37, Private, United-States, Female, White, Married-civ-spouse, >50K
98,37, Private, United-States, Female, White, Married-civ-spouse, >50K
99,37, Private, United-States, Female, White, Married-civ-spouse, >50K
100,37, Private, United-States, Female, White, Married-civ-spouse, >50K
101,37, Private, United-States, Female, White, Married-civ-spouse, >50K
102,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
103,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
104,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
105,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
106,37, Private, United-States, Female, White, Married-civ-spouse, >50K
107,37, Private, United-States, Female, White, Married-civ-spouse, >50K
108,37, Private, United-States, Female, White, Married-civ-spouse, >50K
109,37, Private, United-States, Female, White, Married-civ-spouse, >50K
110,37, Private, United-States, Female, White, Married-civ-spouse, >50K
111,37, Private, United-States, Female, White, Married-civ-spouse, >50K
112,37, Private, United-States, Female, White, Married-civ-spouse, <=50K
113,37, Private, United-States, Female, White, Married-civ-spouse, >50K
114,49, Private, America, Female, *, *, <=50K
115,49, Private, America, Female, *, *, <=50K
116,49, Private, America, Female, *, *, <=50K
117,49, Private, America, Female, *, *, <=50K
118,49, Private, America, Female, *, *, >50K
119,49, Private, America, Female, *, *, <=50K
120,49, Private, America, Female, *, *, <=50K
121,49, Private, America, Female, *, *, <=50K
122,49, Private, America, Female, *, *, <=50K
123,49, Private, America, Female, *, *, <=50K
124,49, Private, America, Female, *, *, <=50K
125,49, Private, America, Female, *, *, <=50K
126,49, Private, America, Female, *, *, <=50K
127,49, Private, America, Female, *, *, >50K
128,49, Private, America, Female, *, *, <=50K
129,49, Private, America, Female, *, *, <=50K
130,49, Private, America, Female, *, *, <=50K
131,49, Private, America, Female, *, *, <=50K
132,49, Private, America, Female, *, *, <=50K
133,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
134,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
135,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
136,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
137,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
138,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
139,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
140,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
141,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
142,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
143,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
144,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
145,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
146,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
147,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
148,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
149,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
150,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
151,52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
152,31, Private, United-States, Female, White, Never-married, >50K
153,31, Private, United-States, Female, White, Never-married, <=50K
154,31, Private, United-States, Female, White, Never-married, <=50K
155,31, Private, United-States, Female, White, Never-married, <=50K
156,31, Private, United-States, Female, White, Never-married, <=50K
157,31, Private, United-States, Female, White, Never-married, <=50K
158,31, Private, United-States, Female, White, Never-married, <=50K
159,31, Private, United-States, Female, White, Never-married, <=50K
160,31, Private, United-States, Female, White, Never-married, >50K
161,31, Private, United-States, Female, White, Never-married, <=50K
162,31, Private, United-States, Female, White, Never-married, <=50K
163,31, Private, United-States, Female, White, Never-married, <=50K
164,31, Private, United-States, Female, White, Never-married, <=50K
165,31, Private, United-States, Female, White, Never-married, <=50K
166,31, Private, United-States, Female, White, Never-married, <=50K
167,31, Private, United-States, Female, White, Never-married, <=50K
168,31, Private, United-States, Female, White, Never-married, <=50K
169,31, Private, United-States, Female, White, Never-married, >50K
170,31, Private, United-States, Female, White, Never-married, <=50K
171,42, Private, United-States, Male, White, Married-civ-spouse, >50K
172,42, Private, United-States, Male, White, Married-civ-spouse, >50K
173,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
174,42, Private, United-States, Male, White, Married-civ-spouse, >50K
175,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
176,42, Private, United-States, Male, White, Married-civ-spouse, >50K
177,42, Private, United-States, Male, White, Married-civ-spouse, >50K
178,42, Private, United-States, Male, White, Married-civ-spouse, >50K
179,42, Private, United-States, Male, White, Married-civ-spouse, >50K
180,42, Private, United-States, Male, White, Married-civ-spouse, >50K
181,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
182,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
183,42, Private, United-States, Male, White, Married-civ-spouse, >50K
184,42, Private, United-States, Male, White, Married-civ-spouse, >50K
185,42, Private, United-States, Male, White, Married-civ-spouse, >50K
186,42, Private, United-States, Male, White, Married-civ-spouse, >50K
187,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
188,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
189,42, Private, United-States, Male, White, Married-civ-spouse, <=50K
190,37, *, America, Male, *, Married-civ-spouse, >50K
191,37, *, America, Male, *, Married-civ-spouse, >50K
192,37, *, America, Male, *, Married-civ-spouse, <=50K
193,37, *, America, Male, *, Married-civ-spouse, >50K
194,37, *, America, Male, *, Married-civ-spouse, >50K
195,37, *, America, Male, *, Married-civ-spouse, <=50K
196,37, *, America, Male, *, Married-civ-spouse, <=50K
197,37, *, America, Male, *, Married-civ-spouse, <=50K
198,37, *, America, Male, *, Married-civ-spouse, >50K
199,37, *, America, Male, *, Married-civ-spouse, >50K
200,37, *, America, Male, *, Married-civ-spouse, >50K
201,37, *, America, Male, *, Married-civ-spouse, >50K
202,37, *, America, Male, *, Married-civ-spouse, <=50K
203,37, *, America, Male, *, Married-civ-spouse, <=50K
204,37, *, America, Male, *, Married-civ-spouse, <=50K
205,37, *, America, Male, *, Married-civ-spouse, >50K
206,37, *, America, Male, *, Married-civ-spouse, >50K
207,37, *, America, Male, *, Married-civ-spouse, <=50K
208,37, *, America, Male, *, Married-civ-spouse, >50K
209,30, *, *, Male, *, Married-civ-spouse, >50K
210,30, *, *, Male, *, Married-civ-spouse, <=50K
211,30, *, *, Male, *, Married-civ-spouse, <=50K
212,30, *, *, Male, *, Married-civ-spouse, <=50K
213,30, *, *, Male, *, Married-civ-spouse, <=50K
214,30, *, *, Male, *, Married-civ-spouse, >50K
215,30, *, *, Male, *, Married-civ-spouse, <=50K
216,30, *, *, Male, *, Married-civ-spouse, <=50K
217,30, *, *, Male, *, Married-civ-spouse, >50K
218,30, *, *, Male, *, Married-civ-spouse, >50K
219,30, *, *, Male, *, Married-civ-spouse, <=50K
220,30, *, *, Male, *, Married-civ-spouse, >50K
221,30, *, *, Male, *, Married-civ-spouse, <=50K
222,30, *, *, Male, *, Married-civ-spouse, >50K
223,30, *, *, Male, *, Married-civ-spouse, >50K
224,30, *, *, Male, *, Married-civ-spouse, <=50K
225,30, *, *, Male, *, Married-civ-spouse, >50K
226,30, *, *, Male, *, Married-civ-spouse, >50K
227,30, *, *, Male, *, Married-civ-spouse, >50K
228,23, Private, United-States, Female, White, Never-married, <=50K
229,23, Private, United-States, Female, White, Never-married, <=50K
230,23, Private, United-States, Female, White, Never-married, <=50K
231,23, Private, United-States, Female, White, Never-married, <=50K
232,23, Private, United-States, Female, White, Never-married, <=50K
233,23, Private, United-States, Female, White, Never-married, <=50K
234,23, Private, United-States, Female, White, Never-married, <=50K
235,23, Private, United-States, Female, White, Never-married, <=50K
236,23, Private, United-States, Female, White, Never-married, <=50K
237,23, Private, United-States, Female, White, Never-married, <=50K
238,23, Private, United-States, Female, White, Never-married, <=50K
239,23, Private, United-States, Female, White, Never-married, <=50K
240,23, Private, United-States, Female, White, Never-married, <=50K
241,23, Private, United-States, Female, White, Never-married, <=50K
242,23, Private, United-States, Female, White, Never-married, <=50K
243,23, Private, United-States, Female, White, Never-married, <=50K
244,23, Private, United-States, Female, White, Never-married, <=50K
245,23, Private, United-States, Female, White, Never-married, <=50K
246,23, Private, United-States, Female, White, Never-married, <=50K
247,32, Private, America, Male, *, Never-married, <=50K
248,32, Private, America, Male, *, Never-married, <=50K
249,32, Private, America, Male, *, Never-married, <=50K
250,32, Private, America, Male, *, Never-married, <=50K
251,32, Private, America, Male, *, Never-married, <=50K
252,32, Private, America, Male, *, Never-married, <=50K
253,32, Private, America, Male, *, Never-married, <=50K
254,32, Private, America, Male, *, Never-married, <=50K
255,32, Private, America, Male, *, Never-married, <=50K
256,32, Private, America, Male, *, Never-married, <=50K
257,32, Private, America, Male, *, Never-married, <=50K
258,32, Private, America, Male, *, Never-married, <=50K
259,32, Private, America, Male, *, Never-married, <=50K
260,32, Private, America, Male, *, Never-married, <=50K
261,32, Private, America, Male, *, Never-married, <=50K
262,32, Private, America, Male, *, Never-married, <=50K
263,32, Private, America, Male, *, Never-married, <=50K
264,32, Private, America, Male, *, Never-married, <=50K
265,32, Private, America, Male, *, Never-married, <=50K
266,34, Private, America, Male, *, Married-civ-spouse, <=50K
267,34, Private, America, Male, *, Married-civ-spouse, <=50K
268,34, Private, America, Male, *, Married-civ-spouse, >50K
269,34, Private, America, Male, *, Married-civ-spouse, >50K
270,34, Private, America, Male, *, Married-civ-spouse, >50K
271,34, Private, America, Male, *, Married-civ-spouse, <=50K
272,34, Private, America, Male, *, Married-civ-spouse, >50K
273,34, Private, America, Male, *, Married-civ-spouse, >50K
274,34, Private, America, Male, *, Married-civ-spouse, <=50K
275,34, Private, America, Male, *, Married-civ-spouse, <=50K
276,34, Private, America, Male, *, Married-civ-spouse, <=50K
277,34, Private, America, Male, *, Married-civ-spouse, >50K
278,34, Private, America, Male, *, Married-civ-spouse, <=50K
279,34, Private, America, Male, *, Married-civ-spouse, <=50K
280,34, Private, America, Male, *, Married-civ-spouse, <=50K
281,34, Private, America, Male, *, Married-civ-spouse, >50K
282,34, Private, America, Male, *, Married-civ-spouse, <=50K
283,34, Private, America, Male, *, Married-civ-spouse, <=50K
284,34, Private, America, Male, *, Married-civ-spouse, <=50K
285,25, Self, United-States, Male, White, Never-married, <=50K
286,25, Self, United-States, Male, White, Never-married, <=50K
287,25, Self, United-States, Male, White, Never-married, <=50K
288,25, Self, United-States, Male, White, Never-married, <=50K
289,25, Self, United-States, Male, White, Never-married, <=50K
290,25, Self, United-States, Male, White, Never-married, <=50K
291,25, Self, United-States, Male, White, Never-married, <=50K
292,25, Self, United-States, Male, White, Never-married, <=50K
293,25, Self, United-States, Male, White, Never-married, <=50K
294,25, Self, United-States, Male, White, Never-married, <=50K
295,25, Self, United-States, Male, White, Never-married, <=50K
296,25, Self, United-States, Male, White, Never-married, <=50K
297,25, Self, United-States, Male, White, Never-married, <=50K
298,25, Self, United-States, Male, White, Never-married, <=50K
299,25, Self, United-States, Male, White, Never-married, <=50K
300,25, Self, United-States, Male, White, Never-married, <=50K
301,25, Self, United-States, Male, White, Never-married, <=50K
302,25, Self, United-States, Male, White, Never-married, >50K
303,25, Self, United-States, Male, White, Never-married, <=50K
304,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
305,38, Private, United-States, Male, White, Married-civ-spouse, >50K
306,38, Private, United-States, Male, White, Married-civ-spouse, >50K
307,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
308,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
309,38, Private, United-States, Male, White, Married-civ-spouse, >50K
310,38, Private, United-States, Male, White, Married-civ-spouse, >50K
311,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
312,38, Private, United-States, Male, White, Married-civ-spouse, >50K
313,38, Private, United-States, Male, White, Married-civ-spouse, >50K
314,38, Private, United-States, Male, White, Married-civ-spouse, >50K
315,38, Private, United-States, Male, White, Married-civ-spouse, >50K
316,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
317,38, Private, United-States, Male, White, Married-civ-spouse, >50K
318,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
319,38, Private, United-States, Male, White, Married-civ-spouse, >50K
320,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
321,38, Private, United-States, Male, White, Married-civ-spouse, <=50K
322,38, Private, United-States, Male, White, Married-civ-spouse, >50K
323,43, Self, United-States, Female, White, Divorced, >50K
324,43, Self, United-States, Female, White, Divorced, <=50K
325,43, Self, United-States, Female, White, Divorced, <=50K
326,43, Self, United-States, Female, White, Divorced, <=50K
327,43, Self, United-States, Female, White, Divorced, <=50K
328,43, Self, United-States, Female, White, Divorced, <=50K
329,43, Self, United-States, Female, White, Divorced, <=50K
330,43, Self, United-States, Female, White, Divorced, <=50K
331,43, Self, United-States, Female, White, Divorced, <=50K
332,43, Self, United-States, Female, White, Divorced, <=50K
333,43, Self, United-States, Female, White, Divorced, <=50K
334,43, Self, United-States, Female, White, Divorced, <=50K
335,43, Self, United-States, Female, White, Divorced, <=50K
336,43, Self, United-States, Female, White, Divorced, <=50K
337,43, Self, United-States, Female, White, Divorced, <=50K
338,43, Self, United-States, Female, White, Divorced, <=50K
339,43, Self, United-States, Female, White, Divorced, <=50K
340,43, Self, United-States, Female, White, Divorced, <=50K
341,43, Self, United-States, Female, White, Divorced, <=50K
342,40, Private, United-States, Male, White, Married-civ-spouse, >50K
343,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
344,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
345,40, Private, United-States, Male, White, Married-civ-spouse, >50K
346,40, Private, United-States, Male, White, Married-civ-spouse, >50K
347,40, Private, United-States, Male, White, Married-civ-spouse, >50K
348,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
349,40, Private, United-States, Male, White, Married-civ-spouse, >50K
350,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
351,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
352,40, Private, United-States, Male, White, Married-civ-spouse, >50K
353,40, Private, United-States, Male, White, Married-civ-spouse, >50K
354,40, Private, United-States, Male, White, Married-civ-spouse, >50K
355,40, Private, United-States, Male, White, Married-civ-spouse, >50K
356,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
357,40, Private, United-States, Male, White, Married-civ-spouse, >50K
358,40, Private, United-States, Male, White, Married-civ-spouse, >50K
359,40, Private, United-States, Male, White, Married-civ-spouse, >50K
360,40, Private, United-States, Male, White, Married-civ-spouse, <=50K
361,54, *, America, *, Black, *, <=50K
362,54, *, America, *, Black, *, <=50K
363,54, *, America, *, Black, *, <=50K
364,54, *, America, *, Black, *, <=50K
365,54, *, America, *, Black, *, <=50K
366,54, *, America, *, Black, *, <=50K
367,54, *, America, *, Black, *, <=50K
368,54, *, America, *, Black, *, <=50K
369,54, *, America, *, Black, *, <=50K
370,54, *, America, *, Black, *, <=50K
371,54, *, America, *, Black, *, <=50K
372,54, *, America, *, Black, *, <=50K
373,54, *, America, *, Black, *, >50K
374,54, *, America, *, Black, *, <=50K
375,54, *, America, *, Black, *, <=50K
376,54, *, America, *, Black, *, <=50K
377,54, *, America, *, Black, *, <=50K
378,54, *, America, *, Black, *, >50K
379,54, *, America, *, Black, *, <=50K
380,35, *, America, Male, *, Married-civ-spouse, <=50K
381,35, *, America, Male, *, Married-civ-spouse, <=50K
382,35, *, America, Male, *, Married-civ-spouse, >50K
383,35, *, America, Male, *, Married-civ-spouse, <=50K
384,35, *, America, Male, *, Married-civ-spouse, >50K
385,35, *, America, Male, *, Married-civ-spouse, <=50K
386,35, *, America, Male, *, Married-civ-spouse, <=50K
387,35, *, America, Male, *, Married-civ-spouse, >50K
388,35, *, America, Male, *, Married-civ-spouse, <=50K
389,35, *, America, Male, *, Married-civ-spouse, <=50K
390,35, *, America, Male, *, Married-civ-spouse, >50K
391,35, *, America, Male, *, Married-civ-spouse, <=50K
392,35, *, America, Male, *, Married-civ-spouse, <=50K
393,35, *, America, Male, *, Married-civ-spouse, <=50K
394,35, *, America, Male, *, Married-civ-spouse, >50K
395,35, *, America, Male, *, Married-civ-spouse, >50K
396,35, *, America, Male, *, Married-civ-spouse, <=50K
397,35, *, America, Male, *, Married-civ-spouse, <=50K
398,35, *, America, Male, *, Married-civ-spouse, <=50K
399,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
400,43, Private, United-States, Male, White, Married-civ-spouse, >50K
401,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
402,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
403,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
404,43, Private, United-States, Male, White, Married-civ-spouse, >50K
405,43, Private, United-States, Male, White, Married-civ-spouse, >50K
406,43, Private, United-States, Male, White, Married-civ-spouse, >50K
407,43, Private, United-States, Male, White, Married-civ-spouse, >50K
408,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
409,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
410,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
411,43, Private, United-States, Male, White, Married-civ-spouse, >50K
412,43, Private, United-States, Male, White, Married-civ-spouse, >50K
413,43, Private, United-States, Male, White, Married-civ-spouse, >50K
414,43, Private, United-States, Male, White, Married-civ-spouse, >50K
415,43, Private, United-States, Male, White, Married-civ-spouse, >50K
416,43, Private, United-States, Male, White, Married-civ-spouse, >50K
417,43, Private, United-States, Male, White, Married-civ-spouse, <=50K
418,59, Private, North-America, Female, White, Divorced, <=50K
419,59, Private, North-America, Female, White, Divorced, <=50K
420,59, Private, North-America, Female, White, Divorced, <=50K
421,59, Private, North-America, Female, White, Divorced, <=50K
422,59, Private, North-America, Female, White, Divorced, <=50K
423,59, Private, North-America, Female, White, Divorced, <=50K
424,59, Private, North-America, Female, White, Divorced, <=50K
425,59, Private, North-America, Female, White, Divorced, <=50K
426,59, Private, North-America, Female, White, Divorced, <=50K
427,59, Private, North-America, Female, White, Divorced, <=50K
428,59, Private, North-America, Female, White, Divorced, <=50K
429,59, Private, North-America, Female, White, Divorced, <=50K
430,59, Private, North-America, Female, White, Divorced, <=50K
431,59, Private, North-America, Female, White, Divorced, <=50K
432,59, Private, North-America, Female, White, Divorced, <=50K
433,59, Private, North-America, Female, White, Divorced, <=50K
434,59, Private, North-America, Female, White, Divorced, <=50K
435,59, Private, North-America, Female, White, Divorced, <=50K
436,59, Private, North-America, Female, White, Divorced, <=50K
437,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
438,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
439,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
440,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
441,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
442,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
443,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
444,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
445,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
446,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
447,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
448,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
449,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
450,56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
451,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
452,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
453,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
454,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
455,56, Gov, United-States, Male, White, Married-civ-spouse, >50K
456,19, Private, United-States, Male, White, Never-married, <=50K
457,19, Private, United-States, Male, White, Never-married, <=50K
458,19, Private, United-States, Male, White, Never-married, <=50K
459,19, Private, United-States, Male, White, Never-married, <=50K
460,19, Private, United-States, Male, White, Never-married, <=50K
461,19, Private, United-States, Male, White, Never-married, <=50K
462,19, Private, United-States, Male, White, Never-married, <=50K
463,19, Private, United-States, Male, White, Never-married, <=50K
464,19, Private, United-States, Male, White, Never-married, <=50K
465,19, Private, United-States, Male, White, Never-married, <=50K
466,19, Private, United-States, Male, White, Never-married, <=50K
467,19, Private, United-States, Male, White, Never-married, <=50K
468,19, Private, United-States, Male, White, Never-married, <=50K
469,19, Private, United-States, Male, White, Never-married, <=50K
470,19, Private, United-States, Male, White, Never-married, <=50K
471,19, Private, United-States, Male, White, Never-married, <=50K
472,19, Private, United-States, Male, White, Never-married, <=50K
473,19, Private, United-States, Male, White, Never-married, <=50K
474,19, Private, United-States, Male, White, Never-married, <=50K
475,39, Private, United-States, Male, White, Divorced, <=50K
476,39, Private, United-States, Male, White, Divorced, <=50K
477,39, Private, United-States, Male, White, Divorced, >50K
478,39, Private, United-States, Male, White, Divorced, <=50K
479,39, Private, United-States, Male, White, Divorced, <=50K
480,39, Private, United-States, Male, White, Divorced, <=50K
481,39, Private, United-States, Male, White, Divorced, <=50K
482,39, Private, United-States, Male, White, Divorced, <=50K
483,39, Private, United-States, Male, White, Divorced, <=50K
484,39, Private, United-States, Male, White, Divorced, <=50K
485,39, Private, United-States, Male, White, Divorced, <=50K
486,39, Private, United-States, Male, White, Divorced, <=50K
487,39, Private, United-States, Male, White, Divorced, <=50K
488,39, Private, United-States, Male, White, Divorced, <=50K
489,39, Private, United-States, Male, White, Divorced, <=50K
490,39, Private, United-States, Male, White, Divorced, <=50K
491,39, Private, United-States, Male, White, Divorced, <=50K
492,39, Private, United-States, Male, White, Divorced, >50K
493,39, Private, United-States, Male, White, Divorced, <=50K
494,49, Private, United-States, Male, White, Married-civ-spouse, <=50K
495,49, Private, United-States, Male, White, Married-civ-spouse, >50K
496,49, Private, United-States, Male, White, Married-civ-spouse, >50K
497,49, Private, United-States, Male, White, Married-civ-spouse, >50K
498,49, Private, United-States, Male, White, Married-civ-spouse, <=50K
499,49, Private, United-States, Male, White, Married-civ-spouse, <=50K
500,49, Private, United-States, Male, White, Married-civ-spouse, >50K
