age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
18, 446839, 9, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
52, 276515, 13, 0, 0, 40, Private, Cuba, Male, White, Married-civ-spouse, Husband, Other-service, <=50K
46, 51618, 9, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Other-service, <=50K
59, 159937, 9, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
44, 343591, 9, 14344, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Craft-repair, >50K
53, 346253, 9, 0, 0, 35, Private, United-States, Female, White, Divorced, Own-child, Sales, <=50K
49, 268234, 9, 0, 0, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Protective-serv, >50K
33, 202051, 14, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
30, 54334, 5, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
43, 410867, 16, 0, 0, 50, Federal-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, >50K
57, 249977, 11, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
37, 286730, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Craft-repair, <=50K
28, 212563, 10, 0, 0, 25, Private, United-States, Female, Black, Divorced, Unmarried, Machine-op-inspct, <=50K
34, 226296, 13, 0, 0, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Protective-serv, >50K
29, 115585, 10, 0, 0, 50, Local-gov, United-States, Male, White, Never-married, Not-in-family, Handlers-cleaners, <=50K
48, 191277, 16, 0, 1902, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
37, 202683, 10, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
48, 171095, 12, 0, 0, 40, Private, England, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
32, 249409, 9, 0, 0, 40, Federal-gov, United-States, Male, Black, Never-married, Own-child, Other-service, <=50K
76, 124191, 14, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
44, 198282, 13, 15024, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
47, 149116, 14, 0, 0, 50, Self-emp-not-inc, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
20, 188300, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Tech-support, <=50K
29, 103432, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
32, 317660, 9, 7688, 0, 40, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
30, 194901, 7, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
31, 189265, 9, 0, 0, 40, Local-gov, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
42, 124692, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
24, 432376, 13, 0, 0, 40, Private, United-States, Male, White, Never-married, Other-relative, Sales, <=50K
38, 65324, 15, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
56, 335605, 9, 0, 1887, 50, Self-emp-not-inc, Canada, Male, White, Married-civ-spouse, Husband, Other-service, >50K
28, 377869, 10, 4064, 0, 25, Private, United-States, Female, White, Married-civ-spouse, Wife, Sales, <=50K
36, 102864, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Machine-op-inspct, <=50K
53, 95647, 5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
56, 303090, 10, 0, 0, 50, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
49, 197371, 11, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Craft-repair, >50K
55, 247552, 10, 0, 0, 56, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
22, 102632, 9, 0, 0, 41, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
21, 199915, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
40, 118853, 13, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
30, 77143, 13, 0, 0, 40, Private, Germany, Male, Black, Never-married, Own-child, Exec-managerial, <=50K
29, 267989, 13, 0, 0, 50, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
19, 301606, 10, 0, 0, 35, Private, United-States, Male, Black, Never-married, Own-child, Other-service, <=50K
47, 287828, 13, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Exec-managerial, >50K
20, 111697, 10, 0, 1719, 28, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K
31, 114937, 12, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
39, 365739, 10, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
28, 69621, 12, 0, 0, 60, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
24, 43323, 9, 0, 1762, 40, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
38, 120985, 9, 4386, 0, 35, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
37, 254202, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
46, 146195, 12, 0, 0, 36, Private, United-States, Female, Black, Divorced, Not-in-family, Tech-support, <=50K
38, 125933, 14, 0, 0, 40, Federal-gov, Iran, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
43, 56920, 9, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
27, 163127, 11, 0, 0, 35, Private, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, <=50K
20, 34310, 10, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Sales, <=50K
49, 81973, 10, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Craft-repair, >50K
61, 66614, 9, 0, 0, 40, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
27, 232782, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
19, 316868, 10, 0, 0, 30, Private, Mexico, Male, White, Never-married, Own-child, Other-service, <=50K
45, 196584, 11, 0, 1564, 40, Private, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, >50K
70, 105376, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Other-relative, Tech-support, <=50K
31, 185814, 9, 0, 0, 30, Private, United-States, Female, Black, Never-married, Unmarried, Transport-moving, <=50K
22, 175374, 10, 0, 0, 24, Private, United-States, Male, White, Married-civ-spouse, Husband, Other-service, <=50K
36, 108293, 9, 0, 0, 24, Private, United-States, Female, White, Widowed, Unmarried, Other-service, <=50K
64, 181232, 7, 0, 2179, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
47, 186009, 10, 0, 0, 38, Local-gov, Mexico, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
34, 198183, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
33, 163003, 13, 0, 0, 40, Private, Philippines, Female, Asian-Pac-Islander, Never-married, Other-relative, Exec-managerial, <=50K
21, 296158, 9, 0, 0, 35, Private, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
48, 187715, 9, 0, 0, 46, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
23, 214542, 13, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Handlers-cleaners, <=50K
71, 494223, 10, 0, 1816, 2, Self-emp-not-inc, United-States, Male, Black, Separated, Unmarried, Sales, <=50K
29, 191535, 9, 0, 0, 60, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
42, 228456, 13, 0, 0, 50, Private, United-States, Male, Black, Separated, Other-relative, Other-service, <=50K
25, 252752, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Unmarried, Other-service, <=50K
44, 78374, 14, 0, 0, 40, Self-emp-inc, United-States, Female, Asian-Pac-Islander, Divorced, Unmarried, Exec-managerial, <=50K
28, 88419, 9, 0, 0, 40, Private, England, Female, Asian-Pac-Islander, Never-married, Not-in-family, Exec-managerial, <=50K
45, 201080, 14, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
36, 207157, 10, 0, 0, 40, Private, Mexico, Female, White, Divorced, Unmarried, Other-service, <=50K
39, 235485, 12, 0, 0, 42, Federal-gov, United-States, Male, White, Never-married, Not-in-family, Exec-managerial, <=50K
46, 102628, 14, 0, 0, 40, State-gov, United-States, Male, White, Widowed, Unmarried, Protective-serv, <=50K
18, 25828, 7, 0, 0, 16, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
66, 54826, 11, 0, 0, 20, Local-gov, United-States, Female, White, Widowed, Not-in-family, Prof-specialty, <=50K
27, 124953, 9, 0, 1980, 40, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
28, 175325, 9, 0, 0, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Protective-serv, <=50K
51, 96062, 10, 0, 1977, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
27, 428030, 13, 0, 0, 50, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
28, 149624, 13, 0, 0, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
27, 253814, 9, 0, 0, 25, Private, United-States, Female, White, Married-spouse-absent, Unmarried, Sales, <=50K
21, 312956, 9, 0, 0, 40, Private, United-States, Male, Black, Never-married, Own-child, Craft-repair, <=50K
34, 483777, 9, 0, 0, 40, Private, United-States, Male, Black, Never-married, Not-in-family, Handlers-cleaners, <=50K
18, 183930, 9, 0, 0, 12, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
33, 37274, 13, 0, 0, 65, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
44, 181344, 10, 0, 0, 38, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Exec-managerial, >50K
43, 114580, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
30, 633742, 10, 0, 0, 45, Private, United-States, Male, Black, Never-married, Not-in-family, Craft-repair, <=50K
40, 286370, 4, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
37, 29054, 10, 0, 0, 42, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
34, 304030, 9, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Adm-clerical, <=50K
41, 143129, 13, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Divorced, Not-in-family, Exec-managerial, <=50K
31, 99928, 14, 0, 0, 50, Private, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, <=50K
58, 109567, 16, 0, 0, 1, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
38, 155222, 10, 0, 0, 28, Private, United-States, Female, Black, Divorced, Not-in-family, Machine-op-inspct, <=50K
24, 159567, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
41, 523910, 13, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Craft-repair, <=50K
47, 120939, 10, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
41, 130760, 13, 0, 0, 24, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
23, 197387, 3, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Other-relative, Transport-moving, <=50K
36, 99374, 10, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
40, 56795, 14, 14084, 0, 55, Federal-gov, United-States, Female, White, Never-married, Not-in-family, Exec-managerial, >50K
35, 138992, 14, 7298, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Other-relative, Prof-specialty, >50K
24, 32921, 9, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
26, 397317, 14, 0, 1876, 40, Private, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
51, 259323, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
42, 254817, 10, 0, 1340, 40, Local-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
37, 48211, 9, 0, 0, 35, State-gov, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
18, 140164, 7, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
36, 128757, 13, 7298, 0, 36, Private, United-States, Male, Black, Married-civ-spouse, Husband, Other-service, >50K
35, 36270, 9, 0, 0, 60, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
58, 210563, 9, 15024, 0, 35, Self-emp-inc, United-States, Female, White, Married-civ-spouse, Wife, Sales, >50K
17, 65368, 7, 0, 0, 12, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
44, 160943, 9, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Transport-moving, <=50K
37, 208358, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
35, 153790, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Never-married, Not-in-family, Sales, <=50K
60, 85815, 9, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Craft-repair, <=50K
54, 125417, 4, 0, 0, 40, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
37, 635913, 13, 0, 0, 60, Private, United-States, Male, Black, Never-married, Not-in-family, Exec-managerial, >50K
50, 313321, 12, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Sales, <=50K
38, 182609, 13, 0, 0, 50, Private, Poland, Male, White, Married-civ-spouse, Husband, Sales, <=50K
45, 109434, 13, 0, 0, 55, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
25, 255004, 6, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
31, 197860, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
90, 51744, 9, 0, 2206, 40, Private, United-States, Male, Black, Never-married, Not-in-family, Other-service, <=50K
54, 176681, 9, 0, 0, 20, Private, United-States, Male, Black, Married-civ-spouse, Husband, Adm-clerical, <=50K
53, 140359, 1, 0, 0, 35, Local-gov, United-States, Female, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
18, 243313, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
66, 167687, 9, 1409, 0, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
75, 314209, 11, 0, 0, 20, Private, Columbia, Female, White, Widowed, Not-in-family, Adm-clerical, <=50K
65, 176796, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
35, 538583, 7, 3674, 0, 40, Private, United-States, Male, Black, Separated, Not-in-family, Transport-moving, <=50K
41, 130408, 9, 0, 0, 38, Private, United-States, Female, Black, Divorced, Unmarried, Sales, <=50K
25, 159732, 10, 0, 0, 42, Private, United-States, Male, White, Never-married, Not-in-family, Adm-clerical, <=50K
33, 110978, 10, 0, 0, 40, Private, United-States, Female, Other, Divorced, Other-relative, Craft-repair, <=50K
28, 76714, 15, 0, 0, 55, Private, United-States, Male, White, Never-married, Not-in-family, Prof-specialty, >50K
59, 268700, 9, 0, 0, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Other-service, <=50K
40, 170525, 10, 0, 0, 38, State-gov, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
41, 180138, 13, 0, 0, 50, Private, Iran, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
38, 115076, 14, 0, 0, 70, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
23, 115458, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Transport-moving, <=50K
40, 347890, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
41, 196001, 9, 0, 0, 20, Self-emp-not-inc, United-States, Female, White, Married-civ-spouse, Wife, Other-service, <=50K
24, 273905, 12, 0, 0, 50, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Protective-serv, <=50K
38, 179488, 10, 0, 1741, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
58, 236596, 9, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
32, 183916, 9, 0, 0, 34, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
40, 207578, 12, 0, 1977, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, >50K
41, 112763, 15, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
42, 390781, 13, 0, 0, 40, Private, United-States, Female, Black, Married-civ-spouse, Wife, Adm-clerical, <=50K
59, 171328, 6, 0, 0, 30, Local-gov, United-States, Female, Black, Widowed, Unmarried, Other-service, <=50K
19, 27382, 10, 0, 0, 40, Local-gov, United-States, Male, White, Never-married, Own-child, Adm-clerical, <=50K
58, 259014, 10, 0, 0, 20, Private, United-States, Male, White, Never-married, Not-in-family, Transport-moving, <=50K
42, 303044, 9, 0, 0, 40, Self-emp-not-inc, Cambodia, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Farming-fishing, >50K
20, 117789, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
32, 172579, 9, 0, 0, 30, Private, United-States, Female, White, Separated, Not-in-family, Other-service, <=50K
45, 187666, 11, 0, 0, 45, Private, United-States, Female, White, Widowed, Not-in-family, Exec-managerial, <=50K
50, 204518, 4, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
36, 150042, 13, 0, 0, 40, Private, United-States, Female, White, Divorced, Own-child, Prof-specialty, <=50K
45, 98092, 9, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
17, 245918, 7, 0, 0, 12, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
59, 146013, 10, 4064, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
26, 378322, 7, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
