age, workclass, native-country, sex, race, marital-status, income 
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, >50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
38, Private, United-States, Male, White, Divorced, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, <=50K
53, *, United-States, Male, Black, Married-civ-spouse, >50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, >50K
28, Private, America, Female, Black, *, <=50K
28, Private, America, Female, Black, *, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
37, Private, United-States, Female, White, Married-civ-spouse, <=50K
37, Private, United-States, Female, White, Married-civ-spouse, >50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, >50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, >50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
49, Private, America, Female, *, *, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, <=50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, >50K
31, Private, United-States, Female, White, Never-married, >50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, >50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, <=50K
31, Private, United-States, Female, White, Never-married, >50K
31, Private, United-States, Female, White, Never-married, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, >50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
42, Private, United-States, Male, White, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, >50K
37, *, America, Male, *, Married-civ-spouse, <=50K
37, *, America, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, <=50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, >50K
30, *, *, Male, *, Married-civ-spouse, >50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
23, Private, United-States, Female, White, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
32, Private, America, Male, *, Never-married, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, >50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
34, Private, America, Male, *, Married-civ-spouse, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, <=50K
25, Self, United-States, Male, White, Never-married, >50K
25, Self, United-States, Male, White, Never-married, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, <=50K
38, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Self, United-States, Female, White, Divorced, >50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
43, Self, United-States, Female, White, Divorced, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, >50K
40, Private, United-States, Male, White, Married-civ-spouse, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, >50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, <=50K
54, *, America, *, Black, *, >50K
54, *, America, *, Black, *, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, >50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
35, *, America, Male, *, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, >50K
43, Private, United-States, Male, White, Married-civ-spouse, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
59, Private, North-America, Female, White, Divorced, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, <=50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
56, Gov, United-States, Male, White, Married-civ-spouse, >50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
19, Private, United-States, Male, White, Never-married, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, >50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, <=50K
39, Private, United-States, Male, White, Divorced, >50K
39, Private, United-States, Male, White, Divorced, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
49, Private, United-States, Male, White, Married-civ-spouse, >50K
49, Private, United-States, Male, White, Married-civ-spouse, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, <=50K
23, Gov, United-States, Male, White, Never-married, >50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
20, Private, United-States, Male, *, Never-married, <=50K
