age, fnlwgt, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 9
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 13
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 4
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 5
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 13
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 9
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 12
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 9
30.5, 375422, 0, 0, 41, Private, America, Female, *, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 14
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 3
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 7
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 3
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 2
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 9
41, 309682.5, 0, 0, 40, Private, America, Female, White, Married-civ-spouse, Wife, *, <=50K, 10
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 5
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 10
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 9
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 4
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 7
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 9
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 9
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 5
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 10
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 9
52.5, 187641.5, 0, 0, 18, Self, *, Female, *, *, Not-in-family, *, <=50K, 10
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 9
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 10
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 14
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 13
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 13
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 10
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 14
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 13
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 10
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 10
52.5, 223069.5, 0, 0, 46.5, *, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K, 12
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 14
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 14
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 15
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 14
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 13
36.5, 132923.5, 14214, 0, 50, Private, United-States, *, White, *, Not-in-family, *, >50K, 15
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 8
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 14
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
43.5, 187115, 6433, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 10
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 13
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 9
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 3
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 15
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 2
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 9
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 15
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 9
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 4
37.5, 343766, 1971, 0, 82.5, Self, *, Male, *, Married-civ-spouse, Husband, *, *, 15
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 9
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 10
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 13
31, 162034, 0, 0, 40, *, *, Male, *, Married-civ-spouse, Husband, services, >50K, 14
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 11
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 11
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 9
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 9
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
23, 166526.5, 527.5, 0, 33, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K, 13
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 12
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 9
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 10
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 13
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 10
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 10
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 14
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 14
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 10
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 10
35, 238984.5, 0, 0, 50, Private, United-States, Male, *, Never-married, Not-in-family, services, <=50K, 13
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 4
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 12
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 248105.5, 0, 0, 45, Self, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 11
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 7
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 13
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 14
25, 255216.5, 0, 0, 36, Self, United-States, Male, White, Never-married, Own-child, *, <=50K, 9
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 9
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 4
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 10
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 9
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 10
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 11
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 9
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 12
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 6
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 9
33, 211571, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, manual-labor, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 7
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 6
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38, 85972.5, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 11
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 14
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 13
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 14
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 13
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 13
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 10
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 10
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 11
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 10
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 9
45, 335784, 0, 0, 47.5, Self, United-States, Female, White, Divorced, *, *, *, 13
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 16
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 14
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
41, 207027.5, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 9
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 3
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 9
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 12
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 13
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 4
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 7
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 9
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 10
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 5
56, 349512, 0, 0, 22.5, Self, United-States, *, *, *, *, *, <=50K, 14
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 5
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 7
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 7
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 7
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 7
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 10
35.5, 90225, 0, 0, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 7
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 7
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 4
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 10
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 13
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
44, 164942, 0, 2110.5, 44, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 13
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 10
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 6
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 6
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 4
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 9
60.5, 153466.5, 1298.5, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, *, <=50K, 6
57.5, 255411, 0, 0, 40.5, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
57.5, 255411, 0, 0, 40.5, Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
