age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
20, 431745, 10, 0, 0, 14, Private, United-States, Female, Black, Never-married, Not-in-family, Adm-clerical, <=50K
59, 284834, 13, 2885, 0, 30, Private, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, <=50K
62, 162245, 15, 0, 1628, 70, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
23, 121471, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
24, 216129, 13, 0, 0, 50, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
36, 136028, 5, 0, 0, 30, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
17, 103851, 7, 1055, 0, 20, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K
44, 202565, 9, 0, 0, 45, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
29, 112031, 9, 0, 0, 50, Private, United-States, Female, White, Divorced, Not-in-family, Craft-repair, <=50K
49, 105444, 8, 0, 0, 39, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
38, 156728, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
39, 19914, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Divorced, Unmarried, Adm-clerical, <=50K
41, 233955, 14, 0, 0, 45, Private, China, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Prof-specialty, >50K
21, 57711, 9, 0, 0, 30, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
44, 303521, 10, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
40, 34037, 9, 0, 0, 70, Self-emp-not-inc, United-States, Male, White, Never-married, Not-in-family, Farming-fishing, <=50K
49, 169818, 9, 0, 0, 40, Private, United-States, Female, Black, Married-civ-spouse, Wife, Other-service, >50K
59, 147707, 9, 0, 2339, 40, Local-gov, United-States, Male, White, Widowed, Unmarried, Farming-fishing, <=50K
29, 183523, 6, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
35, 103260, 14, 0, 0, 35, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
40, 135056, 12, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
50, 159670, 9, 0, 0, 40, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
32, 205390, 9, 0, 0, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
25, 282063, 4, 0, 0, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
51, 158948, 9, 0, 0, 84, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, >50K
23, 228243, 10, 0, 0, 44, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
53, 121618, 4, 0, 0, 40, Private, United-States, Male, Amer-Indian-Eskimo, Never-married, Not-in-family, Transport-moving, <=50K
32, 244665, 9, 5178, 0, 45, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
26, 270276, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
41, 66632, 10, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
38, 119741, 14, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Craft-repair, >50K
25, 169990, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
24, 249101, 9, 0, 0, 40, Local-gov, United-States, Female, Black, Divorced, Unmarried, Protective-serv, <=50K
29, 303446, 13, 0, 0, 25, State-gov, Nicaragua, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
40, 102606, 14, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
49, 268022, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
35, 343403, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
51, 196504, 9, 0, 0, 38, State-gov, United-States, Male, White, Divorced, Unmarried, Craft-repair, <=50K
23, 54472, 10, 0, 0, 50, Private, United-States, Female, White, Married-spouse-absent, Not-in-family, Other-service, <=50K
44, 220563, 10, 0, 0, 40, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
27, 208406, 13, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
53, 302868, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
37, 86150, 13, 0, 0, 30, Private, United-States, Female, Asian-Pac-Islander, Married-civ-spouse, Wife, Other-service, >50K
47, 304133, 10, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
47, 224149, 13, 0, 0, 40, State-gov, United-States, Female, White, Divorced, Not-in-family, Exec-managerial, >50K
42, 213821, 9, 0, 1887, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
39, 179579, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
28, 201175, 7, 0, 0, 40, Private, United-States, Male, Black, Never-married, Not-in-family, Machine-op-inspct, <=50K
26, 60726, 10, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Craft-repair, <=50K
47, 121124, 3, 0, 0, 55, Self-emp-not-inc, Italy, Male, White, Married-civ-spouse, Husband, Sales, >50K
36, 393673, 12, 0, 0, 50, Private, United-States, Female, White, Married-civ-spouse, Wife, Exec-managerial, >50K
29, 54131, 10, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
34, 306982, 13, 0, 0, 60, Self-emp-not-inc, South, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Sales, <=50K
42, 70055, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
23, 235853, 13, 0, 0, 22, State-gov, United-States, Male, White, Never-married, Not-in-family, Tech-support, <=50K
36, 127306, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Exec-managerial, <=50K
43, 160815, 11, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Prof-specialty, <=50K
51, 128143, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
44, 239539, 13, 0, 0, 40, Federal-gov, Philippines, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Adm-clerical, >50K
43, 159549, 10, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
23, 27776, 11, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
47, 275361, 12, 0, 0, 35, Private, United-States, Female, White, Widowed, Own-child, Other-service, <=50K
29, 40083, 16, 0, 0, 40, Private, Canada, Male, White, Never-married, Not-in-family, Prof-specialty, <=50K
90, 52386, 10, 0, 0, 35, Private, United-States, Male, Asian-Pac-Islander, Never-married, Not-in-family, Other-service, <=50K
64, 201293, 9, 0, 0, 38, State-gov, United-States, Female, White, Widowed, Not-in-family, Adm-clerical, <=50K
42, 27444, 10, 0, 0, 40, Private, United-States, Male, White, Married-spouse-absent, Not-in-family, Prof-specialty, >50K
62, 33142, 14, 0, 0, 60, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
39, 77146, 13, 0, 1887, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
53, 173093, 10, 0, 1887, 40, Federal-gov, Philippines, Female, Asian-Pac-Islander, Married-civ-spouse, Wife, Exec-managerial, >50K
45, 107787, 11, 0, 0, 40, Private, Canada, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
26, 256000, 15, 99999, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
25, 122999, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
43, 129573, 9, 0, 0, 44, Private, United-States, Female, Black, Never-married, Not-in-family, Sales, <=50K
63, 30602, 4, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Married-spouse-absent, Unmarried, Other-service, <=50K
36, 241962, 13, 0, 0, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, <=50K
19, 55284, 9, 0, 0, 35, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
20, 137651, 10, 0, 0, 40, Private, United-States, Male, Amer-Indian-Eskimo, Never-married, Own-child, Machine-op-inspct, <=50K
50, 181139, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Farming-fishing, <=50K
44, 326232, 13, 0, 2547, 50, Private, United-States, Male, White, Divorced, Unmarried, Exec-managerial, >50K
61, 83045, 5, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
61, 355645, 5, 0, 0, 20, Private, Trinadad&Tobago, Male, Black, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
39, 105813, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
64, 319371, 13, 15024, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
57, 206206, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
34, 271933, 13, 0, 1741, 45, Private, United-States, Female, White, Never-married, Other-relative, Exec-managerial, <=50K
38, 264627, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
20, 174063, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
58, 110517, 16, 4064, 0, 40, State-gov, India, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Prof-specialty, <=50K
24, 166851, 14, 0, 0, 13, State-gov, United-States, Male, White, Never-married, Not-in-family, Prof-specialty, <=50K
33, 326104, 10, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
31, 116677, 9, 0, 0, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
24, 210781, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Craft-repair, <=50K
55, 141807, 13, 0, 0, 60, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
32, 115631, 10, 4101, 0, 50, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
27, 147638, 13, 0, 0, 40, Private, Hong, Female, Asian-Pac-Islander, Never-married, Other-relative, Adm-clerical, <=50K
49, 277434, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
48, 183486, 11, 0, 0, 56, State-gov, United-States, Female, White, Divorced, Unmarried, Prof-specialty, >50K
51, 237735, 9, 3103, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, >50K
