age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
39, 228804, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
39, 228804, 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
53, 268784, 7, 0, 0, 40, *, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Never-married
29, 357752, 13, 0, 0, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Never-married
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Divorced
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Never-married
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Married-civ-spouse
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Never-married
39.5, 311307.5, 14, 0, 0, 40, Self, United-States, Female, White, *, *, <=50K, Never-married
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Married-spouse-absent
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Divorced
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Widowed
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Never-married
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Divorced
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Divorced
51, 187641.5, 5, 0, 0, 28, Self, America, Female, *, Not-in-family, services, <=50K, Separated
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
53, 221849.5, 9, 0, 0, 45, Self, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Never-married
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Married-civ-spouse
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Married-civ-spouse
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Never-married
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Never-married
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Divorced
35.5, 107381, 14.5, 14554, 0, 50, Private, United-States, Female, *, *, *, >50K, Never-married
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 163760, 13, 6433, 0, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Separated
40.5, 320872, 10, 2589, 0, 84.5, Self, *, Male, *, *, *, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 159486, 13, 0, 0, 40, *, *, Male, *, Husband, Prof-specialty, >50K, Married-civ-spouse
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
23, 166526.5, 13, 527.5, 0, 32.5, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Never-married
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Never-married
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Divorced
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Divorced
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Divorced
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Divorced
33, 230011.5, 12, 1298.5, 0, 51, Private, United-States, Male, *, Not-in-family, *, *, Divorced
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34.5, 280192, 4, 0, 0, 45, Private, Central-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Separated
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Married-civ-spouse
25, 225274, 9, 0, 0, 37.5, Self, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Never-married
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Never-married
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Never-married
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Divorced
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Divorced
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Never-married
33, 215300, 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, manual-labor, <=50K, Never-married
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38, 135424.5, 7, 0, 0, 50, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Divorced
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Married-civ-spouse
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Divorced
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Married-civ-spouse
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Married-civ-spouse
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Divorced
46, 304073, 14, 0, 0, 47.5, Self, United-States, *, White, *, Exec-managerial, >50K, Divorced
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
42.5, 207027.5, 16, 0, 0, 60, Self, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Separated
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Widowed
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Widowed
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Married-civ-spouse
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Divorced
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Married-spouse-absent
57.5, 327713.5, 9, 297, 0, 20, Self, United-States, Female, *, *, Other-service, <=50K, Separated
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
36.5, 124487, 5, 0, 0, 40, *, North-America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44.5, 152035, 8, 0, 2046.5, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Divorced
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Never-married
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Widowed
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Divorced
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Divorced
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Divorced
59.5, 136372, 9, 1298.5, 0, 40, Private, United-States, Female, White, Unmarried, services, <=50K, Divorced
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
57.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
20.5, 203007, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Divorced
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Married-civ-spouse
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Divorced
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Separated
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Divorced
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Married-civ-spouse
41, 401810.5, 9.5, 0, 0, 82, Self, United-States, *, White, *, *, <=50K, Divorced
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49.5, 207693, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
25, 213252, 12, 0, 0, 53.5, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
20.5, 274886, 10, 0, 0, 44.5, Private, United-States, Male, *, Own-child, services, <=50K, Never-married
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Divorced
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Never-married
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Divorced
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Separated
46, 428423.5, 13, 0, 1574.5, 40, *, United-States, *, White, *, *, <=50K, Never-married
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Married-civ-spouse
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Never-married
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Never-married
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Never-married
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Never-married
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Married-spouse-absent
31.5, 93923, 10, 0, 0, 40, *, United-States, *, *, Own-child, Adm-clerical, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Married-civ-spouse
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
22.5, 374753, 10, 0, 0, 20, *, United-States, Male, Black, *, services, <=50K, Never-married
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Never-married
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
49, 268014.5, 7, 0, 0, 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
22.5, 203165.5, 10, 0, 0, 40, Private, United-States, Male, White, Own-child, manual-labor, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Married-AF-spouse
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
19.5, 557972, 9.5, 0, 0, 27.5, *, United-States, *, White, *, *, <=50K, Never-married
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
49.5, 285312, 12.5, 0, 0, 40, Self, North-America, Male, White, Husband, *, <=50K, Married-civ-spouse
35, 510323, 5, 0, 0, 44, Self, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
35, 510323, 5, 0, 0, 44, Self, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
35, 510323, 5, 0, 0, 44, Self, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
