age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
35, 54576, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
28, 114053, 13, 0, 0, 55, Private, United-States, Male, White, Never-married, Not-in-family, Transport-moving, <=50K
47, 87490, 14, 0, 0, 42, Private, United-States, Male, White, Divorced, Unmarried, Exec-managerial, <=50K
23, 190483, 13, 0, 0, 20, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
38, 143774, 10, 0, 0, 45, State-gov, United-States, Female, White, Separated, Not-in-family, Exec-managerial, <=50K
44, 219288, 4, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
27, 111900, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Prof-specialty, <=50K
20, 81145, 10, 0, 0, 25, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
48, 110457, 10, 0, 0, 40, Federal-gov, United-States, Male, White, Divorced, Not-in-family, Exec-managerial, <=50K
29, 92262, 9, 0, 0, 48, Local-gov, United-States, Male, White, Never-married, Own-child, Protective-serv, <=50K
29, 267034, 7, 0, 0, 40, Private, Haiti, Male, Black, Never-married, Own-child, Craft-repair, <=50K
53, 128272, 16, 0, 0, 70, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
41, 32185, 13, 0, 0, 40, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
24, 106085, 9, 0, 1721, 30, Private, United-States, Male, Black, Never-married, Own-child, Other-service, <=50K
33, 169879, 13, 3103, 0, 47, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
22, 137510, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Adm-clerical, <=50K
63, 86108, 9, 0, 0, 6, Private, United-States, Male, White, Widowed, Not-in-family, Farming-fishing, <=50K
42, 177307, 15, 0, 0, 65, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, >50K
22, 226508, 13, 0, 0, 50, Private, United-States, Female, White, Never-married, Own-child, Exec-managerial, <=50K
28, 109165, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
51, 175897, 5, 0, 0, 20, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
53, 68898, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
18, 293227, 9, 0, 0, 45, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
51, 133461, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
21, 255957, 10, 4101, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Exec-managerial, <=50K
78, 182977, 9, 2964, 0, 40, Private, United-States, Female, Black, Widowed, Not-in-family, Other-service, <=50K
23, 115244, 13, 0, 0, 60, Local-gov, United-States, Female, White, Never-married, Own-child, Prof-specialty, <=50K
66, 271567, 9, 0, 0, 40, Private, United-States, Male, Black, Separated, Not-in-family, Machine-op-inspct, <=50K
43, 341204, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
31, 184307, 10, 0, 0, 50, Private, Jamaica, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
46, 246212, 14, 0, 0, 45, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
56, 200235, 10, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
44, 193459, 11, 3411, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
37, 166497, 13, 0, 0, 35, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
57, 141326, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
47, 386136, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
30, 209103, 11, 0, 0, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
35, 119098, 16, 7298, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
20, 114874, 10, 0, 0, 30, Private, United-States, Male, White, Never-married, Own-child, Adm-clerical, <=50K
24, 293579, 9, 0, 0, 20, Private, United-States, Female, Black, Never-married, Own-child, Sales, <=50K
46, 134727, 7, 0, 0, 43, Private, Germany, Male, Amer-Indian-Eskimo, Divorced, Unmarried, Machine-op-inspct, <=50K
61, 120939, 15, 0, 0, 5, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, >50K
28, 216481, 13, 0, 0, 40, Local-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
45, 103538, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
43, 75742, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
17, 130806, 6, 0, 0, 24, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
56, 117148, 4, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Machine-op-inspct, <=50K
67, 318533, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, <=50K
50, 21095, 10, 0, 0, 40, Private, Philippines, Male, Asian-Pac-Islander, Divorced, Unmarried, Other-service, <=50K
28, 89718, 9, 2202, 0, 48, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
52, 158993, 9, 0, 0, 38, Private, United-States, Female, Black, Divorced, Other-relative, Other-service, <=50K
42, 285066, 13, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
51, 120914, 4, 2961, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
40, 218995, 10, 0, 0, 42, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
38, 166988, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K
71, 105200, 9, 6767, 0, 20, Private, United-States, Male, White, Married-civ-spouse, Husband, Protective-serv, <=50K
31, 19302, 12, 2202, 0, 38, Private, United-States, Male, White, Never-married, Not-in-family, Adm-clerical, <=50K
51, 221532, 13, 0, 0, 40, Private, United-States, Male, White, Divorced, Unmarried, Exec-managerial, >50K
23, 156807, 5, 0, 0, 36, Private, United-States, Male, Black, Never-married, Own-child, Handlers-cleaners, <=50K
63, 174018, 10, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Sales, >50K
30, 111415, 9, 0, 0, 55, Private, Germany, Male, White, Married-civ-spouse, Husband, Other-service, <=50K
51, 133050, 10, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Exec-managerial, >50K
42, 213821, 9, 0, 1887, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
37, 35330, 9, 0, 1669, 55, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
31, 106437, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
24, 353010, 13, 0, 0, 65, Private, United-States, Male, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
64, 177825, 9, 1055, 0, 40, Self-emp-not-inc, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
30, 270577, 9, 0, 0, 40, Private, United-States, Female, White, Separated, Unmarried, Adm-clerical, <=50K
36, 127306, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Exec-managerial, <=50K
38, 338320, 15, 0, 1977, 50, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
58, 164065, 14, 0, 0, 18, Self-emp-not-inc, United-States, Male, White, Divorced, Not-in-family, Sales, <=50K
20, 236769, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
44, 167955, 9, 0, 0, 40, Private, Poland, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
17, 329783, 6, 0, 0, 10, Private, United-States, Female, White, Never-married, Other-relative, Sales, <=50K
42, 27444, 10, 0, 0, 40, Private, United-States, Male, White, Married-spouse-absent, Not-in-family, Prof-specialty, >50K
32, 236770, 10, 0, 0, 50, Private, United-States, Male, White, Divorced, Not-in-family, Sales, <=50K
18, 675421, 5, 594, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
19, 172893, 10, 0, 0, 30, Private, United-States, Female, White, Never-married, Own-child, Exec-managerial, <=50K
57, 346963, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
54, 183611, 10, 3137, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
61, 244087, 9, 0, 0, 52, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
61, 355645, 5, 0, 0, 20, Private, Trinadad&Tobago, Male, Black, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
60, 162947, 3, 0, 0, 40, Private, Puerto-Rico, Female, White, Divorced, Not-in-family, Machine-op-inspct, <=50K
61, 146788, 4, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
59, 104216, 15, 0, 0, 25, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
55, 320835, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
40, 216116, 5, 0, 0, 40, Private, Haiti, Female, Black, Never-married, Unmarried, Machine-op-inspct, <=50K
25, 135645, 14, 0, 0, 20, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
24, 210781, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Craft-repair, <=50K
43, 188291, 2, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Sales, <=50K
55, 255364, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
25, 186925, 10, 2597, 0, 48, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
40, 225978, 10, 0, 0, 40, Private, United-States, Male, Black, Separated, Not-in-family, Exec-managerial, <=50K
41, 255044, 13, 0, 0, 55, Private, United-States, Female, White, Divorced, Not-in-family, Exec-managerial, <=50K
31, 123273, 9, 0, 0, 40, Private, United-States, Female, Black, Never-married, Own-child, Sales, <=50K
18, 387568, 6, 0, 0, 10, Private, United-States, Male, White, Never-married, Own-child, Sales, <=50K
39, 548510, 13, 0, 0, 30, Private, United-States, Male, Black, Married-civ-spouse, Husband, Prof-specialty, <=50K
69, 69306, 10, 0, 0, 15, Self-emp-not-inc, United-States, Female, White, Married-civ-spouse, Wife, Other-service, <=50K
28, 270366, 6, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Sales, <=50K
41, 344624, 10, 0, 1485, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Other-service, >50K
22, 24896, 9, 0, 0, 30, Private, Germany, Female, White, Divorced, Unmarried, Tech-support, <=50K
24, 155818, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
63, 26904, 9, 0, 0, 98, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
27, 169662, 13, 0, 0, 42, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
49, 288548, 14, 0, 0, 50, Local-gov, United-States, Female, White, Separated, Unmarried, Prof-specialty, <=50K
42, 121264, 11, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
27, 37933, 10, 0, 0, 40, Private, United-States, Female, Black, Never-married, Unmarried, Adm-clerical, <=50K
25, 117589, 12, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
43, 55294, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
28, 169069, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
51, 145409, 13, 15024, 0, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
45, 263982, 10, 0, 0, 40, State-gov, United-States, Female, White, Divorced, Unmarried, Prof-specialty, <=50K
40, 174373, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
24, 177526, 13, 0, 0, 15, State-gov, United-States, Male, White, Never-married, Not-in-family, Prof-specialty, <=50K
41, 179533, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
20, 227943, 9, 0, 0, 45, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
39, 338320, 6, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
45, 160472, 13, 0, 1977, 50, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
47, 297884, 6, 0, 0, 40, Private, United-States, Male, White, Widowed, Not-in-family, Machine-op-inspct, <=50K
25, 206600, 5, 0, 0, 48, Private, Mexico, Male, White, Never-married, Other-relative, Machine-op-inspct, <=50K
31, 207537, 9, 0, 1669, 50, Private, United-States, Male, White, Divorced, Own-child, Craft-repair, <=50K
59, 31840, 9, 0, 0, 40, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
63, 111963, 10, 0, 0, 16, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
30, 116508, 9, 0, 0, 40, Private, Germany, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
29, 129856, 11, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K
39, 89508, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
31, 197023, 11, 0, 0, 40, Private, United-States, Male, Amer-Indian-Eskimo, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
49, 249289, 13, 0, 0, 40, Local-gov, United-States, Female, Black, Divorced, Unmarried, Prof-specialty, <=50K
50, 400004, 10, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
31, 194055, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
40, 315321, 9, 0, 625, 52, Private, United-States, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
30, 221043, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
47, 357848, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
58, 519006, 9, 0, 0, 52, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
29, 95465, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Other-service, <=50K
72, 52138, 16, 0, 2392, 25, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
47, 84726, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
35, 267776, 9, 0, 0, 30, Self-emp-not-inc, United-States, Female, White, Never-married, Other-relative, Other-service, <=50K
50, 217083, 9, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, >50K
30, 97757, 11, 0, 0, 36, Private, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
64, 264544, 14, 0, 0, 5, State-gov, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
40, 77332, 10, 0, 0, 50, Federal-gov, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
26, 70447, 9, 0, 0, 40, State-gov, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Protective-serv, >50K
40, 130571, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
54, 22743, 10, 15024, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, >50K
22, 73203, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Adm-clerical, <=50K
30, 219318, 9, 0, 0, 35, Private, Puerto-Rico, Female, White, Never-married, Other-relative, Machine-op-inspct, <=50K
37, 295949, 9, 0, 1628, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
28, 66473, 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Own-child, Machine-op-inspct, <=50K
50, 156623, 15, 7688, 0, 50, Self-emp-inc, Philippines, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Prof-specialty, >50K
18, 263024, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
37, 243425, 9, 0, 0, 50, Private, Peru, Female, White, Divorced, Other-relative, Other-service, <=50K
33, 288825, 9, 0, 2258, 84, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
24, 154165, 5, 0, 0, 40, Private, United-States, Female, White, Divorced, Own-child, Other-service, <=50K
55, 147098, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
29, 205903, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
28, 19395, 10, 0, 0, 38, State-gov, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
33, 150570, 9, 0, 0, 40, State-gov, United-States, Male, White, Divorced, Not-in-family, Adm-clerical, <=50K
35, 174856, 9, 2885, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
59, 193895, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Exec-managerial, <=50K
25, 73895, 9, 0, 0, 10, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
48, 107682, 9, 0, 0, 10, Private, United-States, Female, White, Widowed, Not-in-family, Machine-op-inspct, <=50K
25, 171114, 9, 0, 0, 48, Private, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
35, 169638, 10, 0, 0, 36, Private, United-States, Female, White, Divorced, Unmarried, Sales, <=50K
32, 312667, 13, 15024, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
30, 73796, 13, 0, 0, 40, Local-gov, United-States, Female, White, Separated, Not-in-family, Prof-specialty, <=50K
43, 161226, 13, 0, 0, 40, Private, United-States, Male, Amer-Indian-Eskimo, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
25, 358975, 9, 0, 0, 35, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
35, 166416, 9, 0, 0, 99, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
37, 143058, 6, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
45, 123681, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
37, 207887, 13, 0, 0, 50, Federal-gov, United-States, Female, White, Divorced, Other-relative, Exec-managerial, <=50K
30, 364310, 13, 0, 0, 40, Local-gov, Germany, Female, Black, Never-married, Not-in-family, Prof-specialty, <=50K
33, 264936, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, Other-relative, Adm-clerical, <=50K
27, 367329, 11, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Farming-fishing, <=50K
22, 127185, 5, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
47, 124973, 11, 15024, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
48, 189462, 10, 7688, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
36, 130926, 13, 3674, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
35, 332588, 9, 0, 0, 30, Private, United-States, Female, White, Divorced, Unmarried, Other-service, <=50K
33, 198003, 10, 7298, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
45, 123283, 9, 0, 0, 15, Private, United-States, Female, Black, Separated, Unmarried, Machine-op-inspct, <=50K
28, 216178, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
33, 157747, 5, 0, 0, 70, Private, United-States, Male, White, Divorced, Not-in-family, Handlers-cleaners, <=50K
39, 245361, 13, 0, 0, 25, Private, United-States, Female, White, Divorced, Not-in-family, Exec-managerial, <=50K
29, 228075, 9, 0, 0, 35, Private, Mexico, Male, White, Never-married, Unmarried, Adm-clerical, <=50K
65, 208452, 10, 0, 0, 35, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
46, 263568, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
27, 123984, 12, 0, 0, 35, Private, Philippines, Female, Asian-Pac-Islander, Never-married, Not-in-family, Other-service, <=50K
51, 282680, 16, 0, 1564, 70, Federal-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, >50K
31, 168906, 12, 0, 0, 35, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, <=50K
47, 379118, 9, 0, 0, 9, Private, United-States, Male, Black, Divorced, Unmarried, Other-service, <=50K
49, 337768, 14, 0, 0, 50, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
33, 159548, 12, 0, 0, 40, Federal-gov, United-States, Female, Black, Never-married, Unmarried, Adm-clerical, <=50K
23, 218215, 12, 0, 0, 35, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
33, 196266, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
35, 360799, 9, 7298, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
25, 252752, 10, 0, 0, 8, Private, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
49, 164799, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
40, 168538, 9, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
33, 118267, 12, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Divorced, Not-in-family, Sales, <=50K
32, 141410, 9, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
29, 103111, 9, 0, 0, 30, Private, Canada, Male, White, Never-married, Own-child, Other-service, <=50K
32, 255004, 10, 0, 0, 40, Local-gov, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
39, 269186, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
34, 178615, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
22, 216134, 10, 0, 0, 40, Private, United-States, Female, Black, Never-married, Own-child, Sales, <=50K
57, 372967, 6, 0, 0, 70, Private, Germany, Female, White, Divorced, Other-relative, Adm-clerical, <=50K
42, 159931, 13, 0, 0, 45, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
37, 305379, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
49, 349633, 14, 0, 0, 50, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
27, 64379, 9, 0, 1740, 40, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
41, 297248, 15, 0, 2415, 45, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
17, 137042, 6, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Prof-specialty, <=50K
22, 41763, 10, 0, 0, 25, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
36, 214816, 9, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Craft-repair, <=50K
22, 186569, 13, 0, 0, 12, State-gov, United-States, Female, White, Never-married, Own-child, Prof-specialty, <=50K
35, 40135, 10, 0, 2042, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
32, 53260, 9, 0, 0, 28, Private, United-States, Female, Other, Divorced, Unmarried, Other-service, <=50K
21, 146499, 11, 0, 1579, 40, Private, United-States, Female, White, Married-civ-spouse, Other-relative, Adm-clerical, <=50K
51, 254211, 13, 0, 0, 20, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
