age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
38, 125933, 14, 0, 0, 40, Federal-gov, Iran, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
20, 34310, 10, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Sales, <=50K
49, 81973, 10, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Craft-repair, >50K
19, 316868, 10, 0, 0, 30, Private, Mexico, Male, White, Never-married, Own-child, Other-service, <=50K
64, 181232, 7, 0, 2179, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
71, 494223, 10, 0, 1816, 2, Self-emp-not-inc, United-States, Male, Black, Separated, Unmarried, Sales, <=50K
45, 201080, 14, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
39, 235485, 12, 0, 0, 42, Federal-gov, United-States, Male, White, Never-married, Not-in-family, Exec-managerial, <=50K
18, 25828, 7, 0, 0, 16, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
27, 124953, 9, 0, 1980, 40, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
28, 149624, 13, 0, 0, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
37, 29054, 10, 0, 0, 42, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
34, 304030, 9, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Adm-clerical, <=50K
31, 99928, 14, 0, 0, 50, Private, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, <=50K
36, 99374, 10, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
35, 138992, 14, 7298, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Other-relative, Prof-specialty, >50K
26, 397317, 14, 0, 1876, 40, Private, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
58, 210563, 9, 15024, 0, 35, Self-emp-inc, United-States, Female, White, Married-civ-spouse, Wife, Sales, >50K
44, 160943, 9, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Transport-moving, <=50K
35, 153790, 10, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Never-married, Not-in-family, Sales, <=50K
60, 85815, 9, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Craft-repair, <=50K
37, 635913, 13, 0, 0, 60, Private, United-States, Male, Black, Never-married, Not-in-family, Exec-managerial, >50K
50, 313321, 12, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Sales, <=50K
75, 314209, 11, 0, 0, 20, Private, Columbia, Female, White, Widowed, Not-in-family, Adm-clerical, <=50K
23, 115458, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Transport-moving, <=50K
40, 347890, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
42, 303044, 9, 0, 0, 40, Self-emp-not-inc, Cambodia, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Farming-fishing, >50K
37, 257295, 10, 0, 0, 75, Self-emp-inc, Thailand, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Exec-managerial, >50K
33, 222205, 9, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Craft-repair, >50K
17, 191260, 5, 1055, 0, 24, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
30, 70377, 9, 0, 0, 40, Private, United-States, Female, White, Divorced, Own-child, Prof-specialty, <=50K
35, 190174, 10, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Exec-managerial, <=50K
22, 34918, 13, 0, 0, 15, Private, Germany, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
42, 97688, 10, 5178, 0, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
21, 205759, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
41, 220531, 15, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
25, 371987, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Exec-managerial, <=50K
36, 200352, 13, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
29, 220419, 13, 0, 0, 56, Local-gov, United-States, Male, White, Never-married, Not-in-family, Protective-serv, <=50K
27, 248402, 13, 0, 0, 40, Private, United-States, Female, Black, Never-married, Unmarried, Tech-support, <=50K
65, 111095, 9, 0, 0, 16, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
48, 146268, 13, 7688, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
55, 238638, 9, 4386, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
24, 303296, 10, 0, 0, 40, Private, Laos, Female, Asian-Pac-Islander, Married-civ-spouse, Wife, Adm-clerical, <=50K
26, 193945, 12, 0, 0, 45, Private, United-States, Male, White, Never-married, Not-in-family, Tech-support, <=50K
34, 142897, 14, 7298, 0, 35, Private, Taiwan, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Exec-managerial, >50K
77, 138714, 10, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
22, 399087, 3, 0, 0, 40, Private, Mexico, Female, White, Married-civ-spouse, Other-relative, Machine-op-inspct, <=50K
39, 174308, 9, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
43, 50356, 10, 0, 1485, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
43, 187728, 10, 0, 1887, 50, Private, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
56, 101128, 12, 0, 0, 25, Private, Iran, Male, White, Married-spouse-absent, Not-in-family, Other-service, <=50K
33, 117963, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
33, 111363, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
43, 174575, 13, 0, 1564, 45, Private, United-States, Male, White, Divorced, Not-in-family, Exec-managerial, >50K
28, 92262, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
22, 362589, 12, 0, 0, 15, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
29, 134152, 9, 0, 0, 40, Private, United-States, Male, White, Separated, Not-in-family, Machine-op-inspct, <=50K
35, 220098, 9, 0, 0, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, Other-service, >50K
27, 301302, 13, 0, 0, 50, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
44, 115562, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
52, 132178, 13, 0, 0, 50, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
34, 227689, 11, 0, 0, 64, Private, United-States, Female, White, Divorced, Not-in-family, Tech-support, <=50K
28, 166481, 4, 0, 2179, 40, Private, Puerto-Rico, Male, Other, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
41, 42346, 10, 0, 0, 24, Local-gov, United-States, Female, Black, Divorced, Not-in-family, Other-service, <=50K
34, 240283, 9, 0, 0, 40, State-gov, United-States, Female, White, Divorced, Unmarried, Transport-moving, <=50K
20, 61777, 10, 0, 0, 30, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
17, 175024, 7, 2176, 0, 18, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
32, 92003, 13, 0, 0, 40, State-gov, United-States, Female, White, Married-civ-spouse, Wife, Exec-managerial, >50K
29, 188401, 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Farming-fishing, <=50K
25, 133373, 9, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, <=50K
47, 287480, 14, 0, 0, 40, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
34, 117018, 10, 0, 0, 40, Local-gov, United-States, Female, White, Never-married, Not-in-family, Protective-serv, <=50K
29, 363425, 13, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Prof-specialty, <=50K
20, 298227, 10, 0, 0, 35, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
40, 72887, 11, 0, 0, 40, Private, United-States, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Machine-op-inspct, >50K
38, 351299, 10, 0, 0, 50, Private, United-States, Male, Black, Married-civ-spouse, Husband, Transport-moving, <=50K
54, 288825, 9, 0, 0, 40, Local-gov, United-States, Male, Black, Married-civ-spouse, Husband, Transport-moving, <=50K
50, 193374, 2, 0, 0, 40, Private, United-States, Male, White, Married-spouse-absent, Unmarried, Craft-repair, <=50K
49, 192776, 14, 0, 1977, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
30, 118551, 13, 0, 0, 16, Private, United-States, Female, White, Married-civ-spouse, Wife, Tech-support, >50K
60, 201965, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, Prof-specialty, >50K
27, 161155, 6, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
23, 197904, 9, 0, 0, 35, Private, United-States, Female, White, Never-married, Unmarried, Other-service, <=50K
33, 111746, 12, 0, 0, 45, Private, Portugal, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
41, 193626, 9, 0, 0, 40, Private, United-States, Female, White, Married-spouse-absent, Unmarried, Craft-repair, <=50K
38, 91039, 13, 15024, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
41, 343121, 9, 0, 0, 36, Private, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
49, 141944, 11, 0, 1380, 42, Private, United-States, Male, White, Married-spouse-absent, Unmarried, Handlers-cleaners, <=50K
25, 267044, 10, 0, 0, 20, Private, United-States, Female, Amer-Indian-Eskimo, Never-married, Not-in-family, Adm-clerical, <=50K
38, 99146, 13, 15024, 0, 80, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
50, 196232, 9, 7688, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
24, 248344, 10, 0, 0, 50, Local-gov, United-States, Male, Black, Divorced, Not-in-family, Handlers-cleaners, <=50K
37, 186035, 10, 0, 0, 45, Local-gov, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, >50K
38, 190387, 9, 0, 0, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
29, 102345, 11, 0, 0, 40, Private, United-States, Male, White, Separated, Not-in-family, Craft-repair, <=50K
29, 133937, 16, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Prof-specialty, <=50K
58, 51662, 6, 0, 0, 8, Private, United-States, Female, White, Married-civ-spouse, Wife, Other-service, <=50K
21, 259510, 9, 0, 0, 36, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
28, 184831, 10, 0, 0, 40, Private, United-States, Male, White, Never-married, Unmarried, Craft-repair, <=50K
36, 27053, 9, 0, 0, 40, Self-emp-not-inc, United-States, Female, White, Separated, Unmarried, Other-service, <=50K
35, 54576, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
28, 114053, 13, 0, 0, 55, Private, United-States, Male, White, Never-married, Not-in-family, Transport-moving, <=50K
54, 212960, 13, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
52, 334273, 13, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
20, 27337, 9, 0, 0, 48, Private, United-States, Male, Amer-Indian-Eskimo, Never-married, Own-child, Handlers-cleaners, <=50K
45, 433665, 4, 0, 0, 40, Private, Mexico, Female, White, Separated, Unmarried, Other-service, <=50K
29, 110663, 9, 0, 0, 35, Self-emp-not-inc, United-States, Male, White, Separated, Not-in-family, Craft-repair, <=50K
17, 242718, 7, 0, 0, 12, Private, United-States, Male, White, Never-married, Own-child, Sales, <=50K
36, 28738, 12, 0, 0, 35, Self-emp-not-inc, United-States, Female, White, Divorced, Unmarried, Sales, <=50K
58, 283635, 13, 0, 0, 40, Local-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
27, 181659, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
52, 25826, 6, 0, 1887, 47, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
60, 39352, 4, 0, 0, 48, Private, United-States, Male, White, Never-married, Not-in-family, Transport-moving, >50K
42, 214242, 15, 0, 1902, 50, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
52, 200853, 14, 6849, 0, 60, Private, United-States, Female, White, Divorced, Not-in-family, Prof-specialty, <=50K
24, 247564, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
24, 249909, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
39, 207824, 9, 0, 0, 60, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
45, 462440, 7, 0, 0, 20, Private, United-States, Female, Black, Widowed, Not-in-family, Other-service, <=50K
65, 109351, 5, 0, 0, 24, Private, United-States, Female, Black, Widowed, Unmarried, Priv-house-serv, <=50K
47, 241832, 5, 0, 0, 40, Private, El-Salvador, Male, White, Married-spouse-absent, Unmarried, Handlers-cleaners, <=50K
30, 103649, 13, 0, 0, 40, Private, United-States, Female, Black, Married-civ-spouse, Wife, Adm-clerical, >50K
58, 35723, 9, 0, 0, 60, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
33, 175697, 13, 15024, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
60, 199378, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
20, 130959, 10, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
43, 174524, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
33, 182556, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
31, 125457, 9, 0, 0, 45, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
29, 92262, 9, 0, 0, 48, Local-gov, United-States, Male, White, Never-married, Own-child, Protective-serv, <=50K
23, 430828, 10, 0, 0, 40, Local-gov, United-States, Male, Black, Separated, Unmarried, Exec-managerial, <=50K
45, 86644, 13, 0, 0, 55, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, <=50K
24, 140027, 10, 0, 0, 45, Private, United-States, Female, Black, Never-married, Own-child, Machine-op-inspct, <=50K
20, 316702, 10, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Prof-specialty, <=50K
60, 177665, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
40, 144995, 11, 4386, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
33, 194141, 9, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
33, 182556, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
20, 299047, 10, 0, 0, 20, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
23, 352139, 10, 0, 0, 24, Private, United-States, Female, White, Never-married, Not-in-family, Other-service, <=50K
55, 173093, 10, 0, 0, 40, Private, United-States, Female, Asian-Pac-Islander, Divorced, Not-in-family, Adm-clerical, <=50K
25, 332702, 11, 0, 0, 15, Private, United-States, Female, White, Never-married, Own-child, Other-service, <=50K
35, 234901, 10, 2407, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
42, 279914, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, >50K
17, 316929, 8, 0, 0, 20, Private, United-States, Male, White, Never-married, Own-child, Handlers-cleaners, <=50K
32, 267736, 10, 0, 0, 40, Private, United-States, Female, Black, Never-married, Own-child, Adm-clerical, <=50K
58, 87510, 6, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
27, 31757, 11, 0, 0, 38, Private, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
33, 120064, 13, 0, 0, 45, Local-gov, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
46, 167381, 9, 0, 0, 40, Federal-gov, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, >50K
59, 420537, 9, 0, 0, 38, Local-gov, United-States, Female, White, Married-civ-spouse, Wife, Adm-clerical, >50K
31, 301526, 10, 0, 0, 40, State-gov, United-States, Male, White, Married-spouse-absent, Other-relative, Other-service, <=50K
47, 106252, 13, 0, 0, 50, Self-emp-not-inc, United-States, Female, White, Divorced, Not-in-family, Sales, <=50K
26, 171114, 10, 0, 0, 38, Private, United-States, Female, White, Never-married, Not-in-family, Farming-fishing, <=50K
23, 282579, 11, 0, 0, 56, Local-gov, United-States, Male, White, Divorced, Not-in-family, Tech-support, <=50K
60, 31577, 9, 0, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Transport-moving, >50K
25, 316688, 9, 0, 0, 40, Private, United-States, Male, Black, Never-married, Not-in-family, Machine-op-inspct, <=50K
39, 680390, 9, 0, 0, 24, Private, United-States, Female, White, Separated, Unmarried, Machine-op-inspct, <=50K
24, 321435, 13, 0, 0, 50, Private, United-States, Male, White, Never-married, Not-in-family, Exec-managerial, <=50K
51, 146813, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
43, 102895, 10, 0, 0, 40, Private, United-States, Male, White, Divorced, Not-in-family, Prof-specialty, <=50K
39, 138192, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
61, 99784, 14, 0, 0, 40, Private, United-States, Female, White, Widowed, Not-in-family, Prof-specialty, >50K
26, 96467, 13, 0, 0, 40, Private, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
34, 111567, 9, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Transport-moving, <=50K
44, 48087, 13, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
71, 143437, 14, 10605, 0, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
55, 282753, 3, 0, 0, 25, Private, United-States, Male, Black, Divorced, Unmarried, Other-service, <=50K
49, 72393, 5, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Machine-op-inspct, <=50K
38, 95336, 13, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
29, 177119, 11, 2174, 0, 45, Private, United-States, Female, White, Divorced, Not-in-family, Tech-support, <=50K
35, 372525, 13, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Never-married, Not-in-family, Exec-managerial, <=50K
37, 183800, 13, 7688, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
30, 87418, 13, 0, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
51, 175897, 5, 0, 0, 20, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
35, 152375, 9, 0, 0, 45, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
27, 93235, 9, 0, 0, 30, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
39, 202027, 13, 15024, 0, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
23, 257509, 10, 0, 0, 25, Private, United-States, Male, White, Never-married, Not-in-family, Sales, <=50K
42, 274198, 3, 0, 0, 38, Private, Mexico, Female, White, Married-civ-spouse, Wife, Machine-op-inspct, <=50K
37, 186934, 7, 3103, 0, 44, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
33, 143653, 9, 0, 0, 30, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
31, 78602, 12, 0, 0, 40, Private, United-States, Female, Amer-Indian-Eskimo, Divorced, Unmarried, Other-service, <=50K
35, 465507, 9, 0, 0, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
44, 325159, 10, 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Divorced, Unmarried, Farming-fishing, <=50K
33, 298785, 6, 0, 0, 40, Local-gov, United-States, Male, White, Divorced, Not-in-family, Transport-moving, <=50K
36, 526968, 6, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Exec-managerial, <=50K
35, 368825, 10, 0, 0, 60, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
48, 164966, 13, 0, 0, 40, Private, India, Male, Asian-Pac-Islander, Married-civ-spouse, Husband, Exec-managerial, >50K
34, 202046, 9, 0, 0, 35, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
44, 32185, 9, 0, 0, 70, Private, United-States, Male, White, Never-married, Unmarried, Transport-moving, <=50K
78, 182977, 9, 2964, 0, 40, Private, United-States, Female, Black, Widowed, Not-in-family, Other-service, <=50K
34, 159929, 9, 0, 0, 40, Private, United-States, Male, White, Divorced, Own-child, Handlers-cleaners, <=50K
56, 112840, 9, 0, 0, 55, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
39, 329980, 13, 15024, 0, 50, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
34, 124827, 11, 0, 0, 40, Private, United-States, Male, White, Never-married, Own-child, Transport-moving, <=50K
50, 767403, 9, 3103, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
38, 173208, 14, 0, 0, 25, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
48, 107373, 4, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Handlers-cleaners, <=50K
45, 368561, 9, 0, 0, 55, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
20, 223515, 12, 0, 1719, 20, State-gov, United-States, Male, White, Never-married, Own-child, Other-service, <=50K
37, 123785, 9, 0, 0, 75, Private, United-States, Male, White, Never-married, Not-in-family, Other-service, <=50K
23, 137994, 10, 0, 0, 40, Private, United-States, Female, Black, Never-married, Own-child, Machine-op-inspct, <=50K
43, 341204, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Not-in-family, Adm-clerical, <=50K
44, 167005, 13, 7688, 0, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
20, 74631, 10, 0, 0, 50, Private, United-States, Female, White, Never-married, Not-in-family, Sales, <=50K
36, 156667, 13, 0, 1902, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
30, 296453, 13, 7298, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
45, 185385, 9, 0, 0, 47, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
34, 157886, 12, 0, 0, 40, Private, United-States, Female, White, Separated, Unmarried, Other-service, <=50K
49, 175958, 10, 0, 0, 80, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, >50K
37, 215310, 9, 0, 0, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
17, 220384, 7, 0, 0, 15, Private, United-States, Male, White, Never-married, Own-child, Adm-clerical, <=50K
19, 36012, 10, 0, 0, 20, Self-emp-not-inc, United-States, Male, White, Never-married, Own-child, Craft-repair, <=50K
22, 191342, 13, 0, 0, 50, Private, Taiwan, Male, Asian-Pac-Islander, Never-married, Own-child, Sales, <=50K
41, 133060, 12, 0, 0, 40, Federal-gov, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
43, 182254, 10, 0, 0, 40, Private, United-States, Female, White, Divorced, Unmarried, Prof-specialty, <=50K
45, 149865, 13, 0, 0, 60, Self-emp-inc, United-States, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, >50K
34, 196791, 12, 0, 0, 25, Self-emp-not-inc, United-States, Female, White, Married-civ-spouse, Wife, Prof-specialty, >50K
41, 118212, 13, 3103, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
29, 140863, 10, 0, 0, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
