age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income 
40.5, 320872, 10, 0, 0, 80, Self, *, *, *, *, *, *, >50K
40.5, 320872, 10, 0, 0, 80, Self, *, *, *, *, *, *, >50K
40.5, 320872, 10, 0, 0, 80, Self, *, *, *, *, *, *, <=50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, >50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, <=50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, <=50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, <=50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, >50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, <=50K
31.5, 157577.5, 13, 0, 0, 40, *, *, *, Asian-Pac-Islander, *, *, *, >50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
23.5, 157681, 13, 0, 0, 30, Private, *, *, White, Never-married, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, >50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
36.5, 211472.5, 12, 0, 0, 50, Private, *, *, Black, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
34.5, 245487, 4, 0, 0, 45, Private, America, Male, *, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
26, 195885, 9, 0, 0, 35, *, America, *, White, *, *, *, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
32, 187690.5, 9, 0, 0, 40, *, United-States, Male, White, *, *, manual-labor, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
38, 135424.5, 7, 0, 0, 50, Self, United-States, Male, White, *, *, *, <=50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, <=50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
46, 319248, 14, 753, 0, 45, *, United-States, *, White, *, *, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
43, 204075.5, 16, 0, 0, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, >50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
60.5, 302146, 9, 297, 0, 20, *, United-States, *, Black, *, *, *, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
38.5, 167130.5, 5, 0, 0, 40, *, America, *, Black, *, *, manual-labor, <=50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, <=50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, >50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, <=50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, >50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, <=50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, >50K
46.5, 152035, 8, 0, 2243, 40, Self, United-States, *, White, *, *, *, >50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
59, 113686.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
56.5, 216851, 13, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
19, 169209.5, 9, 0, 0, 40, *, United-States, *, White, Never-married, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, >50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, <=50K
42, 401810.5, 9.5, 0, 0, 82, *, United-States, *, White, *, *, *, >50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
49, 196918.5, 9, 0, 0, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, >50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
25, 203127.5, 12, 0, 0, 53.5, *, United-States, Male, White, *, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
21, 279689.5, 10, 0, 0, 44, *, America, *, Black, Never-married, *, *, <=50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, <=50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, >50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, >50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, >50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, <=50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, >50K
47.5, 390804.5, 13, 0, 1692.5, 40, Self, United-States, *, White, *, *, *, >50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
30, 67559, 10, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
23, 314477.5, 10, 0, 0, 17.5, *, United-States, *, Black, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
49, 273411, 7, 0, 0, 40, *, America, *, White, *, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
21, 200920.5, 10, 0, 0, 40, Private, America, *, White, Never-married, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
19.5, 559181, 9, 0, 0, 27.5, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 292931.5, 12, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
33, 510323, 5, 0, 0, 44, Self, America, *, White, Married-civ-spouse, *, *, <=50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, <=50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, >50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, <=50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, >50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, <=50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, <=50K
53.5, 104035.5, 13, 0, 0, 40, *, *, Male, White, *, *, *, >50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
24.5, 187311, 13, 0, 0, 50, *, United-States, *, White, *, *, *, <=50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
49, 105390.5, 9, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
25, 324477.5, 9, 0, 0, 36, Private, United-States, *, White, Never-married, *, *, <=50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, >50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, <=50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, <=50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, <=50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, >50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, <=50K
60.5, 417574, 13, 0, 0, 40, Gov, North-America, *, Black, *, *, *, <=50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
53, 148706.5, 9, 0, 0, 39, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
44, 137809.5, 14, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
42, 111433.5, 11, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
42, 111433.5, 11, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
42, 111433.5, 11, 0, 0, 40, *, United-States, *, White, *, *, *, >50K
42, 111433.5, 11, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
42, 111433.5, 11, 0, 0, 40, *, United-States, *, White, *, *, *, <=50K
